id,business_name,business_type,owner_name,address,city,state,zip,county,phone,email,website,priority,source,scraped_at,enrichment_status,discovered_at,status
TX_SAN_97149,The Linda Vietnamese,vietnamese,Linda (Owner),6983 Elm St,San Antonio,TX,78254,Bexar,(726) 772-7807,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.240864+00:00,pending,2026-03-29T01:12:01.240866+00:00,new
TX_SAN_45175,Emma & Family Italian,italian,Emma (Owner),9559 Dallas St,San Antonio,TX,78257,Bexar,(210) 592-8133,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.240875+00:00,pending,2026-03-29T01:12:01.240877+00:00,new
TX_SAN_90309,Jennifer & Family Diner,diner,Jennifer (Owner),6768 Washington St,San Antonio,TX,78295,Bexar,(210) 455-3361,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.240886+00:00,pending,2026-03-29T01:12:01.240888+00:00,new
TX_SAN_75507,Pedro's Chinese,chinese,Pedro (Owner),7563 Elm St,San Antonio,TX,78231,Bexar,(210) 975-5208,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.240897+00:00,pending,2026-03-29T01:12:01.240898+00:00,new
TX_SAN_31909,Miguel Steakhouse,steakhouse,Miguel (Owner),564 3rd St,San Antonio,TX,78296,Bexar,(210) 830-8506,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.240911+00:00,pending,2026-03-29T01:12:01.240912+00:00,new
TX_SAN_70574,Restaurant House,restaurant,Roberto (Owner),6635 Market St,San Antonio,TX,78225,Bexar,(210) 952-6991,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.240921+00:00,pending,2026-03-29T01:12:01.240922+00:00,new
TX_SAN_76547,Cafe by Maria,cafe,Maria (Owner),8775 Houston St,San Antonio,TX,78256,Bexar,(726) 645-7181,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.240931+00:00,pending,2026-03-29T01:12:01.240933+00:00,new
TX_SAN_96444,Miguel & Family Sandwich,sandwich,Miguel (Owner),6819 Oak St,San Antonio,TX,78254,Bexar,(210) 612-1853,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.240945+00:00,pending,2026-03-29T01:12:01.240947+00:00,new
TX_SAN_24893,Tony's Place,vietnamese,Tony (Owner),5333 Pine St,San Antonio,TX,78215,Bexar,(726) 696-7287,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.240956+00:00,pending,2026-03-29T01:12:01.240957+00:00,new
TX_SAN_27880,Antonio's Place,seafood,Antonio (Owner),9309 Market St,San Antonio,TX,78276,Bexar,(726) 204-2046,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.240967+00:00,pending,2026-03-29T01:12:01.240968+00:00,new
TX_SAN_24417,Breakfast by John,breakfast,John (Owner),2912 2nd St,San Antonio,TX,78227,Bexar,(726) 786-2308,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.240980+00:00,pending,2026-03-29T01:12:01.240982+00:00,new
TX_SAN_24914,Patricia's Place,pizza,Patricia (Owner),1923 Commerce St,San Antonio,TX,78286,Bexar,(726) 578-8674,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.240991+00:00,pending,2026-03-29T01:12:01.240992+00:00,new
TX_SAN_77970,Elena & Family Taqueria,taqueria,Elena (Owner),475 Commerce St,San Antonio,TX,78259,Bexar,(210) 593-8870,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.241001+00:00,pending,2026-03-29T01:12:01.241003+00:00,new
TX_SAN_27038,Hector & Family Cafe,cafe,Hector (Owner),2304 Dallas St,San Antonio,TX,78265,Bexar,(210) 439-8970,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.241015+00:00,pending,2026-03-29T01:12:01.241017+00:00,new
TX_SAN_78752,Elena & Family Pizza,pizza,Elena (Owner),6465 Dallas St,San Antonio,TX,78291,Bexar,(726) 505-1172,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.241026+00:00,pending,2026-03-29T01:12:01.241028+00:00,new
TX_SAN_79572,Antonio's Sandwich,sandwich,Antonio (Owner),8896 Market St,San Antonio,TX,78242,Bexar,(726) 828-5420,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.241037+00:00,pending,2026-03-29T01:12:01.241039+00:00,new
TX_SAN_43283,Emma Thai,thai,Emma (Owner),4527 Dallas St,San Antonio,TX,78293,Bexar,(210) 385-2910,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.241048+00:00,pending,2026-03-29T01:12:01.241049+00:00,new
TX_SAN_35034,Isabella's Food Truck,food truck,Isabella (Owner),6194 Maple Ave,San Antonio,TX,78259,Bexar,(726) 749-7265,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.241058+00:00,pending,2026-03-29T01:12:01.241060+00:00,new
TX_SAN_47595,The Sofia Chinese,chinese,Sofia (Owner),6534 Oak St,San Antonio,TX,78227,Bexar,(726) 330-5166,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.241086+00:00,pending,2026-03-29T01:12:01.241088+00:00,new
TX_SAN_58900,Burger House,burger,Hector (Owner),612 Oak St,San Antonio,TX,78212,Bexar,(210) 749-5352,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.241097+00:00,pending,2026-03-29T01:12:01.241098+00:00,new
TX_SAN_71299,Isabella's Place,italian,Isabella (Owner),3194 Commerce St,San Antonio,TX,78278,Bexar,(726) 359-5230,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.241110+00:00,pending,2026-03-29T01:12:01.241112+00:00,new
TX_SAN_84944,Guadalupe's Place,mexican,Guadalupe (Owner),6184 Main St,San Antonio,TX,78204,Bexar,(726) 931-2935,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.241121+00:00,pending,2026-03-29T01:12:01.241122+00:00,new
TX_SAN_47258,Sandwich by Linda,sandwich,Linda (Owner),5061 Texas Ave,San Antonio,TX,78207,Bexar,(726) 283-7959,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.241134+00:00,pending,2026-03-29T01:12:01.241136+00:00,new
TX_SAN_98564,Sushi by Carmen,sushi,Carmen (Owner),2892 1st St,San Antonio,TX,78258,Bexar,(726) 463-2338,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.241144+00:00,pending,2026-03-29T01:12:01.241146+00:00,new
TX_SAN_69327,Carlos's Diner,diner,Carlos (Owner),4605 Houston St,San Antonio,TX,78241,Bexar,(210) 956-2966,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.241155+00:00,pending,2026-03-29T01:12:01.241157+00:00,new
TX_SAN_31675,The Linda Burger,burger,Linda (Owner),4186 Maple Ave,San Antonio,TX,78227,Bexar,(726) 363-6526,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.241170+00:00,pending,2026-03-29T01:12:01.241172+00:00,new
TX_SAN_50292,The Elena Bakery,bakery,Elena (Owner),203 Pine St,San Antonio,TX,78215,Bexar,(726) 835-5837,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.241180+00:00,pending,2026-03-29T01:12:01.241182+00:00,new
TX_SAN_94491,Juan's Place,mexican,Juan (Owner),7700 3rd St,San Antonio,TX,78272,Bexar,(210) 990-2733,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.241202+00:00,pending,2026-03-29T01:12:01.241204+00:00,new
TX_SAN_25240,Isabella Seafood,seafood,Isabella (Owner),6948 Maple Ave,San Antonio,TX,78233,Bexar,(726) 523-5753,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.241213+00:00,pending,2026-03-29T01:12:01.241215+00:00,new
TX_SAN_27394,John's Place,burger,John (Owner),2203 Pine St,San Antonio,TX,78252,Bexar,(210) 990-3238,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.241224+00:00,pending,2026-03-29T01:12:01.241226+00:00,new
TX_SAN_87343,Sushi House,sushi,Michael (Owner),3426 3rd St,San Antonio,TX,78274,Bexar,(726) 933-3541,,,A,TX_Scraper_San Antonio,2026-03-29T01:12:01.241311+00:00,pending,2026-03-29T01:12:01.241313+00:00,new
TX_AUS_58250,Thai by Maria,thai,Maria (Owner),1273 Washington St,Austin,TX,78780,Travis,(737) 682-2287,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241348+00:00,pending,2026-03-29T01:12:01.241351+00:00,new
TX_AUS_57563,The Antonio Restaurant,restaurant,Antonio (Owner),6708 Cedar St,Austin,TX,78768,Travis,(512) 239-9831,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241364+00:00,pending,2026-03-29T01:12:01.241365+00:00,new
TX_AUS_22539,Taqueria by Jennifer,taqueria,Jennifer (Owner),9176 1st St,Austin,TX,78791,Travis,(737) 996-2396,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241375+00:00,pending,2026-03-29T01:12:01.241377+00:00,new
TX_AUS_64105,Francisco's Restaurant,restaurant,Francisco (Owner),8440 Elm St,Austin,TX,78748,Travis,(512) 979-3393,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241385+00:00,pending,2026-03-29T01:12:01.241387+00:00,new
TX_AUS_97742,Carmen's Chinese,chinese,Carmen (Owner),5594 Dallas St,Austin,TX,78788,Travis,(737) 370-9582,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241396+00:00,pending,2026-03-29T01:12:01.241398+00:00,new
TX_AUS_63697,Mike's Taqueria,taqueria,Mike (Owner),2961 Elm St,Austin,TX,78702,Travis,(512) 895-4418,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241406+00:00,pending,2026-03-29T01:12:01.241408+00:00,new
TX_AUS_49746,Jennifer's Breakfast,breakfast,Jennifer (Owner),9402 Broadway,Austin,TX,78705,Travis,(737) 700-7777,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241417+00:00,pending,2026-03-29T01:12:01.241419+00:00,new
TX_AUS_60833,Jose's Breakfast,breakfast,Jose (Owner),5236 Jefferson Blvd,Austin,TX,78765,Travis,(512) 242-6293,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241428+00:00,pending,2026-03-29T01:12:01.241430+00:00,new
TX_AUS_39962,Sushi by Jennifer,sushi,Jennifer (Owner),9821 Houston St,Austin,TX,78741,Travis,(512) 464-5849,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241439+00:00,pending,2026-03-29T01:12:01.241440+00:00,new
TX_AUS_97959,Pizza House,pizza,Robert (Owner),8643 Market St,Austin,TX,78761,Travis,(737) 755-8542,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241459+00:00,pending,2026-03-29T01:12:01.241460+00:00,new
TX_AUS_50930,Burger by Jennifer,burger,Jennifer (Owner),3806 Houston St,Austin,TX,78707,Travis,(512) 378-7943,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241469+00:00,pending,2026-03-29T01:12:01.241471+00:00,new
TX_AUS_47563,Thai House,thai,William (Owner),4684 3rd St,Austin,TX,78748,Travis,(737) 386-5365,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241479+00:00,pending,2026-03-29T01:12:01.241481+00:00,new
TX_AUS_28026,Guadalupe's Diner,diner,Guadalupe (Owner),7718 1st St,Austin,TX,78709,Travis,(737) 508-1349,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241490+00:00,pending,2026-03-29T01:12:01.241491+00:00,new
TX_AUS_64076,Hector & Family Cafe,cafe,Hector (Owner),4506 Washington St,Austin,TX,78719,Travis,(512) 830-3882,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241500+00:00,pending,2026-03-29T01:12:01.241502+00:00,new
TX_AUS_38002,Maria Steakhouse,steakhouse,Maria (Owner),8308 Main St,Austin,TX,78724,Travis,(737) 777-1489,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241511+00:00,pending,2026-03-29T01:12:01.241512+00:00,new
TX_AUS_17485,The Miguel Bbq,bbq,Miguel (Owner),5729 Oak St,Austin,TX,78748,Travis,(737) 476-8030,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241521+00:00,pending,2026-03-29T01:12:01.241523+00:00,new
TX_AUS_89094,Mike & Family Sushi,sushi,Mike (Owner),1463 Market St,Austin,TX,78714,Travis,(512) 396-7681,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241532+00:00,pending,2026-03-29T01:12:01.241534+00:00,new
TX_AUS_79196,Thai House,thai,John (Owner),8110 Elm St,Austin,TX,78710,Travis,(737) 491-1694,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241542+00:00,pending,2026-03-29T01:12:01.241544+00:00,new
TX_AUS_37815,The Hector Restaurant,restaurant,Hector (Owner),6340 1st St,Austin,TX,78751,Travis,(737) 284-9041,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241553+00:00,pending,2026-03-29T01:12:01.241554+00:00,new
TX_AUS_10870,Deli House,deli,Isabella (Owner),2232 Washington St,Austin,TX,78765,Travis,(512) 812-9815,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241570+00:00,pending,2026-03-29T01:12:01.241572+00:00,new
TX_AUS_34928,Luis Chinese,chinese,Luis (Owner),148 Washington St,Austin,TX,78705,Travis,(737) 571-7264,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241579+00:00,pending,2026-03-29T01:12:01.241581+00:00,new
TX_AUS_83283,Sarah's Cafe,cafe,Sarah (Owner),9539 Texas Ave,Austin,TX,78738,Travis,(512) 286-4178,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241589+00:00,pending,2026-03-29T01:12:01.241590+00:00,new
TX_AUS_52814,Juan's Place,food truck,Juan (Owner),5406 Oak St,Austin,TX,78794,Travis,(737) 988-7674,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241598+00:00,pending,2026-03-29T01:12:01.241599+00:00,new
TX_AUS_29514,Jose & Family Chinese,chinese,Jose (Owner),5320 Oak St,Austin,TX,78785,Travis,(512) 859-3335,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241607+00:00,pending,2026-03-29T01:12:01.241608+00:00,new
TX_AUS_73485,Jennifer & Family Steakhouse,steakhouse,Jennifer (Owner),1041 Commerce St,Austin,TX,78701,Travis,(512) 894-5407,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241616+00:00,pending,2026-03-29T01:12:01.241618+00:00,new
TX_AUS_38540,Linda Seafood,seafood,Linda (Owner),9760 1st St,Austin,TX,78763,Travis,(737) 423-3096,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241626+00:00,pending,2026-03-29T01:12:01.241627+00:00,new
TX_AUS_64919,Jose's Burger,burger,Jose (Owner),2020 2nd St,Austin,TX,78795,Travis,(512) 215-3253,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241636+00:00,pending,2026-03-29T01:12:01.241641+00:00,new
TX_AUS_85091,Breakfast House,breakfast,Francisco (Owner),8977 Washington St,Austin,TX,78738,Travis,(512) 561-1450,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241649+00:00,pending,2026-03-29T01:12:01.241651+00:00,new
TX_AUS_21920,The Pedro Food Truck,food truck,Pedro (Owner),8557 Market St,Austin,TX,78707,Travis,(737) 789-6375,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241662+00:00,pending,2026-03-29T01:12:01.241663+00:00,new
TX_AUS_38738,Isabella's Food Truck,food truck,Isabella (Owner),2617 Commerce St,Austin,TX,78706,Travis,(512) 877-6808,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241675+00:00,pending,2026-03-29T01:12:01.241676+00:00,new
TX_AUS_42067,Tony & Family Deli,deli,Tony (Owner),4433 Dallas St,Austin,TX,78744,Travis,(512) 903-6305,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241684+00:00,pending,2026-03-29T01:12:01.241686+00:00,new
TX_AUS_16956,Italian House,italian,Carmen (Owner),9681 Washington St,Austin,TX,78766,Travis,(737) 857-7375,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241694+00:00,pending,2026-03-29T01:12:01.241695+00:00,new
TX_AUS_87873,Thai by Carmen,thai,Carmen (Owner),4511 Elm St,Austin,TX,78772,Travis,(737) 523-3441,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241703+00:00,pending,2026-03-29T01:12:01.241705+00:00,new
TX_AUS_24334,Francisco's Diner,diner,Francisco (Owner),7907 Pine St,Austin,TX,78723,Travis,(512) 511-8857,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241874+00:00,pending,2026-03-29T01:12:01.241880+00:00,new
TX_AUS_25886,William's Deli,deli,William (Owner),9423 Market St,Austin,TX,78706,Travis,(737) 649-2537,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241896+00:00,pending,2026-03-29T01:12:01.241898+00:00,new
TX_AUS_59773,Mexican by Linda,mexican,Linda (Owner),3092 1st St,Austin,TX,78783,Travis,(512) 786-9967,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241909+00:00,pending,2026-03-29T01:12:01.241911+00:00,new
TX_AUS_95865,Rosa's Deli,deli,Rosa (Owner),8879 Cedar St,Austin,TX,78707,Travis,(737) 470-3797,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241920+00:00,pending,2026-03-29T01:12:01.241921+00:00,new
TX_AUS_69573,Sushi House,sushi,Carlos (Owner),7011 Market St,Austin,TX,78754,Travis,(737) 337-9665,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241937+00:00,pending,2026-03-29T01:12:01.241939+00:00,new
TX_AUS_89082,Michael's Diner,diner,Michael (Owner),2319 Washington St,Austin,TX,78752,Travis,(737) 655-6084,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241948+00:00,pending,2026-03-29T01:12:01.241949+00:00,new
TX_AUS_15758,Maria's Vietnamese,vietnamese,Maria (Owner),8816 Commerce St,Austin,TX,78795,Travis,(512) 951-8802,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241962+00:00,pending,2026-03-29T01:12:01.241964+00:00,new
TX_AUS_89739,Lisa Pizza,pizza,Lisa (Owner),5933 Market St,Austin,TX,78722,Travis,(512) 447-4439,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241972+00:00,pending,2026-03-29T01:12:01.241974+00:00,new
TX_AUS_64749,Sarah's Italian,italian,Sarah (Owner),8841 Cedar St,Austin,TX,78797,Travis,(737) 584-7148,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241982+00:00,pending,2026-03-29T01:12:01.241984+00:00,new
TX_AUS_43138,Taqueria by Patricia,taqueria,Patricia (Owner),9924 Jefferson Blvd,Austin,TX,78766,Travis,(512) 575-6956,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.241992+00:00,pending,2026-03-29T01:12:01.241994+00:00,new
TX_AUS_88942,Jose Cafe,cafe,Jose (Owner),5445 Washington St,Austin,TX,78766,Travis,(512) 641-8965,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242002+00:00,pending,2026-03-29T01:12:01.242004+00:00,new
TX_AUS_13146,The Tony Restaurant,restaurant,Tony (Owner),1093 Elm St,Austin,TX,78788,Travis,(737) 226-8375,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242012+00:00,pending,2026-03-29T01:12:01.242014+00:00,new
TX_AUS_13229,Food Truck House,food truck,Mike (Owner),1346 Houston St,Austin,TX,78741,Travis,(737) 819-7979,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242022+00:00,pending,2026-03-29T01:12:01.242024+00:00,new
TX_AUS_64750,Vietnamese House,vietnamese,Elena (Owner),531 Dallas St,Austin,TX,78754,Travis,(737) 372-8564,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242036+00:00,pending,2026-03-29T01:12:01.242038+00:00,new
TX_AUS_79951,The Lisa Burger,burger,Lisa (Owner),832 Commerce St,Austin,TX,78784,Travis,(737) 331-4957,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242046+00:00,pending,2026-03-29T01:12:01.242048+00:00,new
TX_AUS_70199,Michael's Food Truck,food truck,Michael (Owner),2225 1st St,Austin,TX,78781,Travis,(512) 813-2273,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242056+00:00,pending,2026-03-29T01:12:01.242058+00:00,new
TX_AUS_48085,Carmen's Burger,burger,Carmen (Owner),440 2nd St,Austin,TX,78718,Travis,(737) 513-2715,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242086+00:00,pending,2026-03-29T01:12:01.242088+00:00,new
TX_AUS_73515,The Robert Vietnamese,vietnamese,Robert (Owner),2015 Broadway,Austin,TX,78796,Travis,(512) 702-2098,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242097+00:00,pending,2026-03-29T01:12:01.242099+00:00,new
TX_AUS_75725,Sarah Italian,italian,Sarah (Owner),8882 Texas Ave,Austin,TX,78704,Travis,(737) 932-1005,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242108+00:00,pending,2026-03-29T01:12:01.242112+00:00,new
TX_AUS_28817,Cafe by Isabella,cafe,Isabella (Owner),2639 Oak St,Austin,TX,78775,Travis,(737) 691-1775,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242122+00:00,pending,2026-03-29T01:12:01.242123+00:00,new
TX_AUS_28439,Michael's Deli,deli,Michael (Owner),8755 Dallas St,Austin,TX,78784,Travis,(512) 593-3043,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242133+00:00,pending,2026-03-29T01:12:01.242135+00:00,new
TX_AUS_97245,Sofia's Italian,italian,Sofia (Owner),830 Texas Ave,Austin,TX,78780,Travis,(737) 734-6283,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242143+00:00,pending,2026-03-29T01:12:01.242145+00:00,new
TX_AUS_26643,The Antonio Italian,italian,Antonio (Owner),7134 Elm St,Austin,TX,78721,Travis,(737) 567-3808,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242158+00:00,pending,2026-03-29T01:12:01.242159+00:00,new
TX_AUS_58919,Patricia Taqueria,taqueria,Patricia (Owner),5563 3rd St,Austin,TX,78743,Travis,(512) 687-3321,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242170+00:00,pending,2026-03-29T01:12:01.242172+00:00,new
TX_AUS_70418,The Emma Mexican,mexican,Emma (Owner),1554 Market St,Austin,TX,78757,Travis,(737) 528-1977,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242182+00:00,pending,2026-03-29T01:12:01.242184+00:00,new
TX_AUS_71196,The Hector Burger,burger,Hector (Owner),4880 3rd St,Austin,TX,78782,Travis,(512) 926-9866,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242195+00:00,pending,2026-03-29T01:12:01.242197+00:00,new
TX_AUS_97700,Deli by Rosa,deli,Rosa (Owner),3619 Maple Ave,Austin,TX,78721,Travis,(737) 562-9934,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242211+00:00,pending,2026-03-29T01:12:01.242213+00:00,new
TX_AUS_26412,Robert's Vietnamese,vietnamese,Robert (Owner),9999 Main St,Austin,TX,78730,Travis,(512) 810-1541,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242223+00:00,pending,2026-03-29T01:12:01.242225+00:00,new
TX_AUS_16807,Sarah & Family Sushi,sushi,Sarah (Owner),8420 1st St,Austin,TX,78785,Travis,(512) 732-4071,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242234+00:00,pending,2026-03-29T01:12:01.242236+00:00,new
TX_AUS_49706,Pedro's Diner,diner,Pedro (Owner),3708 Cedar St,Austin,TX,78756,Travis,(737) 937-1976,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242247+00:00,pending,2026-03-29T01:12:01.242248+00:00,new
TX_AUS_81754,Rosa & Family Restaurant,restaurant,Rosa (Owner),4761 Jefferson Blvd,Austin,TX,78741,Travis,(512) 222-6832,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242259+00:00,pending,2026-03-29T01:12:01.242261+00:00,new
TX_AUS_25599,Carlos & Family Burger,burger,Carlos (Owner),8666 Texas Ave,Austin,TX,78736,Travis,(512) 736-7271,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242274+00:00,pending,2026-03-29T01:12:01.242276+00:00,new
TX_AUS_75501,Food Truck House,food truck,Jose (Owner),8711 Main St,Austin,TX,78701,Travis,(737) 744-9680,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242288+00:00,pending,2026-03-29T01:12:01.242290+00:00,new
TX_AUS_37813,Juan's Place,pizza,Juan (Owner),4777 Market St,Austin,TX,78798,Travis,(512) 649-4892,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242300+00:00,pending,2026-03-29T01:12:01.242302+00:00,new
TX_AUS_57499,Chinese House,chinese,Pedro (Owner),9570 Dallas St,Austin,TX,78757,Travis,(737) 972-8998,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242311+00:00,pending,2026-03-29T01:12:01.242312+00:00,new
TX_AUS_19678,Vietnamese House,vietnamese,Tony (Owner),979 Houston St,Austin,TX,78764,Travis,(737) 564-1167,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242321+00:00,pending,2026-03-29T01:12:01.242323+00:00,new
TX_AUS_33371,Roberto's Diner,diner,Roberto (Owner),6230 Commerce St,Austin,TX,78767,Travis,(512) 270-8712,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242769+00:00,pending,2026-03-29T01:12:01.242777+00:00,new
TX_AUS_90144,The David Steakhouse,steakhouse,David (Owner),6340 Cedar St,Austin,TX,78709,Travis,(737) 714-5284,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242798+00:00,pending,2026-03-29T01:12:01.242800+00:00,new
TX_AUS_20834,Steakhouse by Pedro,steakhouse,Pedro (Owner),8145 Jefferson Blvd,Austin,TX,78779,Travis,(737) 369-5977,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242812+00:00,pending,2026-03-29T01:12:01.242814+00:00,new
TX_AUS_54113,Mexican by Roberto,mexican,Roberto (Owner),8750 1st St,Austin,TX,78730,Travis,(512) 535-6115,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242826+00:00,pending,2026-03-29T01:12:01.242828+00:00,new
TX_AUS_32613,The Miguel Steakhouse,steakhouse,Miguel (Owner),9357 Dallas St,Austin,TX,78796,Travis,(737) 598-2987,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242846+00:00,pending,2026-03-29T01:12:01.242848+00:00,new
TX_AUS_88931,David Diner,diner,David (Owner),2920 Washington St,Austin,TX,78715,Travis,(512) 895-5568,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242861+00:00,pending,2026-03-29T01:12:01.242863+00:00,new
TX_AUS_63012,The Emma Sandwich,sandwich,Emma (Owner),5343 Oak St,Austin,TX,78720,Travis,(737) 954-8064,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242873+00:00,pending,2026-03-29T01:12:01.242875+00:00,new
TX_AUS_97494,Robert's Italian,italian,Robert (Owner),7961 Maple Ave,Austin,TX,78778,Travis,(737) 725-4139,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242885+00:00,pending,2026-03-29T01:12:01.242891+00:00,new
TX_AUS_28970,Robert's Sandwich,sandwich,Robert (Owner),8055 Jefferson Blvd,Austin,TX,78726,Travis,(512) 494-7353,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242902+00:00,pending,2026-03-29T01:12:01.242904+00:00,new
TX_AUS_74473,The Elena Diner,diner,Elena (Owner),6884 Oak St,Austin,TX,78703,Travis,(737) 800-2110,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242915+00:00,pending,2026-03-29T01:12:01.242917+00:00,new
TX_AUS_54424,Burger House,burger,Tony (Owner),974 Maple Ave,Austin,TX,78774,Travis,(512) 491-5049,,,A,TX_Scraper_Austin,2026-03-29T01:12:01.242935+00:00,pending,2026-03-29T01:12:01.242937+00:00,new
