license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
47-502045,47,On-Sale General - Restaurant,ACTIVE,Bar & Grill Lodi,Michelle Miller,6805 Mission Pl #940,Lodi,CA,90282,San Joaquin,(209) 525-9453,2024-09-15,2025-09-15
47-690354,47,On-Sale General - Restaurant,ACTIVE,Tavern San Joaquin,Steven Martinez,224 3rd Ln #680,Lodi,CA,91616,San Joaquin,(209) 408-1088,2015-02-11,2016-02-11
47-506215,47,On-Sale General - Restaurant,ACTIVE,Tavern Tracy,Andrew Anderson,221 Madison Ln #220,Tracy,CA,91397,San Joaquin,(209) 546-6649,2007-06-21,2008-06-21
47-720280,47,On-Sale General - Restaurant,ACTIVE,OldChophouse Stockton Group 73,William Johnson,2719 Franklin Ct,Stockton,CA,90987,San Joaquin,(209) 637-1239,2002-05-23,2003-05-23
47-919761,47,On-Sale General - Restaurant,ACTIVE,NewBar San Joaquin Co 7,Maria Garcia,1886 Front Way,Stockton,CA,95991,San Joaquin,(209) 469-6940,2003-11-22,2004-11-22
47-704213,47,On-Sale General - Restaurant,ACTIVE,Lounge,John Jackson,8915 Wilshire Rd,Stockton,CA,91745,San Joaquin,(209) 299-9987,2019-04-21,2020-04-21
47-289482,47,On-Sale General - Restaurant,ACTIVE,Bar Tracy Hills,William Brown,248 Front Pl,Tracy,CA,90434,San Joaquin,(209) 449-1861,2008-08-25,2009-08-25
47-328100,47,On-Sale General - Restaurant,ACTIVE,Sports Bar Tracy Heights Corp,Lisa Martin Thomas,6182 Franklin Ln,Tracy,CA,93239,San Joaquin,(209) 540-4305,2003-04-15,2004-04-15
47-833923,47,On-Sale General - Restaurant,ACTIVE,Pub Stockton Hills Co 4,Robert Garcia,2539 Hollywood Ln #957,Stockton,CA,92537,San Joaquin,(209) 966-2711,2017-05-22,2018-05-22
47-804332,47,On-Sale General - Restaurant,ACTIVE,OldLounge 55,James Miller Smith,8798 Main Pl,Tracy,CA,94730,San Joaquin,(209) 503-9506,2013-01-16,2014-01-16
47-688586,47,On-Sale General - Restaurant,ACTIVE,Chophouse San Joaquin,Paul Martinez,7076 Market Ln #646,Tracy,CA,93423,San Joaquin,(209) 866-6767,2017-08-26,2018-08-26
47-585144,47,On-Sale General - Restaurant,ACTIVE,Sports Bar,Kenneth Garcia,5598 6th Ct #329,Stockton,CA,92046,San Joaquin,(209) 578-7196,2009-05-09,2010-05-09
47-307616,47,On-Sale General - Restaurant,ACTIVE,Chophouse 31,Michael Wilson,1091 Hollywood Blvd,Tracy,CA,90604,San Joaquin,(209) 972-2268,2012-10-10,2013-10-10
47-701934,47,On-Sale General - Restaurant,ACTIVE,Steakhouse Stockton,Maria Lopez,3406 Broadway Ln,Stockton,CA,92523,San Joaquin,(209) 720-2465,2015-10-07,2016-10-07
47-788698,47,On-Sale General - Restaurant,ACTIVE,TheSteakhouse San Joaquin LLC 89,Robert Jones Martinez,6992 State St,Stockton,CA,94878,San Joaquin,(209) 743-8245,2023-03-09,2024-03-09
47-787086,47,On-Sale General - Restaurant,ACTIVE,Sports Bar Co,Lisa Martin,266 2nd Ave #872,Stockton,CA,93895,San Joaquin,(209) 721-5780,2011-05-03,2012-05-03
47-841071,47,On-Sale General - Restaurant,ACTIVE,Bar,Steven Thomas Jones,2776 Pico Way,Tracy,CA,90571,San Joaquin,(209) 985-1719,2021-08-27,2022-08-27
47-611285,47,On-Sale General - Restaurant,ACTIVE,TheChophouse Lodi Inc 18,William Gonzalez,247 Sunset Ave #967,Lodi,CA,90213,San Joaquin,(209) 565-6341,2021-05-13,2022-05-13
47-240627,47,On-Sale General - Restaurant,ACTIVE,Brasserie,Maria Lopez,1825 Washington Dr,Lodi,CA,93076,San Joaquin,(209) 563-1381,2014-10-28,2015-10-28
47-478012,47,On-Sale General - Restaurant,ACTIVE,Bar,Christopher Williams Martinez,8050 4th Way,Stockton,CA,90448,San Joaquin,(209) 463-4121,2007-02-20,2008-02-20
47-274247,47,On-Sale General - Restaurant,ACTIVE,Bar & Grill Tracy,Robert Anderson,5737 4th Ln,Tracy,CA,94484,San Joaquin,(209) 883-1941,2010-05-04,2011-05-04
47-273097,47,On-Sale General - Restaurant,ACTIVE,Bar Tracy Hills Inc 19,Matthew Williams Gonzalez,668 Wilshire Dr,Tracy,CA,93004,San Joaquin,(209) 640-4561,2004-01-01,2005-01-01
47-934807,47,On-Sale General - Restaurant,ACTIVE,Tavern Company,Mark Jones Hernandez,8818 6th Ave #204,Tracy,CA,94516,San Joaquin,(209) 805-8633,2018-05-16,2019-05-16
47-681775,47,On-Sale General - Restaurant,ACTIVE,Pub Stockton Heights,James Jackson Williams,2929 Pico Ave #696,Stockton,CA,93919,San Joaquin,(209) 246-1279,2022-03-08,2023-03-08
47-348619,47,On-Sale General - Restaurant,ACTIVE,Pub San Joaquin Group,Michael Thomas,5884 4th Ave #745,Lodi,CA,95712,San Joaquin,(209) 558-7184,2000-02-06,2001-02-06
47-376133,47,On-Sale General - Restaurant,ACTIVE,Brasserie San Joaquin,Jennifer Gonzalez,7359 4th Ln #281,Tracy,CA,95118,San Joaquin,(209) 286-1648,2016-05-23,2017-05-23
47-193803,47,On-Sale General - Restaurant,ACTIVE,Pub San Joaquin,Andrew Rodriguez,1113 Pico St #205,Stockton,CA,90521,San Joaquin,(209) 476-5870,2006-05-01,2007-05-01
47-571272,47,On-Sale General - Restaurant,ACTIVE,Chophouse Stockton Heights,Michael Wilson Garcia,6390 Oak Ct,Stockton,CA,93555,San Joaquin,(209) 465-6507,2007-03-20,2008-03-20
47-339400,47,On-Sale General - Restaurant,ACTIVE,Chophouse Lodi Corp,William Wilson,8008 Pico Dr,Lodi,CA,93705,San Joaquin,(209) 602-8413,2012-04-14,2013-04-14
47-420075,47,On-Sale General - Restaurant,ACTIVE,Tavern San Joaquin,Matthew Rodriguez,6131 Front Dr,Lodi,CA,90802,San Joaquin,(209) 852-8844,2021-04-27,2022-04-27
47-224221,47,On-Sale General - Restaurant,ACTIVE,OldChophouse 96,Christopher Taylor,5679 1st Ct,Tracy,CA,91181,San Joaquin,(209) 385-6771,2019-11-12,2020-11-12
47-684959,47,On-Sale General - Restaurant,ACTIVE,OldSteakhouse San Joaquin 62,Mark Gonzalez,9033 Pico Ln,Tracy,CA,91727,San Joaquin,(209) 446-5280,2002-10-10,2003-10-10
47-530547,47,On-Sale General - Restaurant,ACTIVE,Pub Stockton Valley Group,Christopher Hernandez Brown,2829 3rd Ln,Stockton,CA,95141,San Joaquin,(209) 603-7705,2008-07-28,2009-07-28
47-798792,47,On-Sale General - Restaurant,ACTIVE,Tavern San Joaquin Co,Paul Hernandez,1211 Mission Dr #939,Tracy,CA,92910,San Joaquin,(209) 753-3763,2019-08-09,2020-08-09
47-538997,47,On-Sale General - Restaurant,ACTIVE,Pub Co,Lisa Wilson,697 Madison Ct,Lodi,CA,95970,San Joaquin,(209) 245-4151,2021-01-09,2022-01-09
47-430220,47,On-Sale General - Restaurant,ACTIVE,NewPub 2,James Lopez,5385 4th Ln,Lodi,CA,95950,San Joaquin,(209) 267-5862,2016-06-20,2017-06-20
47-343140,47,On-Sale General - Restaurant,ACTIVE,Lounge,Michael Wilson,3259 State Pl,Tracy,CA,93660,San Joaquin,(209) 884-7409,2005-05-22,2006-05-22
47-784994,47,On-Sale General - Restaurant,ACTIVE,Brasserie Tracy Heights,Lisa Smith,9696 5th Blvd,Tracy,CA,95760,San Joaquin,(209) 768-9428,2004-11-15,2005-11-15
47-384581,47,On-Sale General - Restaurant,ACTIVE,Brasserie San Joaquin Company 98,Robert Martinez,5588 3rd St,Lodi,CA,95622,San Joaquin,(209) 470-3106,2010-06-23,2011-06-23
47-884806,47,On-Sale General - Restaurant,ACTIVE,Steakhouse,Daniel Hernandez,8028 Jefferson Ln,Tracy,CA,94482,San Joaquin,(209) 869-8905,2001-04-08,2002-04-08
47-896795,47,On-Sale General - Restaurant,ACTIVE,Brasserie Co,Andrew Johnson,1777 State Dr #446,Tracy,CA,92555,San Joaquin,(209) 745-9103,2013-03-24,2014-03-24
47-948221,47,On-Sale General - Restaurant,ACTIVE,Bar & Grill,Matthew Rodriguez,7711 Oak Ct,Lodi,CA,90423,San Joaquin,(209) 720-5833,2007-09-20,2008-09-20
47-686531,47,On-Sale General - Restaurant,ACTIVE,Brasserie,Anthony Jackson,2545 Market Blvd,Stockton,CA,94060,San Joaquin,(209) 500-9327,2009-01-21,2010-01-21
47-427667,47,On-Sale General - Restaurant,ACTIVE,Bar & Grill San Joaquin Company,Lisa Johnson,9655 Lincoln Blvd,Tracy,CA,91238,San Joaquin,(209) 853-5651,2012-01-20,2013-01-20
47-980426,47,On-Sale General - Restaurant,ACTIVE,Chophouse Stockton Valley,David Johnson,2821 Oak Pl,Stockton,CA,93114,San Joaquin,(209) 950-6056,2007-03-06,2008-03-06
47-712824,47,On-Sale General - Restaurant,ACTIVE,Chophouse San Joaquin,David Wilson,9915 Market St,Stockton,CA,96070,San Joaquin,(209) 964-6812,2023-08-22,2024-08-22
47-979773,47,On-Sale General - Restaurant,ACTIVE,Brasserie Stockton,Daniel Martin,3937 Jefferson Blvd,Stockton,CA,94876,San Joaquin,(209) 830-3811,2015-06-26,2016-06-26
47-161919,47,On-Sale General - Restaurant,ACTIVE,Steakhouse Inc,Jennifer Brown Brown,6887 Madison Ln,Stockton,CA,94189,San Joaquin,(209) 542-8712,2019-10-27,2020-10-27
47-669923,47,On-Sale General - Restaurant,ACTIVE,Brasserie,Robert Smith,8698 Oak Ln,Lodi,CA,95647,San Joaquin,(209) 985-3240,2011-02-01,2012-02-01
47-250630,47,On-Sale General - Restaurant,ACTIVE,Tavern,Daniel Gonzalez,4700 Maple Blvd,Stockton,CA,95007,San Joaquin,(209) 346-3964,2012-02-16,2013-02-16
47-867161,47,On-Sale General - Restaurant,ACTIVE,OldBar & Grill 72,Jennifer Lopez,5081 Hollywood Blvd,Stockton,CA,90193,San Joaquin,(209) 789-2219,2000-10-02,2001-10-02
47-844606,47,On-Sale General - Restaurant,ACTIVE,Steakhouse,Paul Gonzalez Martin,1650 Mission Ave,Tracy,CA,92481,San Joaquin,(209) 789-7087,2021-07-07,2022-07-07
47-928476,47,On-Sale General - Restaurant,ACTIVE,Chophouse San Joaquin,Steven Garcia,8217 6th Rd,Stockton,CA,92170,San Joaquin,(209) 715-6693,2013-06-08,2014-06-08
47-853243,47,On-Sale General - Restaurant,ACTIVE,Brasserie Lodi Hills,David Williams,8156 Market St,Lodi,CA,90152,San Joaquin,(209) 473-2338,2021-06-19,2022-06-19
47-760553,47,On-Sale General - Restaurant,ACTIVE,Lounge Corp,Michelle Wilson,2013 Main Blvd,Tracy,CA,91928,San Joaquin,(209) 212-2663,2021-09-14,2022-09-14
47-689824,47,On-Sale General - Restaurant,ACTIVE,Pub San Joaquin,Robert Wilson,9600 Front Rd,Tracy,CA,94332,San Joaquin,(209) 885-2654,2000-08-17,2001-08-17
47-628604,47,On-Sale General - Restaurant,ACTIVE,Pub,James Martinez,1408 7th St,Tracy,CA,91767,San Joaquin,(209) 305-7365,2019-01-25,2020-01-25
47-377123,47,On-Sale General - Restaurant,ACTIVE,Chophouse San Joaquin,Paul Jones,2325 Hollywood Rd #631,Stockton,CA,96114,San Joaquin,(209) 942-1335,2002-06-19,2003-06-19
47-860937,47,On-Sale General - Restaurant,ACTIVE,Pub,Daniel Smith Jackson,7612 Maple Blvd,Stockton,CA,93758,San Joaquin,(209) 401-3528,2000-09-28,2001-09-28
47-331300,47,On-Sale General - Restaurant,ACTIVE,NewChophouse Lodi Inc 35,Maria Thomas,8862 Oak Ave #497,Lodi,CA,92330,San Joaquin,(209) 681-2707,2002-06-21,2003-06-21
47-652717,47,On-Sale General - Restaurant,ACTIVE,Bar & Grill Lodi Co 90,Robert Johnson,9151 Main Ct,Lodi,CA,94197,San Joaquin,(209) 838-7443,2015-03-08,2016-03-08
47-644310,47,On-Sale General - Restaurant,ACTIVE,Steakhouse Tracy,Daniel Johnson,3600 Pico Ct,Tracy,CA,91309,San Joaquin,(209) 575-3657,2024-08-17,2025-08-17
47-951109,47,On-Sale General - Restaurant,ACTIVE,Pub Group,Maria Jones,9789 Wilshire Pl #143,Lodi,CA,95422,San Joaquin,(209) 833-3976,2014-10-19,2015-10-19
47-933198,47,On-Sale General - Restaurant,ACTIVE,Chophouse Stockton,Maria Smith Davis,4780 6th St,Stockton,CA,94776,San Joaquin,(209) 657-5161,2006-04-26,2007-04-26
47-790383,47,On-Sale General - Restaurant,ACTIVE,NewBrasserie 50,James Williams,4875 7th Dr #921,Tracy,CA,94390,San Joaquin,(209) 791-5652,2016-06-02,2017-06-02
47-157722,47,On-Sale General - Restaurant,ACTIVE,Bar & Grill Group,Jennifer Martinez,6029 Wilshire Ct,Tracy,CA,95621,San Joaquin,(209) 368-4032,2011-04-10,2012-04-10
47-597017,47,On-Sale General - Restaurant,ACTIVE,Brasserie San Joaquin,Anthony Johnson,2676 Hollywood St,Stockton,CA,95403,San Joaquin,(209) 427-4429,2015-11-06,2016-11-06
47-299468,47,On-Sale General - Restaurant,ACTIVE,OldBar Lodi Company 90,Anthony Brown,8421 7th Blvd #105,Lodi,CA,95116,San Joaquin,(209) 341-5986,2018-05-11,2019-05-11
47-687602,47,On-Sale General - Restaurant,ACTIVE,Bar & Grill,Lisa Smith Miller,8263 Market Rd #995,Stockton,CA,95265,San Joaquin,(209) 498-8761,2000-09-15,2001-09-15
47-223166,47,On-Sale General - Restaurant,ACTIVE,Sports Bar Lodi LLC,Maria Hernandez,5529 5th Blvd #200,Lodi,CA,90218,San Joaquin,(209) 489-5442,2018-05-01,2019-05-01
47-565865,47,On-Sale General - Restaurant,ACTIVE,NewSteakhouse 37,Christopher Thomas Miller,9662 Oak Blvd #940,Lodi,CA,91599,San Joaquin,(209) 466-4025,2004-09-04,2005-09-04
47-890889,47,On-Sale General - Restaurant,ACTIVE,Brasserie,Christopher Johnson,5994 Sunset Pl,Lodi,CA,95980,San Joaquin,(209) 712-2736,2004-02-23,2005-02-23
47-953893,47,On-Sale General - Restaurant,ACTIVE,Bar Group,Paul Hernandez,5802 State Ln,Tracy,CA,92728,San Joaquin,(209) 438-3649,2009-05-22,2010-05-22
47-643941,47,On-Sale General - Restaurant,ACTIVE,OldPub LLC 63,David Wilson,6591 Hollywood Blvd,Stockton,CA,94316,San Joaquin,(209) 206-5588,2023-04-23,2024-04-23
47-543226,47,On-Sale General - Restaurant,ACTIVE,OldBrasserie Group 16,David Smith,5298 Oak Blvd,Stockton,CA,96015,San Joaquin,(209) 535-3009,2020-05-08,2021-05-08
47-951911,47,On-Sale General - Restaurant,ACTIVE,Lounge Company,Michael Miller Martin,8745 Pico Way #297,Stockton,CA,90984,San Joaquin,(209) 494-5973,2015-05-16,2016-05-16
47-271614,47,On-Sale General - Restaurant,ACTIVE,Sports Bar Inc,Michael Miller,7209 Pico St #495,Lodi,CA,91870,San Joaquin,(209) 530-9739,2024-09-23,2025-09-23
47-928926,47,On-Sale General - Restaurant,ACTIVE,Chophouse Stockton Hills Company,Anthony Miller,4437 Front St,Stockton,CA,95795,San Joaquin,(209) 341-8777,2005-07-11,2006-07-11
47-591315,47,On-Sale General - Restaurant,ACTIVE,Lounge,Steven Miller,580 Madison Ct,Lodi,CA,90501,San Joaquin,(209) 574-2094,2021-08-02,2022-08-02
47-611139,47,On-Sale General - Restaurant,ACTIVE,NewTavern 25,Paul Martinez,4820 Lincoln Blvd #589,Stockton,CA,93276,San Joaquin,(209) 901-8675,2005-12-18,2006-12-18
47-645026,47,On-Sale General - Restaurant,ACTIVE,Steakhouse San Joaquin Group,Mark Martinez,3955 Broadway Ct,Lodi,CA,96060,San Joaquin,(209) 967-3398,2003-03-12,2004-03-12
47-503033,47,On-Sale General - Restaurant,ACTIVE,Brasserie Company,Mark Davis,2131 Front Rd #534,Tracy,CA,96130,San Joaquin,(209) 919-8111,2017-02-17,2018-02-17
47-428186,47,On-Sale General - Restaurant,ACTIVE,Sports Bar,James Moore,9255 7th Blvd,Lodi,CA,91961,San Joaquin,(209) 568-9706,2022-12-03,2023-12-03
47-532279,47,On-Sale General - Restaurant,ACTIVE,Sports Bar LLC 92,Christopher Rodriguez Williams,5667 Madison Rd,Stockton,CA,91147,San Joaquin,(209) 648-8025,2024-02-07,2025-02-07
47-322728,47,On-Sale General - Restaurant,ACTIVE,Pub Stockton,Michelle Moore,1948 Washington Ln,Stockton,CA,93622,San Joaquin,(209) 335-6335,2024-06-26,2025-06-26
47-335089,47,On-Sale General - Restaurant,ACTIVE,Steakhouse Tracy Company,Robert Martinez Jackson,8126 Franklin Blvd,Tracy,CA,90335,San Joaquin,(209) 456-2731,2009-08-17,2010-08-17
47-701066,47,On-Sale General - Restaurant,ACTIVE,Chophouse San Joaquin Inc,Andrew Jackson,2385 Pico Way,Stockton,CA,95458,San Joaquin,(209) 230-5468,2018-03-27,2019-03-27
47-134877,47,On-Sale General - Restaurant,ACTIVE,Tavern San Joaquin Co,Christopher Martinez,2263 Ocean Blvd #240,Lodi,CA,93550,San Joaquin,(209) 513-7168,2010-01-11,2011-01-11
47-769223,47,On-Sale General - Restaurant,ACTIVE,Chophouse Stockton Hills Inc,Michael Martin,4658 5th Ave,Stockton,CA,94478,San Joaquin,(209) 577-2488,2008-03-03,2009-03-03
47-954156,47,On-Sale General - Restaurant,ACTIVE,Bar,Mark Garcia Lopez,5096 Main St,Stockton,CA,93159,San Joaquin,(209) 839-2123,2010-10-22,2011-10-22
47-783755,47,On-Sale General - Restaurant,ACTIVE,Lounge Stockton,Daniel Williams,9200 Lincoln Ct,Stockton,CA,93540,San Joaquin,(209) 924-1004,2003-09-04,2004-09-04
47-502881,47,On-Sale General - Restaurant,ACTIVE,Tavern Company,Anthony Gonzalez,1494 7th Dr #265,Lodi,CA,95770,San Joaquin,(209) 806-7273,2020-08-13,2021-08-13
47-786331,47,On-Sale General - Restaurant,ACTIVE,Tavern Stockton,Robert Smith,2060 Front Blvd #125,Stockton,CA,91611,San Joaquin,(209) 312-6972,2016-09-25,2017-09-25
47-150275,47,On-Sale General - Restaurant,ACTIVE,Sports Bar,James Rodriguez,9330 Oak Ln,Lodi,CA,93526,San Joaquin,(209) 309-7088,2020-07-01,2021-07-01
47-618844,47,On-Sale General - Restaurant,ACTIVE,NewBar & Grill Tracy Hills Company 79,Daniel Garcia,1687 Market Ln,Tracy,CA,93483,San Joaquin,(209) 616-5718,2008-07-02,2009-07-02
47-889352,47,On-Sale General - Restaurant,ACTIVE,Brasserie,Christopher Thomas,2057 Front Ct,Stockton,CA,93464,San Joaquin,(209) 804-9971,2024-10-06,2025-10-06
47-189064,47,On-Sale General - Restaurant,ACTIVE,Bar San Joaquin,Maria Smith Williams,7416 Lincoln Pl #739,Lodi,CA,92323,San Joaquin,(209) 862-3221,2016-09-18,2017-09-18
47-297744,47,On-Sale General - Restaurant,ACTIVE,Chophouse,Paul Wilson,5374 Market St,Stockton,CA,93259,San Joaquin,(209) 447-5567,2004-02-08,2005-02-08
47-908867,47,On-Sale General - Restaurant,ACTIVE,Chophouse Group,Jennifer Smith Thomas,8300 Hollywood Ave #988,Stockton,CA,90532,San Joaquin,(209) 287-3507,2007-02-05,2008-02-05
47-135035,47,On-Sale General - Restaurant,ACTIVE,Brasserie Stockton,Jennifer Martin,3717 5th Blvd,Stockton,CA,94527,San Joaquin,(209) 643-5114,2004-11-15,2005-11-15
47-636392,47,On-Sale General - Restaurant,ACTIVE,Chophouse Tracy Valley Corp,James Smith,3066 Market Dr,Tracy,CA,95581,San Joaquin,(209) 385-7031,2002-02-16,2003-02-16
47-795127,47,On-Sale General - Restaurant,ACTIVE,Tavern Lodi,Robert Miller,6937 1st Rd #204,Lodi,CA,95411,San Joaquin,(209) 285-4595,2022-05-23,2023-05-23
47-550020,47,On-Sale General - Restaurant,ACTIVE,Steakhouse Co 81,Paul Garcia,9484 State Blvd,Tracy,CA,91641,San Joaquin,(209) 514-6721,2021-04-28,2022-04-28
47-857402,47,On-Sale General - Restaurant,ACTIVE,Tavern Tracy LLC,Kenneth Miller,9282 6th Way,Tracy,CA,93210,San Joaquin,(209) 606-5975,2021-02-15,2022-02-15
47-245755,47,On-Sale General - Restaurant,ACTIVE,Pub Tracy Co,Michelle Wilson,8662 Lincoln Ct,Tracy,CA,95486,San Joaquin,(209) 775-4653,2015-02-04,2016-02-04
47-863487,47,On-Sale General - Restaurant,ACTIVE,Bar San Joaquin,James Williams Anderson,8875 Washington Ln,Stockton,CA,93910,San Joaquin,(209) 475-2733,2020-06-06,2021-06-06
47-753759,47,On-Sale General - Restaurant,ACTIVE,NewChophouse Stockton Corp 86,Mark Miller,954 Main Ln,Stockton,CA,95625,San Joaquin,(209) 870-6079,2023-10-19,2024-10-19
47-759588,47,On-Sale General - Restaurant,ACTIVE,Tavern Tracy Heights Corp,William Hernandez,1069 Pico Rd,Tracy,CA,93280,San Joaquin,(209) 367-9032,2006-05-21,2007-05-21
47-258665,47,On-Sale General - Restaurant,ACTIVE,Bar & Grill Lodi Heights LLC 47,David Thomas Anderson,9738 Pico Blvd,Lodi,CA,95666,San Joaquin,(209) 661-7397,2014-12-17,2015-12-17
47-555508,47,On-Sale General - Restaurant,ACTIVE,Chophouse San Joaquin,Paul Jones,6788 Market Rd,Stockton,CA,90996,San Joaquin,(209) 980-7552,2011-10-24,2012-10-24
47-683205,47,On-Sale General - Restaurant,ACTIVE,Pub Stockton,Kenneth Hernandez,8952 Hollywood St,Stockton,CA,94794,San Joaquin,(209) 428-1776,2008-04-21,2009-04-21
47-613581,47,On-Sale General - Restaurant,ACTIVE,Steakhouse San Joaquin Co,Kenneth Miller,9618 Broadway St #808,Lodi,CA,92855,San Joaquin,(209) 231-7163,2010-12-22,2011-12-22
47-712189,47,On-Sale General - Restaurant,ACTIVE,Chophouse San Joaquin,Maria Wilson,8912 Hollywood Ln #747,Tracy,CA,90113,San Joaquin,(209) 788-3854,2001-05-08,2002-05-08
47-653154,47,On-Sale General - Restaurant,ACTIVE,Chophouse Inc 38,Daniel Martin Davis,2796 Hollywood Ave,Stockton,CA,92490,San Joaquin,(209) 422-6912,2023-09-10,2024-09-10
47-773735,47,On-Sale General - Restaurant,ACTIVE,Bar Stockton Heights LLC,James Taylor,3393 4th St #225,Stockton,CA,93436,San Joaquin,(209) 875-6764,2015-09-27,2016-09-27
47-228336,47,On-Sale General - Restaurant,ACTIVE,Bar & Grill Lodi Corp,Lisa Thomas,8154 3rd Pl,Lodi,CA,94139,San Joaquin,(209) 862-6098,2012-06-16,2013-06-16
47-646024,47,On-Sale General - Restaurant,ACTIVE,Brasserie,Steven Jackson,5390 Front Ave,Lodi,CA,94515,San Joaquin,(209) 525-3106,2001-09-09,2002-09-09
47-533581,47,On-Sale General - Restaurant,ACTIVE,Lounge Tracy Hills Inc,William Hernandez Anderson,6041 7th St,Tracy,CA,90296,San Joaquin,(209) 729-5225,2002-09-02,2003-09-02
47-696490,47,On-Sale General - Restaurant,ACTIVE,Brasserie Tracy Hills,Matthew Martinez Wilson,7362 Pico Pl,Tracy,CA,91371,San Joaquin,(209) 596-1625,2014-05-04,2015-05-04
47-779119,47,On-Sale General - Restaurant,ACTIVE,Chophouse,William Jackson Martinez,7134 Lincoln Ct,Tracy,CA,93067,San Joaquin,(209) 555-1959,2003-08-01,2004-08-01
47-377446,47,On-Sale General - Restaurant,ACTIVE,Chophouse Tracy,James Davis,881 Pico St #801,Tracy,CA,94734,San Joaquin,(209) 253-2638,2020-07-28,2021-07-28
47-349873,47,On-Sale General - Restaurant,ACTIVE,Tavern San Joaquin Co,James Davis,4328 2nd Dr,Stockton,CA,93748,San Joaquin,(209) 337-1154,2002-12-20,2003-12-20
47-928336,47,On-Sale General - Restaurant,ACTIVE,Lounge,William Taylor,5619 Market Dr,Lodi,CA,94616,San Joaquin,(209) 979-1063,2012-07-04,2013-07-04
47-836268,47,On-Sale General - Restaurant,ACTIVE,NewSteakhouse Corp 60,David Taylor,1138 State Ln,Tracy,CA,90878,San Joaquin,(209) 888-1082,2022-06-26,2023-06-26
47-151589,47,On-Sale General - Restaurant,ACTIVE,Steakhouse San Joaquin,Michael Moore,4194 2nd Way,Lodi,CA,91249,San Joaquin,(209) 963-4951,2020-10-19,2021-10-19
47-525155,47,On-Sale General - Restaurant,ACTIVE,Steakhouse,Maria Williams,8717 1st Dr #831,Stockton,CA,90473,San Joaquin,(209) 756-6070,2004-10-23,2005-10-23
47-252985,47,On-Sale General - Restaurant,ACTIVE,Lounge Stockton,Maria Brown,2703 Ocean Rd,Stockton,CA,95512,San Joaquin,(209) 996-7768,2011-08-13,2012-08-13
47-995395,47,On-Sale General - Restaurant,ACTIVE,Tavern,Maria Wilson,115 Mission Ave #744,Stockton,CA,92207,San Joaquin,(209) 600-4496,2020-09-24,2021-09-24
47-205027,47,On-Sale General - Restaurant,ACTIVE,Brasserie 24,William Miller Garcia,8433 Jefferson St,Stockton,CA,93375,San Joaquin,(209) 915-9260,2022-04-15,2023-04-15
47-679699,47,On-Sale General - Restaurant,ACTIVE,Steakhouse San Joaquin,Christopher Lopez,4430 Oak Rd,Tracy,CA,90180,San Joaquin,(209) 681-1034,2000-05-02,2001-05-02
47-902068,47,On-Sale General - Restaurant,ACTIVE,Chophouse,Paul Martin,9878 7th Rd #903,Stockton,CA,93678,San Joaquin,(209) 852-8578,2019-08-08,2020-08-08
47-109326,47,On-Sale General - Restaurant,ACTIVE,Chophouse San Joaquin,Robert Johnson,5465 Washington Ln #460,Tracy,CA,93689,San Joaquin,(209) 861-9073,2022-05-11,2023-05-11
47-366427,47,On-Sale General - Restaurant,ACTIVE,OldChophouse LLC 3,William Garcia Jackson,8291 1st Dr,Tracy,CA,92343,San Joaquin,(209) 579-5182,2004-10-09,2005-10-09
47-960931,47,On-Sale General - Restaurant,ACTIVE,Bar & Grill Lodi Hills Co,John Brown,8674 State Ln,Lodi,CA,95665,San Joaquin,(209) 322-3811,2009-01-06,2010-01-06
47-965207,47,On-Sale General - Restaurant,ACTIVE,Brasserie San Joaquin 75,Andrew Jackson,9072 6th Way #789,Stockton,CA,94720,San Joaquin,(209) 787-9519,2006-09-12,2007-09-12
47-234216,47,On-Sale General - Restaurant,ACTIVE,NewChophouse Inc 90,Daniel Garcia,6508 Washington Way #503,Stockton,CA,94067,San Joaquin,(209) 988-3012,2017-10-28,2018-10-28
47-974653,47,On-Sale General - Restaurant,ACTIVE,Pub San Joaquin 98,Anthony Garcia,6762 Hollywood Way,Stockton,CA,95117,San Joaquin,(209) 479-8211,2022-09-26,2023-09-26
48-757320,48,On-Sale General - Bar/Tavern,ACTIVE,Lounge Tracy Inc,Maria Miller,767 Mission Ct #729,Tracy,CA,93177,San Joaquin,(209) 952-6617,2013-11-27,2014-11-27
48-133126,48,On-Sale General - Bar/Tavern,ACTIVE,Bar,Robert Martinez,2924 State Blvd,Tracy,CA,94359,San Joaquin,(209) 307-5171,2013-12-14,2014-12-14
48-906214,48,On-Sale General - Bar/Tavern,ACTIVE,Pub Group,Kenneth Miller,3296 Mission Dr,Lodi,CA,90048,San Joaquin,(209) 715-6879,2024-04-05,2025-04-05
48-534027,48,On-Sale General - Bar/Tavern,ACTIVE,TheBrewery Lodi Valley 56,William Jackson,7939 1st Ln #508,Lodi,CA,91016,San Joaquin,(209) 971-5128,2002-09-02,2003-09-02
48-940119,48,On-Sale General - Bar/Tavern,ACTIVE,Tap Room,John Davis Lopez,6985 Wilshire Way,Stockton,CA,94955,San Joaquin,(209) 525-1733,2005-01-16,2006-01-16
