license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
47-750459,47,On-Sale General - Restaurant,ACTIVE,Lounge San Diego Inc,Daniel Smith Martin,5539 3rd St,San Diego,CA,92896,San Diego,(858) 305-9261,2017-08-27,2018-08-27
47-903992,47,On-Sale General - Restaurant,ACTIVE,Tavern Co,Mark Garcia,4226 Maple St,Chula Vista,CA,91606,San Diego,(760) 301-4758,2011-08-19,2012-08-19
47-567160,47,On-Sale General - Restaurant,ACTIVE,TheLounge Escondido 25,Maria Smith,2799 Washington Way #822,Escondido,CA,93223,San Diego,(858) 344-5575,2016-02-03,2017-02-03
47-223594,47,On-Sale General - Restaurant,ACTIVE,Sports Bar San Diego Hills Group,Anthony Jackson Williams,5810 Main Way,San Diego,CA,92554,San Diego,(760) 516-5786,2010-10-09,2011-10-09
47-887902,47,On-Sale General - Restaurant,ACTIVE,Tavern Chula Vista Valley,Daniel Anderson,940 Maple Pl #341,Chula Vista,CA,91064,San Diego,(619) 243-4046,2021-11-05,2022-11-05
47-459753,47,On-Sale General - Restaurant,ACTIVE,NewSports Bar 7,Steven Moore,640 6th Blvd,Oceanside,CA,93298,San Diego,(619) 445-1441,2012-02-16,2013-02-16
47-282972,47,On-Sale General - Restaurant,ACTIVE,Lounge Oceanside LLC,Anthony Jackson,3927 Mission Pl,Oceanside,CA,91500,San Diego,(619) 849-1993,2013-09-01,2014-09-01
47-703733,47,On-Sale General - Restaurant,ACTIVE,Steakhouse,John Davis Thomas,3747 Maple Way #254,San Diego,CA,95101,San Diego,(760) 824-7658,2021-05-02,2022-05-02
47-430003,47,On-Sale General - Restaurant,ACTIVE,OldSports Bar 44,Daniel Jones,418 Market Way,Oceanside,CA,91421,San Diego,(619) 386-6799,2024-05-24,2025-05-24
47-817596,47,On-Sale General - Restaurant,ACTIVE,Chophouse San Diego Company,Daniel Martinez,8411 7th Ave,Carlsbad,CA,93477,San Diego,(619) 411-2830,2002-05-02,2003-05-02
47-417446,47,On-Sale General - Restaurant,ACTIVE,NewBar & Grill San Diego 68,David Thomas,3576 Mission Blvd,San Diego,CA,90300,San Diego,(760) 594-6990,2007-01-15,2008-01-15
47-817973,47,On-Sale General - Restaurant,ACTIVE,Steakhouse Corp 40,Kenneth Thomas Wilson,4515 Madison Ln,Carlsbad,CA,90697,San Diego,(619) 259-7056,2007-05-16,2008-05-16
47-170700,47,On-Sale General - Restaurant,ACTIVE,Steakhouse San Diego,Lisa Rodriguez,2582 State Ct #300,Oceanside,CA,95676,San Diego,(619) 867-6269,2022-09-22,2023-09-22
47-109913,47,On-Sale General - Restaurant,ACTIVE,NewChophouse Oceanside 92,Kenneth Gonzalez,5340 Front Dr,Oceanside,CA,92375,San Diego,(858) 559-8057,2000-01-09,2001-01-09
47-559923,47,On-Sale General - Restaurant,ACTIVE,Bar Carlsbad Hills LLC,Mark Taylor,2414 Madison Dr #759,Carlsbad,CA,93585,San Diego,(760) 965-2661,2011-10-14,2012-10-14
47-174860,47,On-Sale General - Restaurant,ACTIVE,Sports Bar San Diego Group 24,Michelle Anderson Johnson,4236 Franklin St,Oceanside,CA,93290,San Diego,(858) 877-4544,2014-07-09,2015-07-09
47-350151,47,On-Sale General - Restaurant,ACTIVE,Brasserie San Diego,Mark Hernandez Williams,4095 Sunset Rd,San Diego,CA,94868,San Diego,(760) 842-3328,2016-11-28,2017-11-28
47-112196,47,On-Sale General - Restaurant,ACTIVE,OldSports Bar Chula Vista Heights LLC 4,James Martinez Taylor,3827 Ocean Pl #552,Chula Vista,CA,91946,San Diego,(760) 876-4767,2008-04-21,2009-04-21
47-465663,47,On-Sale General - Restaurant,ACTIVE,Chophouse Chula Vista Company,James Anderson Rodriguez,4031 Mission Ct,Chula Vista,CA,94458,San Diego,(858) 973-4303,2013-11-11,2014-11-11
47-740691,47,On-Sale General - Restaurant,ACTIVE,Chophouse,James Gonzalez,3809 4th Ln,San Diego,CA,92354,San Diego,(619) 962-1451,2000-07-11,2001-07-11
47-323520,47,On-Sale General - Restaurant,ACTIVE,Chophouse,John Johnson,9410 Jefferson St,Escondido,CA,91144,San Diego,(760) 260-3708,2002-10-26,2003-10-26
47-347822,47,On-Sale General - Restaurant,ACTIVE,Chophouse Company,William Jones Davis,4490 Hollywood Blvd #854,Chula Vista,CA,90631,San Diego,(858) 596-5024,2017-07-07,2018-07-07
47-665050,47,On-Sale General - Restaurant,ACTIVE,Sports Bar Oceanside Inc,Matthew Brown,2732 Main Pl #519,Oceanside,CA,93557,San Diego,(858) 335-9827,2013-07-08,2014-07-08
47-521624,47,On-Sale General - Restaurant,ACTIVE,Steakhouse,David Jones,2039 Franklin Ave,Escondido,CA,91083,San Diego,(760) 880-5014,2022-05-10,2023-05-10
47-926293,47,On-Sale General - Restaurant,ACTIVE,TheChophouse San Diego 31,Daniel Davis,1729 6th Ln,Escondido,CA,94486,San Diego,(619) 507-3261,2003-04-03,2004-04-03
47-933732,47,On-Sale General - Restaurant,ACTIVE,Lounge Group,David Jackson,9263 Maple Pl,Escondido,CA,93566,San Diego,(619) 589-5005,2015-09-11,2016-09-11
47-446551,47,On-Sale General - Restaurant,ACTIVE,Tavern 98,Michael Jackson,6529 2nd Way #516,San Diego,CA,93702,San Diego,(858) 861-8076,2021-02-14,2022-02-14
47-670688,47,On-Sale General - Restaurant,ACTIVE,Steakhouse San Diego,James Smith,6070 Front Blvd,Oceanside,CA,90532,San Diego,(760) 245-8493,2020-04-09,2021-04-09
47-494516,47,On-Sale General - Restaurant,ACTIVE,Brasserie Carlsbad Co,Jennifer Miller,2949 Jefferson Dr,Carlsbad,CA,91959,San Diego,(760) 591-7325,2006-05-09,2007-05-09
47-157524,47,On-Sale General - Restaurant,ACTIVE,TheSports Bar Inc 75,William Smith,9811 Pico Ln,San Diego,CA,92696,San Diego,(760) 671-3618,2015-10-20,2016-10-20
47-704749,47,On-Sale General - Restaurant,ACTIVE,Sports Bar Inc,Kenneth Moore,8039 Franklin Ct,Escondido,CA,95992,San Diego,(858) 400-1850,2006-02-27,2007-02-27
47-421886,47,On-Sale General - Restaurant,ACTIVE,OldSteakhouse San Diego 64,Daniel Miller,6212 State Way,San Diego,CA,91897,San Diego,(858) 380-3155,2002-08-16,2003-08-16
47-933152,47,On-Sale General - Restaurant,ACTIVE,Lounge Escondido Valley Co 94,Steven Martinez,470 Jefferson Blvd #620,Escondido,CA,92587,San Diego,(619) 455-9829,2019-06-02,2020-06-02
47-428501,47,On-Sale General - Restaurant,ACTIVE,Lounge Co,Robert Martinez,532 6th Ln,Carlsbad,CA,90667,San Diego,(760) 442-4675,2019-10-25,2020-10-25
47-653691,47,On-Sale General - Restaurant,ACTIVE,Sports Bar Chula Vista,Andrew Gonzalez,7604 Front Rd,Chula Vista,CA,92066,San Diego,(619) 298-6646,2015-10-14,2016-10-14
47-185456,47,On-Sale General - Restaurant,ACTIVE,NewChophouse 97,Andrew Lopez,6298 5th St,San Diego,CA,90664,San Diego,(619) 335-7132,2006-06-08,2007-06-08
47-595506,47,On-Sale General - Restaurant,ACTIVE,NewBar Escondido Corp 20,Anthony Brown,1112 Broadway Dr,Escondido,CA,92237,San Diego,(619) 277-4052,2023-12-08,2024-12-08
47-375232,47,On-Sale General - Restaurant,ACTIVE,NewTavern Oceanside Corp 20,Michael Martinez,903 Hollywood Pl,Oceanside,CA,96149,San Diego,(858) 987-1833,2003-08-11,2004-08-11
47-621112,47,On-Sale General - Restaurant,ACTIVE,Bar San Diego,Lisa Jones,247 State Way,Escondido,CA,90166,San Diego,(619) 794-5933,2016-02-09,2017-02-09
47-951249,47,On-Sale General - Restaurant,ACTIVE,Bar & Grill San Diego,James Martin,9959 Mission Dr #438,San Diego,CA,94346,San Diego,(619) 347-3707,2021-05-05,2022-05-05
47-515797,47,On-Sale General - Restaurant,ACTIVE,TheLounge 20,Maria Rodriguez Smith,7947 Market Way,Oceanside,CA,92934,San Diego,(858) 254-1000,2015-01-13,2016-01-13
47-162878,47,On-Sale General - Restaurant,ACTIVE,OldSports Bar 50,John Taylor,836 Washington Way,Carlsbad,CA,90918,San Diego,(619) 448-6529,2018-12-06,2019-12-06
47-423825,47,On-Sale General - Restaurant,ACTIVE,Bar San Diego Corp,Christopher Taylor,1451 3rd Ln,Chula Vista,CA,94630,San Diego,(858) 662-7629,2012-09-04,2013-09-04
47-495644,47,On-Sale General - Restaurant,ACTIVE,Brasserie Chula Vista Heights LLC 44,Michelle Moore,6449 3rd Ct #802,Chula Vista,CA,92687,San Diego,(619) 480-8540,2020-11-01,2021-11-01
47-626833,47,On-Sale General - Restaurant,ACTIVE,NewBrasserie 57,Paul Davis Smith,7580 Washington Blvd #903,Oceanside,CA,94487,San Diego,(760) 452-5893,2011-10-07,2012-10-07
47-570404,47,On-Sale General - Restaurant,ACTIVE,Pub San Diego Corp,Andrew Rodriguez,1531 3rd Ave,Chula Vista,CA,95142,San Diego,(858) 902-1923,2009-08-24,2010-08-24
47-396541,47,On-Sale General - Restaurant,ACTIVE,Bar Co 3,Kenneth Anderson,388 Washington Pl #217,Chula Vista,CA,95498,San Diego,(858) 261-4551,2006-01-09,2007-01-09
47-260743,47,On-Sale General - Restaurant,ACTIVE,Tavern Carlsbad Company,Anthony Martinez,4743 1st Ct,Carlsbad,CA,95832,San Diego,(760) 242-6255,2023-08-16,2024-08-16
47-615479,47,On-Sale General - Restaurant,ACTIVE,Tavern LLC,David Moore,9743 7th Rd #959,Carlsbad,CA,92080,San Diego,(858) 225-4092,2016-07-09,2017-07-09
47-202089,47,On-Sale General - Restaurant,ACTIVE,OldSports Bar San Diego Hills 52,Jennifer Moore Martin,1296 Market Pl,San Diego,CA,92751,San Diego,(760) 431-8882,2020-01-28,2021-01-28
47-269797,47,On-Sale General - Restaurant,ACTIVE,OldBrasserie Co 50,Maria Smith,8335 Franklin Blvd,Chula Vista,CA,90279,San Diego,(760) 358-7122,2014-05-19,2015-05-19
47-882355,47,On-Sale General - Restaurant,ACTIVE,Lounge Escondido LLC,Christopher Moore Moore,7330 Mission Rd,Escondido,CA,95256,San Diego,(858) 759-5961,2009-06-26,2010-06-26
47-383683,47,On-Sale General - Restaurant,ACTIVE,Pub Escondido Hills,David Wilson,9502 State Way,Escondido,CA,94089,San Diego,(858) 313-3422,2016-01-23,2017-01-23
47-116033,47,On-Sale General - Restaurant,ACTIVE,Chophouse San Diego,William Williams,9577 Hollywood St,San Diego,CA,90756,San Diego,(619) 906-2019,2023-12-15,2024-12-15
47-401410,47,On-Sale General - Restaurant,ACTIVE,Bar Corp,Jennifer Wilson,7312 Market Rd,Oceanside,CA,96129,San Diego,(760) 360-8615,2004-12-06,2005-12-06
47-903261,47,On-Sale General - Restaurant,ACTIVE,Chophouse Chula Vista Valley,Lisa Jackson,6404 Front St,Chula Vista,CA,90321,San Diego,(760) 358-3732,2018-02-23,2019-02-23
47-983598,47,On-Sale General - Restaurant,ACTIVE,Brasserie LLC,William Miller,1973 Maple St #773,Oceanside,CA,94907,San Diego,(760) 421-8742,2002-12-10,2003-12-10
47-520671,47,On-Sale General - Restaurant,ACTIVE,Brasserie Escondido Co,James Rodriguez,369 2nd Pl,Escondido,CA,92129,San Diego,(760) 533-5016,2019-07-28,2020-07-28
47-904632,47,On-Sale General - Restaurant,ACTIVE,OldSteakhouse Carlsbad Company 38,Robert Martin,544 Mission Rd,Carlsbad,CA,95086,San Diego,(858) 519-8209,2000-02-23,2001-02-23
47-652157,47,On-Sale General - Restaurant,ACTIVE,Brasserie Group,Andrew Jones,8267 Franklin Ct #413,Chula Vista,CA,92161,San Diego,(619) 522-5221,2012-03-08,2013-03-08
47-485617,47,On-Sale General - Restaurant,ACTIVE,Steakhouse San Diego,Michael Brown,6799 Front Blvd,Escondido,CA,95268,San Diego,(760) 416-1328,2021-12-05,2022-12-05
47-171354,47,On-Sale General - Restaurant,ACTIVE,TheTavern Corp 23,Paul Garcia,5842 3rd Ct,Oceanside,CA,94620,San Diego,(858) 271-6201,2006-11-08,2007-11-08
47-880990,47,On-Sale General - Restaurant,ACTIVE,Steakhouse Co 64,John Hernandez Miller,7442 Maple Ln,Oceanside,CA,92329,San Diego,(858) 376-2413,2023-01-25,2024-01-25
47-519963,47,On-Sale General - Restaurant,ACTIVE,Pub Carlsbad Valley,Anthony Anderson,4791 6th Dr #415,Carlsbad,CA,92596,San Diego,(760) 789-8610,2003-10-24,2004-10-24
47-459648,47,On-Sale General - Restaurant,ACTIVE,Sports Bar San Diego Co,Kenneth Davis,1967 Maple Way #335,Escondido,CA,95391,San Diego,(619) 289-6912,2012-10-18,2013-10-18
47-464639,47,On-Sale General - Restaurant,ACTIVE,OldBrasserie Chula Vista Hills 52,Anthony Martinez,9984 2nd Way #215,Chula Vista,CA,96178,San Diego,(619) 566-3391,2018-09-07,2019-09-07
47-734184,47,On-Sale General - Restaurant,ACTIVE,Tavern,Daniel Miller,330 Sunset Ave,Oceanside,CA,95351,San Diego,(858) 809-4067,2015-02-22,2016-02-22
47-625181,47,On-Sale General - Restaurant,ACTIVE,Bar & Grill 84,Paul Hernandez Hernandez,3682 6th Pl,Chula Vista,CA,94672,San Diego,(619) 592-6572,2024-11-09,2025-11-09
47-149799,47,On-Sale General - Restaurant,ACTIVE,NewChophouse 5,Matthew Anderson,7323 3rd Dr,Oceanside,CA,95807,San Diego,(760) 857-9553,2018-08-04,2019-08-04
47-749067,47,On-Sale General - Restaurant,ACTIVE,Tavern Corp,Michelle Williams,6024 1st St,Chula Vista,CA,92651,San Diego,(760) 829-9629,2004-08-08,2005-08-08
47-768541,47,On-Sale General - Restaurant,ACTIVE,Sports Bar 1,Michelle Jackson Lopez,3580 3rd Pl,San Diego,CA,91093,San Diego,(858) 441-8836,2024-05-04,2025-05-04
47-158853,47,On-Sale General - Restaurant,ACTIVE,Tavern LLC,Christopher Davis,7037 1st Ave #936,Carlsbad,CA,93919,San Diego,(619) 919-7758,2019-10-10,2020-10-10
47-328307,47,On-Sale General - Restaurant,ACTIVE,Bar Corp,Michelle Hernandez,8051 Wilshire Blvd,Escondido,CA,92820,San Diego,(619) 308-5537,2008-03-16,2009-03-16
47-617281,47,On-Sale General - Restaurant,ACTIVE,Lounge Company,David Williams,8286 Washington Pl,Carlsbad,CA,92398,San Diego,(619) 254-4341,2022-07-05,2023-07-05
47-298340,47,On-Sale General - Restaurant,ACTIVE,Steakhouse San Diego,Matthew Rodriguez,937 Hollywood Blvd #906,Chula Vista,CA,94197,San Diego,(619) 767-1512,2015-10-03,2016-10-03
47-343422,47,On-Sale General - Restaurant,ACTIVE,Bar,Michael Moore,4031 5th Pl #302,San Diego,CA,94087,San Diego,(858) 893-4433,2008-02-16,2009-02-16
47-946791,47,On-Sale General - Restaurant,ACTIVE,Pub,James Rodriguez,6548 Lincoln Rd #725,Escondido,CA,91044,San Diego,(760) 513-9332,2010-07-05,2011-07-05
47-799778,47,On-Sale General - Restaurant,ACTIVE,OldTavern San Diego Heights 65,William Williams,5763 Ocean Blvd #986,San Diego,CA,91822,San Diego,(858) 610-3418,2007-06-20,2008-06-20
47-620414,47,On-Sale General - Restaurant,ACTIVE,Chophouse 55,Kenneth Rodriguez,5107 6th Ave,Chula Vista,CA,95317,San Diego,(858) 892-6070,2017-09-13,2018-09-13
47-968568,47,On-Sale General - Restaurant,ACTIVE,Bar & Grill Chula Vista Valley LLC,John Williams,5504 Franklin Rd,Chula Vista,CA,95212,San Diego,(760) 975-1400,2014-07-24,2015-07-24
47-470846,47,On-Sale General - Restaurant,ACTIVE,Lounge,Anthony Thomas,2123 Maple Way #619,San Diego,CA,95681,San Diego,(858) 648-2607,2010-04-02,2011-04-02
47-899699,47,On-Sale General - Restaurant,ACTIVE,OldLounge Oceanside 80,Maria Martin Johnson,8719 Lincoln Ln #503,Oceanside,CA,92986,San Diego,(858) 834-7261,2003-07-23,2004-07-23
47-652083,47,On-Sale General - Restaurant,ACTIVE,NewLounge 61,James Moore,7211 1st Ct #412,Escondido,CA,91550,San Diego,(858) 666-2440,2001-03-21,2002-03-21
47-663307,47,On-Sale General - Restaurant,ACTIVE,Sports Bar Carlsbad Company,William Gonzalez Williams,1781 4th Ave #255,Carlsbad,CA,95777,San Diego,(760) 329-4285,2001-12-02,2002-12-02
47-401581,47,On-Sale General - Restaurant,ACTIVE,Steakhouse San Diego,James Garcia,4866 Franklin Ave #264,Carlsbad,CA,92291,San Diego,(619) 825-3090,2024-05-20,2025-05-20
47-232566,47,On-Sale General - Restaurant,ACTIVE,Brasserie Oceanside Heights,Michelle Jackson Martin,2677 Pico Ave,Oceanside,CA,92321,San Diego,(858) 458-9181,2015-05-13,2016-05-13
47-568527,47,On-Sale General - Restaurant,ACTIVE,Tavern Chula Vista Heights,James Jackson,9679 6th Dr,Chula Vista,CA,91762,San Diego,(760) 496-3045,2009-09-06,2010-09-06
47-604100,47,On-Sale General - Restaurant,ACTIVE,Brasserie San Diego,Paul Thomas Davis,2895 Sunset Pl,Chula Vista,CA,96088,San Diego,(619) 765-8442,2017-12-02,2018-12-02
47-396602,47,On-Sale General - Restaurant,ACTIVE,Chophouse Escondido Inc,Maria Davis,9252 1st Pl,Escondido,CA,90727,San Diego,(858) 427-7370,2015-08-28,2016-08-28
47-722965,47,On-Sale General - Restaurant,ACTIVE,Chophouse San Diego LLC,Anthony Anderson,2741 Mission Rd,Carlsbad,CA,91947,San Diego,(619) 906-7430,2018-12-27,2019-12-27
47-672647,47,On-Sale General - Restaurant,ACTIVE,Tavern Company,Paul Brown,3931 Pico St,San Diego,CA,92129,San Diego,(619) 434-5512,2006-07-19,2007-07-19
47-903061,47,On-Sale General - Restaurant,ACTIVE,Bar Co,Christopher Williams,5864 Mission Pl,Chula Vista,CA,96118,San Diego,(760) 767-3790,2016-07-15,2017-07-15
47-114852,47,On-Sale General - Restaurant,ACTIVE,NewPub Carlsbad Valley Corp 83,Paul Garcia,1116 7th Ct,Carlsbad,CA,93630,San Diego,(858) 786-3329,2008-04-26,2009-04-26
47-167284,47,On-Sale General - Restaurant,ACTIVE,Chophouse Carlsbad Hills,Michelle Taylor,4435 Market Way,Carlsbad,CA,94054,San Diego,(760) 987-5057,2009-02-04,2010-02-04
47-502388,47,On-Sale General - Restaurant,ACTIVE,Lounge Company 17,Lisa Rodriguez,7741 Main Ct,Carlsbad,CA,93316,San Diego,(619) 545-6354,2001-10-01,2002-10-01
47-365975,47,On-Sale General - Restaurant,ACTIVE,Bar San Diego Inc,Robert Gonzalez,6087 Maple Ln,San Diego,CA,94556,San Diego,(619) 647-7295,2001-05-05,2002-05-05
47-412516,47,On-Sale General - Restaurant,ACTIVE,NewTavern Carlsbad Hills 72,John Thomas,2770 Front Pl #456,Carlsbad,CA,94357,San Diego,(619) 654-2014,2013-09-03,2014-09-03
47-238161,47,On-Sale General - Restaurant,ACTIVE,Sports Bar Oceanside Valley Group 64,Kenneth Lopez,8445 6th Dr #407,Oceanside,CA,90193,San Diego,(858) 531-8012,2024-03-03,2025-03-03
47-368803,47,On-Sale General - Restaurant,ACTIVE,Chophouse San Diego Hills LLC,James Hernandez,7716 Market Pl #652,San Diego,CA,95406,San Diego,(858) 277-6322,2012-01-18,2013-01-18
47-709572,47,On-Sale General - Restaurant,ACTIVE,Chophouse Carlsbad,Andrew Jackson,742 Pico Way,Carlsbad,CA,93806,San Diego,(858) 489-3078,2005-04-10,2006-04-10
47-408294,47,On-Sale General - Restaurant,ACTIVE,Bar Chula Vista Corp,Mark Jones,1132 Washington Ave #339,Chula Vista,CA,90334,San Diego,(760) 809-8999,2005-11-11,2006-11-11
47-824213,47,On-Sale General - Restaurant,ACTIVE,OldChophouse 60,Christopher Jones Lopez,2937 Maple St,Chula Vista,CA,93991,San Diego,(858) 264-7766,2011-04-25,2012-04-25
47-528570,47,On-Sale General - Restaurant,ACTIVE,Brasserie,Kenneth Williams,3439 1st Ln,Oceanside,CA,95067,San Diego,(619) 532-8044,2020-04-24,2021-04-24
47-795316,47,On-Sale General - Restaurant,ACTIVE,TheLounge Co 78,Paul Smith,4712 Sunset Ave #468,Chula Vista,CA,94050,San Diego,(858) 411-3914,2020-02-20,2021-02-20
47-483935,47,On-Sale General - Restaurant,ACTIVE,Lounge LLC,Matthew Martin,7263 Mission St,Oceanside,CA,92583,San Diego,(858) 948-5992,2012-11-02,2013-11-02
47-965698,47,On-Sale General - Restaurant,ACTIVE,Sports Bar Carlsbad,Mark Hernandez,4531 6th Blvd,Carlsbad,CA,94534,San Diego,(760) 428-5333,2007-02-15,2008-02-15
47-542408,47,On-Sale General - Restaurant,ACTIVE,NewBrasserie Company 20,Maria Jackson,8815 Oak Pl,San Diego,CA,90972,San Diego,(858) 339-2283,2023-07-05,2024-07-05
47-777507,47,On-Sale General - Restaurant,ACTIVE,Steakhouse San Diego,Michelle Miller,6870 Mission Ct,Oceanside,CA,92950,San Diego,(760) 340-8379,2003-10-25,2004-10-25
47-813443,47,On-Sale General - Restaurant,ACTIVE,Sports Bar San Diego Co,Matthew Garcia,5847 5th Ct,Carlsbad,CA,94209,San Diego,(760) 868-6953,2007-02-02,2008-02-02
47-660513,47,On-Sale General - Restaurant,ACTIVE,Tavern Chula Vista Valley,Kenneth Anderson,9273 Oak Ln,Chula Vista,CA,94147,San Diego,(858) 383-4515,2012-04-15,2013-04-15
47-242386,47,On-Sale General - Restaurant,ACTIVE,Pub,Steven Martinez,4633 1st Ln,Chula Vista,CA,94008,San Diego,(760) 724-9284,2013-04-06,2014-04-06
47-250691,47,On-Sale General - Restaurant,ACTIVE,Pub San Diego Inc,Maria Hernandez,2302 Sunset Rd,San Diego,CA,90691,San Diego,(619) 549-7262,2023-07-21,2024-07-21
47-700932,47,On-Sale General - Restaurant,ACTIVE,Chophouse,Paul Lopez,923 Sunset Blvd,San Diego,CA,95157,San Diego,(858) 249-6942,2002-01-19,2003-01-19
47-261461,47,On-Sale General - Restaurant,ACTIVE,Pub San Diego Corp,John Thomas,5968 6th Rd,Escondido,CA,90966,San Diego,(760) 893-6466,2005-11-19,2006-11-19
47-425931,47,On-Sale General - Restaurant,ACTIVE,NewBar & Grill San Diego Hills 8,Daniel Anderson,2485 Front St #279,San Diego,CA,96093,San Diego,(760) 438-7998,2016-05-25,2017-05-25
47-633180,47,On-Sale General - Restaurant,ACTIVE,TheSports Bar Chula Vista 54,Lisa Johnson,2165 Jefferson Pl,Chula Vista,CA,94095,San Diego,(760) 598-1103,2016-09-27,2017-09-27
47-612192,47,On-Sale General - Restaurant,ACTIVE,Chophouse Company,Robert Gonzalez,9706 Hollywood Ct,Escondido,CA,93777,San Diego,(858) 500-3839,2008-06-09,2009-06-09
47-221007,47,On-Sale General - Restaurant,ACTIVE,Bar & Grill Oceanside Co,William Smith,2917 Sunset Way,Oceanside,CA,93500,San Diego,(760) 881-4010,2021-12-03,2022-12-03
47-165145,47,On-Sale General - Restaurant,ACTIVE,NewBar 20,John Hernandez,7306 Pico Dr #148,Carlsbad,CA,93165,San Diego,(619) 520-3793,2005-01-22,2006-01-22
47-928784,47,On-Sale General - Restaurant,ACTIVE,Tavern San Diego,Michael Martinez Williams,8680 State Ln,Carlsbad,CA,95830,San Diego,(858) 502-3496,2022-04-27,2023-04-27
47-561703,47,On-Sale General - Restaurant,ACTIVE,Steakhouse Inc,Daniel Smith,6124 Front Way,Oceanside,CA,95718,San Diego,(858) 504-3345,2024-03-05,2025-03-05
47-950255,47,On-Sale General - Restaurant,ACTIVE,Chophouse Escondido Co,Matthew Martinez,7769 Market Ct,Escondido,CA,96013,San Diego,(760) 489-4280,2001-01-02,2002-01-02
47-225808,47,On-Sale General - Restaurant,ACTIVE,Brasserie San Diego,Christopher Brown,2143 Sunset Ln,Chula Vista,CA,90479,San Diego,(760) 774-6222,2012-09-19,2013-09-19
47-387055,47,On-Sale General - Restaurant,ACTIVE,Lounge,Maria Johnson,5101 Washington Rd,Chula Vista,CA,94631,San Diego,(760) 318-2641,2006-09-13,2007-09-13
47-436909,47,On-Sale General - Restaurant,ACTIVE,Sports Bar Carlsbad Heights Inc,William Gonzalez,2182 Pico Blvd,Carlsbad,CA,90452,San Diego,(619) 689-2809,2018-08-07,2019-08-07
47-154245,47,On-Sale General - Restaurant,ACTIVE,Sports Bar Company 17,Christopher Miller,7881 Sunset Dr,Escondido,CA,93187,San Diego,(619) 369-7602,2002-08-18,2003-08-18
47-596326,47,On-Sale General - Restaurant,ACTIVE,NewChophouse Carlsbad Valley Corp 72,Paul Jones,1192 1st Pl #881,Carlsbad,CA,92850,San Diego,(619) 727-9338,2015-05-11,2016-05-11
47-109120,47,On-Sale General - Restaurant,ACTIVE,Brasserie San Diego,Lisa Rodriguez Martinez,6761 Ocean Way,San Diego,CA,92844,San Diego,(858) 450-1327,2019-01-17,2020-01-17
47-404675,47,On-Sale General - Restaurant,ACTIVE,Chophouse Chula Vista Group,David Martinez,755 State Pl,Chula Vista,CA,91567,San Diego,(858) 886-7493,2002-05-16,2003-05-16
47-477534,47,On-Sale General - Restaurant,ACTIVE,Bar,Robert Brown Smith,1998 Main St,Oceanside,CA,93116,San Diego,(760) 246-2688,2016-05-11,2017-05-11
47-693636,47,On-Sale General - Restaurant,ACTIVE,Sports Bar San Diego Heights Group,John Lopez,3161 Main Way,San Diego,CA,90201,San Diego,(760) 337-3584,2018-10-18,2019-10-18
47-772747,47,On-Sale General - Restaurant,ACTIVE,Steakhouse San Diego,Matthew Anderson Brown,9834 Washington Rd #759,San Diego,CA,94499,San Diego,(858) 841-7941,2021-08-17,2022-08-17
47-458016,47,On-Sale General - Restaurant,ACTIVE,Brasserie,Daniel Brown,6900 6th Blvd,Carlsbad,CA,95349,San Diego,(858) 238-3625,2003-10-17,2004-10-17
47-476874,47,On-Sale General - Restaurant,ACTIVE,Chophouse,John Taylor,1882 7th St #255,San Diego,CA,95989,San Diego,(858) 528-6931,2001-10-13,2002-10-13
47-251988,47,On-Sale General - Restaurant,ACTIVE,Chophouse Carlsbad LLC,Steven Jones,2578 2nd Ave,Carlsbad,CA,94125,San Diego,(760) 838-6162,2005-10-28,2006-10-28
47-215419,47,On-Sale General - Restaurant,ACTIVE,Chophouse Co,Maria Brown,3827 2nd Ct,San Diego,CA,94142,San Diego,(760) 563-6512,2005-06-11,2006-06-11
47-424098,47,On-Sale General - Restaurant,ACTIVE,OldBar & Grill Inc 55,Daniel Garcia,9521 3rd Pl,Chula Vista,CA,92066,San Diego,(760) 252-2349,2011-03-26,2012-03-26
47-712653,47,On-Sale General - Restaurant,ACTIVE,Lounge Oceanside 1,Kenneth Martinez Wilson,3338 3rd Way,Oceanside,CA,93368,San Diego,(858) 316-8250,2020-04-19,2021-04-19
47-476385,47,On-Sale General - Restaurant,ACTIVE,Tavern Chula Vista Valley Corp,Anthony Brown,3340 Washington Pl,Chula Vista,CA,92185,San Diego,(858) 865-5481,2018-08-22,2019-08-22
47-487519,47,On-Sale General - Restaurant,ACTIVE,Bar Oceanside,Christopher Davis,9495 Pico Dr,Oceanside,CA,92748,San Diego,(760) 755-2320,2004-04-02,2005-04-02
47-242969,47,On-Sale General - Restaurant,ACTIVE,OldSports Bar 27,Maria Anderson Johnson,9989 3rd Ln #340,Chula Vista,CA,91960,San Diego,(619) 895-1332,2014-02-03,2015-02-03
47-106271,47,On-Sale General - Restaurant,ACTIVE,Steakhouse LLC,John Miller,4224 Mission Dr #356,Escondido,CA,90633,San Diego,(619) 802-7242,2002-12-02,2003-12-02
47-759680,47,On-Sale General - Restaurant,ACTIVE,Bar,Maria Davis,1545 3rd Ct,Carlsbad,CA,95509,San Diego,(619) 268-4981,2009-11-09,2010-11-09
