license_number,license_type,license_type_name,status,business_name,owner_name,address,city,state,zip,county,phone,issue_date,expiration_date
47-887823,47,On-Sale General - Restaurant,ACTIVE,Sports Bar Santa Barbara Hills Company,Michael Anderson,1448 Lincoln Blvd,Santa Barbara,CA,91198,Santa Barbara,(820) 217-3557,2008-04-26,2009-04-26
47-901045,47,On-Sale General - Restaurant,ACTIVE,Tavern Goleta Inc,William Thomas,5841 Market Ct,Goleta,CA,90946,Santa Barbara,(820) 961-3636,2017-06-07,2018-06-07
47-281494,47,On-Sale General - Restaurant,ACTIVE,Bar,James Gonzalez Brown,7811 Ocean Blvd #159,Goleta,CA,93709,Santa Barbara,(820) 569-3330,2004-03-07,2005-03-07
47-336372,47,On-Sale General - Restaurant,ACTIVE,Tavern,Paul Miller,6714 Wilshire Ln #806,Santa Maria,CA,93947,Santa Barbara,(805) 644-2580,2011-09-19,2012-09-19
47-221155,47,On-Sale General - Restaurant,ACTIVE,Bar Goleta Hills,Mark Smith,2849 4th Pl #369,Goleta,CA,94115,Santa Barbara,(820) 944-9966,2001-04-22,2002-04-22
47-344389,47,On-Sale General - Restaurant,ACTIVE,Lounge Santa Maria Heights,Jennifer Taylor,388 Washington Ave,Santa Maria,CA,90150,Santa Barbara,(805) 673-3014,2020-11-07,2021-11-07
47-983807,47,On-Sale General - Restaurant,ACTIVE,Tavern Goleta Hills,Michelle Martinez,8170 Oak Rd,Goleta,CA,92843,Santa Barbara,(820) 840-9778,2010-10-26,2011-10-26
47-667828,47,On-Sale General - Restaurant,ACTIVE,Steakhouse Goleta Inc,Paul Jackson,7391 Hollywood Ct,Goleta,CA,94463,Santa Barbara,(805) 926-2778,2016-02-10,2017-02-10
47-682024,47,On-Sale General - Restaurant,ACTIVE,Bar Goleta,William Brown,4461 Mission Pl #269,Goleta,CA,90609,Santa Barbara,(805) 351-4258,2022-12-17,2023-12-17
47-657221,47,On-Sale General - Restaurant,ACTIVE,TheBar & Grill Goleta LLC 29,Mark Jones Thomas,3465 6th Ln,Goleta,CA,91105,Santa Barbara,(820) 968-8901,2022-10-02,2023-10-02
47-204776,47,On-Sale General - Restaurant,ACTIVE,Steakhouse Goleta Heights Inc,Paul Brown,8703 6th Blvd #547,Goleta,CA,92073,Santa Barbara,(820) 312-9170,2003-03-07,2004-03-07
47-498950,47,On-Sale General - Restaurant,ACTIVE,NewBrasserie Inc 75,Maria Hernandez,4814 Wilshire St #288,Santa Barbara,CA,95804,Santa Barbara,(820) 289-1267,2009-07-21,2010-07-21
47-705170,47,On-Sale General - Restaurant,ACTIVE,NewChophouse Santa Barbara Corp 62,Steven Jackson Thomas,9799 Jefferson Dr,Goleta,CA,92968,Santa Barbara,(820) 412-7535,2001-06-02,2002-06-02
47-209901,47,On-Sale General - Restaurant,ACTIVE,Steakhouse Santa Maria Valley Company,Michelle Davis,4205 Mission Ave,Santa Maria,CA,90632,Santa Barbara,(820) 522-6606,2019-03-17,2020-03-17
47-100672,47,On-Sale General - Restaurant,ACTIVE,NewSteakhouse Corp 19,William Smith,1663 Broadway Ln #699,Santa Barbara,CA,92490,Santa Barbara,(805) 410-2069,2021-01-20,2022-01-20
47-772073,47,On-Sale General - Restaurant,ACTIVE,Steakhouse Santa Barbara Company,William Smith,1119 Main Ln,Santa Maria,CA,92878,Santa Barbara,(820) 491-4730,2005-03-26,2006-03-26
47-554074,47,On-Sale General - Restaurant,ACTIVE,NewBar Santa Maria LLC 88,David Jackson,6746 Wilshire St,Santa Maria,CA,93814,Santa Barbara,(820) 445-4783,2003-09-16,2004-09-16
47-664214,47,On-Sale General - Restaurant,ACTIVE,Steakhouse Santa Maria,Paul Brown,1626 Maple Rd,Santa Maria,CA,90467,Santa Barbara,(805) 816-1527,2018-11-13,2019-11-13
47-656644,47,On-Sale General - Restaurant,ACTIVE,TheSports Bar Santa Barbara Group 30,Paul Williams,4114 3rd Ave,Santa Maria,CA,95074,Santa Barbara,(820) 704-1917,2014-01-25,2015-01-25
47-766270,47,On-Sale General - Restaurant,ACTIVE,Lounge Santa Maria,Steven Jackson Jones,8427 Sunset Pl,Santa Maria,CA,94081,Santa Barbara,(805) 459-8311,2019-12-17,2020-12-17
47-721634,47,On-Sale General - Restaurant,ACTIVE,NewSteakhouse LLC 22,Mark Thomas,4951 Mission Rd,Santa Maria,CA,93287,Santa Barbara,(805) 525-5553,2014-01-19,2015-01-19
47-563636,47,On-Sale General - Restaurant,ACTIVE,Tavern Corp 60,Paul Rodriguez,4655 4th Blvd,Goleta,CA,90191,Santa Barbara,(820) 723-2002,2013-12-11,2014-12-11
47-220164,47,On-Sale General - Restaurant,ACTIVE,Tavern Santa Barbara Inc,Kenneth Davis,5419 6th Pl,Santa Barbara,CA,90584,Santa Barbara,(805) 469-2736,2013-11-19,2014-11-19
47-322513,47,On-Sale General - Restaurant,ACTIVE,Chophouse Inc,Robert Anderson,9453 Main Dr #440,Santa Barbara,CA,93933,Santa Barbara,(820) 558-9596,2021-04-28,2022-04-28
47-301566,47,On-Sale General - Restaurant,ACTIVE,OldSports Bar Inc 79,James Gonzalez,7367 Wilshire Way #900,Santa Barbara,CA,90095,Santa Barbara,(820) 699-1316,2015-01-08,2016-01-08
47-692030,47,On-Sale General - Restaurant,ACTIVE,Chophouse Co,Michelle Jackson,4448 6th St,Santa Barbara,CA,95068,Santa Barbara,(820) 816-2918,2018-12-08,2019-12-08
47-915646,47,On-Sale General - Restaurant,ACTIVE,OldChophouse Santa Barbara 95,Anthony Rodriguez,9452 Wilshire Dr,Santa Maria,CA,94290,Santa Barbara,(805) 842-9529,2010-10-15,2011-10-15
47-675871,47,On-Sale General - Restaurant,ACTIVE,Bar Group 42,Maria Garcia,1584 Franklin St,Goleta,CA,90582,Santa Barbara,(820) 814-3735,2024-08-14,2025-08-14
47-304336,47,On-Sale General - Restaurant,ACTIVE,Sports Bar Company,Daniel Moore,5477 Main Way #941,Goleta,CA,92205,Santa Barbara,(805) 815-7835,2005-04-02,2006-04-02
47-674853,47,On-Sale General - Restaurant,ACTIVE,Chophouse,Daniel Brown Johnson,9152 4th Ct,Goleta,CA,95851,Santa Barbara,(805) 447-5469,2015-01-25,2016-01-25
47-640933,47,On-Sale General - Restaurant,ACTIVE,Pub,Maria Martin Miller,7618 Front Rd,Goleta,CA,90387,Santa Barbara,(805) 715-4380,2011-08-07,2012-08-07
47-540394,47,On-Sale General - Restaurant,ACTIVE,Chophouse Santa Barbara,Daniel Jones,6314 Pico Pl,Santa Maria,CA,92654,Santa Barbara,(805) 353-3778,2018-04-24,2019-04-24
47-183318,47,On-Sale General - Restaurant,ACTIVE,Steakhouse Company,Daniel Moore,9083 1st Blvd #127,Goleta,CA,95243,Santa Barbara,(820) 857-4558,2020-03-24,2021-03-24
47-879113,47,On-Sale General - Restaurant,ACTIVE,Bar & Grill Santa Barbara,David Johnson Rodriguez,7959 6th Ct,Goleta,CA,93083,Santa Barbara,(805) 585-1048,2019-01-25,2020-01-25
47-968354,47,On-Sale General - Restaurant,ACTIVE,Brasserie,James Lopez,4971 3rd Dr,Santa Barbara,CA,93970,Santa Barbara,(820) 213-1784,2013-08-04,2014-08-04
47-507922,47,On-Sale General - Restaurant,ACTIVE,Tavern Santa Barbara Group,Kenneth Jackson,2669 3rd Dr #344,Santa Barbara,CA,93398,Santa Barbara,(820) 395-4893,2017-12-04,2018-12-04
47-100804,47,On-Sale General - Restaurant,ACTIVE,Brasserie Group,Paul Williams,8005 Wilshire Rd,Santa Barbara,CA,92221,Santa Barbara,(805) 359-2132,2010-03-08,2011-03-08
47-199045,47,On-Sale General - Restaurant,ACTIVE,Pub Corp,Andrew Lopez Martinez,4733 5th Blvd,Goleta,CA,93034,Santa Barbara,(805) 322-8401,2001-01-15,2002-01-15
47-601046,47,On-Sale General - Restaurant,ACTIVE,Bar & Grill Santa Barbara Co,John Lopez,4485 Madison Blvd #140,Santa Barbara,CA,92469,Santa Barbara,(805) 928-8217,2018-11-13,2019-11-13
47-701753,47,On-Sale General - Restaurant,ACTIVE,Pub,Steven Wilson,3797 Market Dr #666,Santa Barbara,CA,90284,Santa Barbara,(820) 876-5681,2010-02-02,2011-02-02
47-560438,47,On-Sale General - Restaurant,ACTIVE,Chophouse Santa Maria,Christopher Jones,9644 7th St #977,Santa Maria,CA,93847,Santa Barbara,(820) 958-3976,2003-11-15,2004-11-15
47-750683,47,On-Sale General - Restaurant,ACTIVE,Chophouse Santa Barbara,Anthony Moore Anderson,4439 Oak Rd,Goleta,CA,90946,Santa Barbara,(805) 811-8417,2006-03-07,2007-03-07
47-133661,47,On-Sale General - Restaurant,ACTIVE,Brasserie Santa Maria Heights Inc,David Jones,6965 Madison Ln,Santa Maria,CA,92357,Santa Barbara,(820) 975-4405,2018-06-21,2019-06-21
47-245635,47,On-Sale General - Restaurant,ACTIVE,NewBar Santa Maria Company 88,Steven Davis,2048 Mission Way,Santa Maria,CA,96016,Santa Barbara,(805) 422-2084,2019-01-25,2020-01-25
47-349987,47,On-Sale General - Restaurant,ACTIVE,Steakhouse Santa Maria Hills Inc,Anthony Moore,5842 Front Pl,Santa Maria,CA,93800,Santa Barbara,(820) 847-1051,2009-03-24,2010-03-24
47-175596,47,On-Sale General - Restaurant,ACTIVE,Sports Bar Santa Barbara Corp,Robert Lopez,2884 Oak Ave,Goleta,CA,93807,Santa Barbara,(805) 940-8460,2001-12-21,2002-12-21
47-417609,47,On-Sale General - Restaurant,ACTIVE,Brasserie Co,David Martin Wilson,882 Mission Ln,Santa Maria,CA,91992,Santa Barbara,(820) 443-6170,2005-08-20,2006-08-20
47-579147,47,On-Sale General - Restaurant,ACTIVE,Bar Santa Maria,David Miller,2139 Washington Ct #281,Santa Maria,CA,90012,Santa Barbara,(820) 702-4307,2013-09-27,2014-09-27
47-307124,47,On-Sale General - Restaurant,ACTIVE,Tavern Santa Maria Hills Corp,Lisa Jackson,5558 4th St,Santa Maria,CA,95995,Santa Barbara,(805) 628-1188,2021-11-17,2022-11-17
47-915195,47,On-Sale General - Restaurant,ACTIVE,OldPub 76,Anthony Garcia,9451 Wilshire Ct,Goleta,CA,95366,Santa Barbara,(805) 410-8832,2002-02-04,2003-02-04
47-452732,47,On-Sale General - Restaurant,ACTIVE,Lounge Santa Barbara Company 23,Matthew Wilson,743 3rd Ct,Santa Barbara,CA,94690,Santa Barbara,(805) 617-3637,2005-01-21,2006-01-21
47-475664,47,On-Sale General - Restaurant,ACTIVE,Lounge Goleta,William Jackson Davis,1507 2nd Ct,Goleta,CA,95364,Santa Barbara,(820) 933-1380,2008-11-16,2009-11-16
47-160240,47,On-Sale General - Restaurant,ACTIVE,Tavern Santa Maria Hills Corp,James Rodriguez Garcia,6082 Market Dr,Santa Maria,CA,93536,Santa Barbara,(820) 207-8690,2013-11-23,2014-11-23
47-965144,47,On-Sale General - Restaurant,ACTIVE,Pub Santa Barbara,John Moore,6403 6th Rd #323,Santa Barbara,CA,92292,Santa Barbara,(805) 553-3717,2020-03-17,2021-03-17
47-419996,47,On-Sale General - Restaurant,ACTIVE,Brasserie Santa Maria LLC,Lisa Rodriguez,8718 3rd Ln,Santa Maria,CA,93369,Santa Barbara,(805) 429-3021,2020-05-06,2021-05-06
47-538728,47,On-Sale General - Restaurant,ACTIVE,Brasserie,Jennifer Rodriguez,6933 Hollywood Ct #794,Goleta,CA,96116,Santa Barbara,(805) 674-5112,2000-10-27,2001-10-27
47-484304,47,On-Sale General - Restaurant,ACTIVE,Pub Santa Barbara Heights,Steven Garcia,6832 Washington Pl,Santa Barbara,CA,90947,Santa Barbara,(820) 529-9361,2024-08-04,2025-08-04
47-923846,47,On-Sale General - Restaurant,ACTIVE,OldChophouse Goleta Group 33,Steven Johnson,9529 Oak Ave,Goleta,CA,91961,Santa Barbara,(805) 368-5781,2005-08-20,2006-08-20
47-595040,47,On-Sale General - Restaurant,ACTIVE,Bar & Grill,Christopher Jones,5689 Madison Ln,Goleta,CA,95052,Santa Barbara,(805) 709-4385,2001-01-12,2002-01-12
47-983177,47,On-Sale General - Restaurant,ACTIVE,Bar & Grill,Andrew Martin,6107 Jefferson Ct #741,Santa Maria,CA,90839,Santa Barbara,(805) 362-1096,2006-08-22,2007-08-22
47-303364,47,On-Sale General - Restaurant,ACTIVE,Bar Santa Barbara,Maria Miller,9878 3rd Dr #146,Goleta,CA,94469,Santa Barbara,(820) 522-3634,2024-08-25,2025-08-25
47-785082,47,On-Sale General - Restaurant,ACTIVE,NewChophouse Santa Barbara 3,Paul Moore Martinez,3853 Market Rd,Santa Barbara,CA,95421,Santa Barbara,(820) 966-2185,2014-06-11,2015-06-11
47-166389,47,On-Sale General - Restaurant,ACTIVE,Brasserie Goleta,John Gonzalez,7892 State Blvd,Goleta,CA,92249,Santa Barbara,(805) 808-8295,2015-02-07,2016-02-07
47-551417,47,On-Sale General - Restaurant,ACTIVE,Bar Santa Barbara Inc,William Rodriguez,9732 Madison Ln,Goleta,CA,93634,Santa Barbara,(805) 590-9884,2007-01-26,2008-01-26
47-662274,47,On-Sale General - Restaurant,ACTIVE,Chophouse,Michelle Gonzalez,749 5th Ave,Goleta,CA,90093,Santa Barbara,(820) 865-9688,2024-01-27,2025-01-27
47-406836,47,On-Sale General - Restaurant,ACTIVE,NewSports Bar Santa Barbara Group 83,Michael Williams Lopez,2367 Jefferson Way,Goleta,CA,94290,Santa Barbara,(805) 635-5891,2014-12-09,2015-12-09
47-359864,47,On-Sale General - Restaurant,ACTIVE,Pub LLC,Paul Thomas,684 7th Dr #822,Santa Barbara,CA,94531,Santa Barbara,(820) 536-1283,2014-02-15,2015-02-15
47-218546,47,On-Sale General - Restaurant,ACTIVE,Chophouse Santa Barbara,Matthew Taylor,3268 Pico St #829,Santa Barbara,CA,91988,Santa Barbara,(805) 826-8465,2016-11-25,2017-11-25
47-669651,47,On-Sale General - Restaurant,ACTIVE,NewPub LLC 93,James Lopez,3305 6th Way #179,Santa Barbara,CA,95456,Santa Barbara,(805) 490-3407,2011-11-25,2012-11-25
47-164723,47,On-Sale General - Restaurant,ACTIVE,Chophouse Company,Robert Moore Jones,8846 Market St,Goleta,CA,94304,Santa Barbara,(820) 976-6332,2008-04-24,2009-04-24
47-976658,47,On-Sale General - Restaurant,ACTIVE,Chophouse Goleta Heights Inc,James Williams,4751 Mission Rd,Goleta,CA,96187,Santa Barbara,(820) 362-4804,2011-09-12,2012-09-12
47-646028,47,On-Sale General - Restaurant,ACTIVE,Bar,Jennifer Miller,9772 Broadway Rd,Santa Maria,CA,91717,Santa Barbara,(820) 832-7970,2011-01-03,2012-01-03
47-971490,47,On-Sale General - Restaurant,ACTIVE,NewSteakhouse Co 49,Robert Thomas Taylor,8418 2nd Ct,Santa Barbara,CA,94450,Santa Barbara,(805) 311-5744,2005-09-05,2006-09-05
47-321704,47,On-Sale General - Restaurant,ACTIVE,NewBar & Grill Goleta Group 43,Matthew Lopez,7133 Oak Way #668,Goleta,CA,90339,Santa Barbara,(805) 429-5872,2003-12-27,2004-12-27
47-472268,47,On-Sale General - Restaurant,ACTIVE,Pub,Christopher Wilson,4572 2nd Dr,Santa Maria,CA,92882,Santa Barbara,(820) 813-8032,2009-01-23,2010-01-23
47-946022,47,On-Sale General - Restaurant,ACTIVE,Tavern Goleta,Lisa Davis,383 1st Ave,Goleta,CA,90272,Santa Barbara,(805) 963-2003,2003-05-02,2004-05-02
47-967770,47,On-Sale General - Restaurant,ACTIVE,Lounge,Maria Hernandez,5932 Hollywood Dr,Goleta,CA,90177,Santa Barbara,(805) 449-7332,2014-11-14,2015-11-14
47-410566,47,On-Sale General - Restaurant,ACTIVE,Bar & Grill Inc,Robert Martinez,8786 Franklin St,Santa Barbara,CA,90222,Santa Barbara,(820) 769-7077,2009-02-10,2010-02-10
47-258403,47,On-Sale General - Restaurant,ACTIVE,NewSteakhouse Santa Barbara 70,Michelle Miller Davis,8328 Franklin Rd,Santa Barbara,CA,90385,Santa Barbara,(805) 787-2607,2019-06-05,2020-06-05
47-887927,47,On-Sale General - Restaurant,ACTIVE,Lounge Santa Barbara Valley,David Brown,1853 2nd Pl #784,Santa Barbara,CA,95105,Santa Barbara,(820) 385-6184,2014-09-04,2015-09-04
47-205033,47,On-Sale General - Restaurant,ACTIVE,Bar,John Moore,4886 Lincoln Blvd #463,Goleta,CA,90452,Santa Barbara,(805) 393-1368,2015-04-05,2016-04-05
47-308611,47,On-Sale General - Restaurant,ACTIVE,OldLounge Santa Barbara Valley Company 68,John Garcia Wilson,8171 Jefferson Ave,Santa Barbara,CA,93379,Santa Barbara,(805) 263-7361,2024-04-20,2025-04-20
47-833448,47,On-Sale General - Restaurant,ACTIVE,Brasserie Company,Steven Thomas,2762 Broadway St,Goleta,CA,95237,Santa Barbara,(805) 846-5944,2012-12-04,2013-12-04
47-758146,47,On-Sale General - Restaurant,ACTIVE,Tavern Santa Barbara Heights,Robert Gonzalez,7370 Sunset Pl,Santa Barbara,CA,91802,Santa Barbara,(805) 284-1546,2000-12-23,2001-12-23
47-377317,47,On-Sale General - Restaurant,ACTIVE,Bar Santa Barbara 85,Daniel Moore,4507 Wilshire Ave,Goleta,CA,95661,Santa Barbara,(805) 235-6312,2023-05-03,2024-05-03
47-862598,47,On-Sale General - Restaurant,ACTIVE,Lounge Company,Christopher Gonzalez Martinez,5698 3rd Dr,Goleta,CA,90036,Santa Barbara,(820) 627-3694,2016-02-04,2017-02-04
47-238630,47,On-Sale General - Restaurant,ACTIVE,Brasserie,Kenneth Smith,6991 Hollywood Pl,Goleta,CA,93426,Santa Barbara,(805) 843-1251,2015-02-27,2016-02-27
47-874300,47,On-Sale General - Restaurant,ACTIVE,NewPub Co 53,Kenneth Taylor Rodriguez,6456 7th St,Goleta,CA,90597,Santa Barbara,(805) 859-3586,2023-07-15,2024-07-15
47-128893,47,On-Sale General - Restaurant,ACTIVE,Tavern Santa Barbara,Robert Martin,6693 Maple Rd,Santa Barbara,CA,93998,Santa Barbara,(805) 498-9015,2018-05-12,2019-05-12
47-151513,47,On-Sale General - Restaurant,ACTIVE,OldSports Bar Santa Barbara 79,Matthew Anderson,3561 Main St,Santa Barbara,CA,94773,Santa Barbara,(805) 223-9872,2004-09-21,2005-09-21
47-398928,47,On-Sale General - Restaurant,ACTIVE,Tavern Santa Barbara Heights Corp,James Gonzalez,4226 5th Ln,Santa Barbara,CA,93556,Santa Barbara,(805) 540-1282,2024-06-11,2025-06-11
47-349071,47,On-Sale General - Restaurant,ACTIVE,Sports Bar Santa Barbara,Kenneth Hernandez,1801 Front St,Santa Barbara,CA,90519,Santa Barbara,(820) 544-3949,2021-04-01,2022-04-01
47-569551,47,On-Sale General - Restaurant,ACTIVE,Chophouse Santa Barbara Corp,Michael Thomas,2942 1st Ct,Santa Barbara,CA,94161,Santa Barbara,(820) 695-5130,2018-10-06,2019-10-06
47-292542,47,On-Sale General - Restaurant,ACTIVE,OldBar & Grill Group 20,John Gonzalez Gonzalez,9894 Front Ave #754,Santa Barbara,CA,94034,Santa Barbara,(805) 333-1967,2003-10-18,2004-10-18
47-274152,47,On-Sale General - Restaurant,ACTIVE,Steakhouse Santa Barbara Hills Inc,Maria Davis,8437 Maple Dr,Santa Barbara,CA,94343,Santa Barbara,(820) 207-2834,2019-09-25,2020-09-25
47-707847,47,On-Sale General - Restaurant,ACTIVE,Chophouse Santa Barbara,Christopher Smith,5216 3rd Ave,Santa Barbara,CA,93982,Santa Barbara,(805) 835-9789,2020-05-18,2021-05-18
47-395132,47,On-Sale General - Restaurant,ACTIVE,Pub Santa Barbara Co,Steven Martin Garcia,1243 Market Pl,Goleta,CA,91590,Santa Barbara,(805) 792-3339,2014-01-27,2015-01-27
47-706178,47,On-Sale General - Restaurant,ACTIVE,Sports Bar Goleta,William Jackson,3679 Ocean Ct,Goleta,CA,90727,Santa Barbara,(805) 907-9208,2012-03-01,2013-03-01
47-351264,47,On-Sale General - Restaurant,ACTIVE,Chophouse Goleta Corp 77,Anthony Miller Anderson,4372 Mission Ct,Goleta,CA,94029,Santa Barbara,(820) 968-7564,2018-03-04,2019-03-04
48-660526,48,On-Sale General - Bar/Tavern,ACTIVE,TheClub 30,Mark Martin,6009 Maple Ln,Santa Maria,CA,96114,Santa Barbara,(805) 847-9882,2003-08-14,2004-08-14
48-167971,48,On-Sale General - Bar/Tavern,ACTIVE,NewLounge Santa Maria 54,William Jones Garcia,4990 6th Ave,Santa Maria,CA,91987,Santa Barbara,(820) 499-1752,2001-04-14,2002-04-14
48-460154,48,On-Sale General - Bar/Tavern,ACTIVE,Bar,David Williams,6962 Ocean Ct #581,Goleta,CA,90607,Santa Barbara,(805) 930-3129,2012-07-06,2013-07-06
48-444982,48,On-Sale General - Bar/Tavern,ACTIVE,Lounge Santa Barbara Hills,Michael Miller,4658 Madison Way #982,Santa Barbara,CA,95975,Santa Barbara,(805) 649-5024,2018-06-16,2019-06-16
48-572258,48,On-Sale General - Bar/Tavern,ACTIVE,Tap Room,Steven Moore,4496 Main Dr,Goleta,CA,95704,Santa Barbara,(805) 894-3123,2003-11-27,2004-11-27
48-210274,48,On-Sale General - Bar/Tavern,ACTIVE,Nightclub Santa Maria Co,Paul Moore,3016 State Ct #552,Santa Maria,CA,94511,Santa Barbara,(820) 818-6252,2012-03-19,2013-03-19
48-720182,48,On-Sale General - Bar/Tavern,ACTIVE,Tavern Santa Barbara Corp,Maria Martinez,7436 Market Ave,Santa Barbara,CA,95917,Santa Barbara,(820) 311-1485,2016-11-08,2017-11-08
48-552260,48,On-Sale General - Bar/Tavern,ACTIVE,Club,Daniel Moore,166 Madison Blvd,Goleta,CA,94010,Santa Barbara,(805) 667-1387,2001-05-20,2002-05-20
48-296611,48,On-Sale General - Bar/Tavern,ACTIVE,Nightclub,Lisa Williams,3560 Madison Blvd,Santa Barbara,CA,91641,Santa Barbara,(820) 442-5194,2017-01-20,2018-01-20
48-568469,48,On-Sale General - Bar/Tavern,ACTIVE,Bar Goleta Hills Company,Daniel Jones,5136 Main Ave #899,Goleta,CA,91161,Santa Barbara,(820) 531-9292,2009-11-18,2010-11-18
48-204299,48,On-Sale General - Bar/Tavern,ACTIVE,Nightclub Santa Barbara Inc,Lisa Taylor Moore,7109 Lincoln Dr,Santa Barbara,CA,95073,Santa Barbara,(820) 435-3426,2014-09-19,2015-09-19
48-954873,48,On-Sale General - Bar/Tavern,ACTIVE,Bar Corp,Maria Rodriguez,6576 2nd Rd,Goleta,CA,95249,Santa Barbara,(820) 712-2747,2000-12-20,2001-12-20
48-613026,48,On-Sale General - Bar/Tavern,ACTIVE,Nightclub Company,Paul Davis,2360 State Way,Santa Barbara,CA,91225,Santa Barbara,(805) 919-9698,2007-10-14,2008-10-14
48-505028,48,On-Sale General - Bar/Tavern,ACTIVE,Dive Bar Co,Michael Davis,4282 Madison Dr #617,Santa Barbara,CA,90178,Santa Barbara,(805) 825-9977,2008-08-08,2009-08-08
48-210979,48,On-Sale General - Bar/Tavern,ACTIVE,Nightclub,Michael Brown,5197 Broadway St #498,Goleta,CA,92166,Santa Barbara,(820) 669-4195,2019-07-24,2020-07-24
48-962905,48,On-Sale General - Bar/Tavern,ACTIVE,Saloon Goleta Hills 65,Michael Gonzalez Johnson,940 Front Dr #685,Goleta,CA,94063,Santa Barbara,(805) 371-1852,2007-03-10,2008-03-10
48-994057,48,On-Sale General - Bar/Tavern,ACTIVE,Brewery Santa Barbara Inc,Robert Williams,992 7th Dr,Goleta,CA,90315,Santa Barbara,(805) 832-6756,2000-02-24,2001-02-24
48-886380,48,On-Sale General - Bar/Tavern,ACTIVE,Tap Room Santa Barbara,Maria Johnson,3206 State Rd,Santa Barbara,CA,93967,Santa Barbara,(805) 311-9439,2021-09-06,2022-09-06
48-210143,48,On-Sale General - Bar/Tavern,ACTIVE,Saloon Santa Barbara Company,Christopher Brown,6071 Main Ave,Santa Maria,CA,94333,Santa Barbara,(805) 802-5366,2005-07-08,2006-07-08
48-561091,48,On-Sale General - Bar/Tavern,ACTIVE,Tap Room Santa Barbara Valley Corp,Andrew Thomas,2511 Maple Dr #804,Santa Barbara,CA,95135,Santa Barbara,(820) 796-3593,2010-11-02,2011-11-02
48-776670,48,On-Sale General - Bar/Tavern,ACTIVE,Pub Goleta Group,Steven Johnson,2223 Lincoln Ct,Goleta,CA,93506,Santa Barbara,(805) 896-8996,2010-01-16,2011-01-16
48-921023,48,On-Sale General - Bar/Tavern,ACTIVE,NewClub Santa Barbara Valley Corp 51,Daniel Jackson Jones,4490 Wilshire Ct #388,Santa Barbara,CA,94403,Santa Barbara,(805) 709-4926,2000-04-02,2001-04-02
48-766061,48,On-Sale General - Bar/Tavern,ACTIVE,NewDive Bar Santa Barbara 6,Lisa Moore,6816 Pico Way #331,Santa Maria,CA,92332,Santa Barbara,(805) 723-2480,2006-05-17,2007-05-17
48-181820,48,On-Sale General - Bar/Tavern,ACTIVE,Dive Bar Co,Robert Hernandez,1143 State Ln #648,Santa Maria,CA,90425,Santa Barbara,(805) 419-1719,2000-02-20,2001-02-20
48-430330,48,On-Sale General - Bar/Tavern,ACTIVE,Lounge,David Williams Brown,4189 Ocean Ave #485,Santa Maria,CA,93534,Santa Barbara,(805) 353-1628,2001-07-10,2002-07-10
48-955906,48,On-Sale General - Bar/Tavern,ACTIVE,OldDive Bar Santa Barbara Company 73,Christopher Rodriguez,6493 1st Rd,Santa Barbara,CA,91800,Santa Barbara,(805) 508-8118,2008-09-17,2009-09-17
48-581948,48,On-Sale General - Bar/Tavern,ACTIVE,Bar,Steven Taylor,9020 Ocean Pl,Santa Barbara,CA,90452,Santa Barbara,(805) 643-7166,2001-01-08,2002-01-08
48-842437,48,On-Sale General - Bar/Tavern,ACTIVE,Dive Bar,Michael Martin,6617 State Ave,Goleta,CA,95752,Santa Barbara,(805) 602-9873,2004-06-26,2005-06-26
48-720652,48,On-Sale General - Bar/Tavern,ACTIVE,Club Santa Barbara Company,Maria Anderson,1183 Mission Dr #131,Santa Barbara,CA,92109,Santa Barbara,(820) 274-9437,2016-02-18,2017-02-18
48-841603,48,On-Sale General - Bar/Tavern,ACTIVE,Club Santa Maria Co,Daniel Rodriguez,7535 Maple Way,Santa Maria,CA,90119,Santa Barbara,(805) 585-4125,2023-07-16,2024-07-16
48-833728,48,On-Sale General - Bar/Tavern,ACTIVE,Pub Group,Steven Davis,4648 1st Dr,Santa Barbara,CA,92831,Santa Barbara,(820) 895-4982,2011-05-06,2012-05-06
48-575082,48,On-Sale General - Bar/Tavern,ACTIVE,Bar Santa Barbara Inc,Steven Garcia Brown,9091 6th Ln #817,Santa Maria,CA,92551,Santa Barbara,(805) 548-8984,2011-04-18,2012-04-18
48-717031,48,On-Sale General - Bar/Tavern,ACTIVE,Nightclub Santa Maria Co,David Davis,9335 1st St,Santa Maria,CA,91084,Santa Barbara,(805) 400-2030,2005-12-11,2006-12-11
48-777988,48,On-Sale General - Bar/Tavern,ACTIVE,OldNightclub 61,Maria Johnson,4487 Franklin St,Santa Barbara,CA,92732,Santa Barbara,(820) 419-6693,2002-04-19,2003-04-19
48-392769,48,On-Sale General - Bar/Tavern,ACTIVE,Brewery Group,Maria Hernandez,3949 5th Blvd #161,Santa Barbara,CA,92995,Santa Barbara,(805) 363-7491,2015-08-11,2016-08-11
48-217015,48,On-Sale General - Bar/Tavern,ACTIVE,Lounge Santa Barbara Corp,Anthony Martinez,9208 5th Ct #771,Santa Maria,CA,91469,Santa Barbara,(805) 555-3745,2021-05-14,2022-05-14
48-176907,48,On-Sale General - Bar/Tavern,ACTIVE,Bar Santa Barbara Inc,Michael Williams Thomas,5641 Mission Blvd,Goleta,CA,94337,Santa Barbara,(820) 553-7299,2013-05-24,2014-05-24
