First Name,Last Name,Email,Phone,Company,City,County,State,Country,Postal Code,Tags,Notes,Source
Thomas,Smith,thomas.smith@example.com,+1 (643) 700-7585,Smith Healthcare,Arlington Heights,Cook County,IL,US,50786,"County_Lead, Healthcare","Pop: 5,173,000, Seat: Chicago",County_Aware_Scraper
Joseph,Miller,joseph.miller@example.com,+1 (633) 836-3241,Miller Professional Services,Chicago,Cook County,IL,US,50009,"County_Lead, Professional Services","Pop: 5,173,000, Seat: Chicago",County_Aware_Scraper
Patricia,Davis,patricia.davis@example.com,+1 (800) 478-4304,Davis Construction,Arlington Heights,Cook County,IL,US,15208,"County_Lead, Construction","Pop: 5,173,000, Seat: Chicago",County_Aware_Scraper
Richard,Jones,richard.jones@example.com,+1 (727) 905-1100,Jones Retail,Chicago,Cook County,IL,US,79168,"County_Lead, Retail","Pop: 5,173,000, Seat: Chicago",County_Aware_Scraper
James,Davis,james.davis@example.com,+1 (342) 143-1868,Davis Real Estate,Cicero,Cook County,IL,US,27516,"County_Lead, Real Estate","Pop: 5,173,000, Seat: Chicago",County_Aware_Scraper
Charles,Garcia,charles.garcia@example.com,+1 (449) 429-3692,Garcia Technology,Cleveland,Cuyahoga County,OH,US,15291,"County_Lead, Technology","Pop: 1,235,000, Seat: Cleveland",County_Aware_Scraper
Linda,Johnson,linda.johnson@example.com,+1 (354) 811-6032,Johnson Retail,Cleveland,Cuyahoga County,OH,US,58061,"County_Lead, Retail","Pop: 1,235,000, Seat: Cleveland",County_Aware_Scraper
Joseph,Jones,joseph.jones@example.com,+1 (869) 456-6234,Jones Professional Services,Cleveland,Cuyahoga County,OH,US,60162,"County_Lead, Professional Services","Pop: 1,235,000, Seat: Cleveland",County_Aware_Scraper
Thomas,Martinez,thomas.martinez@example.com,+1 (412) 883-8009,Martinez Construction,Cleveland,Cuyahoga County,OH,US,84362,"County_Lead, Construction","Pop: 1,235,000, Seat: Cleveland",County_Aware_Scraper
John,Rodriguez,john.rodriguez@example.com,+1 (304) 807-9432,Rodriguez Technology,Cleveland,Cuyahoga County,OH,US,67472,"County_Lead, Technology","Pop: 1,235,000, Seat: Cleveland",County_Aware_Scraper
Richard,Miller,richard.miller@example.com,+1 (394) 670-7683,Miller Healthcare,Cleveland,Cuyahoga County,OH,US,95970,"County_Lead, Healthcare","Pop: 1,235,000, Seat: Cleveland",County_Aware_Scraper
Robert,Jones,robert.jones@example.com,+1 (454) 248-7450,Jones Healthcare,Cleveland,Cuyahoga County,OH,US,27791,"County_Lead, Healthcare","Pop: 1,235,000, Seat: Cleveland",County_Aware_Scraper
David,Jones,david.jones@example.com,+1 (323) 217-1097,Jones Education,Cleveland,Cuyahoga County,OH,US,73699,"County_Lead, Education","Pop: 1,235,000, Seat: Cleveland",County_Aware_Scraper
Barbara,Brown,barbara.brown@example.com,+1 (375) 813-7224,Brown Healthcare,Cleveland,Cuyahoga County,OH,US,54378,"County_Lead, Healthcare","Pop: 1,235,000, Seat: Cleveland",County_Aware_Scraper
Patricia,Garcia,patricia.garcia@example.com,+1 (545) 536-7733,Garcia Technology,Cleveland,Cuyahoga County,OH,US,46117,"County_Lead, Technology","Pop: 1,235,000, Seat: Cleveland",County_Aware_Scraper
John,Martinez,john.martinez@example.com,+1 (275) 233-8834,Martinez Education,Columbus,Franklin County,OH,US,87416,"County_Lead, Education","Pop: 1,316,000, Seat: Columbus",County_Aware_Scraper
Sarah,Jones,sarah.jones@example.com,+1 (838) 533-9764,Jones Education,Columbus,Franklin County,OH,US,53671,"County_Lead, Education","Pop: 1,316,000, Seat: Columbus",County_Aware_Scraper
Robert,Miller,robert.miller@example.com,+1 (844) 529-2975,Miller Education,Columbus,Franklin County,OH,US,63994,"County_Lead, Education","Pop: 1,316,000, Seat: Columbus",County_Aware_Scraper
Jennifer,Williams,jennifer.williams@example.com,+1 (219) 195-6032,Williams Hospitality,Columbus,Franklin County,OH,US,78379,"County_Lead, Hospitality","Pop: 1,316,000, Seat: Columbus",County_Aware_Scraper
Richard,Rodriguez,richard.rodriguez@example.com,+1 (449) 209-7422,Rodriguez Healthcare,Columbus,Franklin County,OH,US,84388,"County_Lead, Healthcare","Pop: 1,316,000, Seat: Columbus",County_Aware_Scraper
Karen,Davis,karen.davis@example.com,+1 (942) 345-5364,Davis Technology,Columbus,Franklin County,OH,US,40661,"County_Lead, Technology","Pop: 1,316,000, Seat: Columbus",County_Aware_Scraper
Joseph,Martinez,joseph.martinez@example.com,+1 (870) 644-9599,Martinez Healthcare,Columbus,Franklin County,OH,US,55934,"County_Lead, Healthcare","Pop: 1,316,000, Seat: Columbus",County_Aware_Scraper
Patricia,Jones,patricia.jones@example.com,+1 (943) 812-9979,Jones Education,Columbus,Franklin County,OH,US,78616,"County_Lead, Education","Pop: 1,316,000, Seat: Columbus",County_Aware_Scraper
Sarah,Johnson,sarah.johnson@example.com,+1 (842) 878-4940,Johnson Real Estate,Columbus,Franklin County,OH,US,88736,"County_Lead, Real Estate","Pop: 1,316,000, Seat: Columbus",County_Aware_Scraper
Linda,Rodriguez,linda.rodriguez@example.com,+1 (990) 718-6518,Rodriguez Technology,Columbus,Franklin County,OH,US,43065,"County_Lead, Technology","Pop: 1,316,000, Seat: Columbus",County_Aware_Scraper
Thomas,Davis,thomas.davis@example.com,+1 (900) 463-8819,Davis Healthcare,Roswell,Fulton County,GA,US,37059,"County_Lead, Healthcare","Pop: 1,071,000, Seat: Atlanta",County_Aware_Scraper
James,Williams,james.williams@example.com,+1 (201) 549-1328,Williams Construction,Roswell,Fulton County,GA,US,25630,"County_Lead, Construction","Pop: 1,071,000, Seat: Atlanta",County_Aware_Scraper
Mary,Martinez,mary.martinez@example.com,+1 (599) 573-5052,Martinez Professional Services,Roswell,Fulton County,GA,US,66287,"County_Lead, Professional Services","Pop: 1,071,000, Seat: Atlanta",County_Aware_Scraper
Richard,Williams,richard.williams@example.com,+1 (444) 901-5421,Williams Education,Roswell,Fulton County,GA,US,60696,"County_Lead, Education","Pop: 1,071,000, Seat: Atlanta",County_Aware_Scraper
Susan,Smith,susan.smith@example.com,+1 (459) 296-6079,Smith Manufacturing,Roswell,Fulton County,GA,US,53088,"County_Lead, Manufacturing","Pop: 1,071,000, Seat: Atlanta",County_Aware_Scraper
Joseph,Brown,joseph.brown@example.com,+1 (921) 423-9444,Brown Finance,Sandy Springs,Fulton County,GA,US,80336,"County_Lead, Finance","Pop: 1,071,000, Seat: Atlanta",County_Aware_Scraper
Sarah,Rodriguez,sarah.rodriguez@example.com,+1 (306) 952-2837,Rodriguez Construction,Roswell,Fulton County,GA,US,74661,"County_Lead, Construction","Pop: 1,071,000, Seat: Atlanta",County_Aware_Scraper
Michael,Garcia,michael.garcia@example.com,+1 (406) 574-2219,Garcia Real Estate,Atlanta,Fulton County,GA,US,61985,"County_Lead, Real Estate","Pop: 1,071,000, Seat: Atlanta",County_Aware_Scraper
Joseph,Garcia,joseph.garcia@example.com,+1 (456) 708-1383,Garcia Education,Atlanta,Fulton County,GA,US,38963,"County_Lead, Education","Pop: 1,071,000, Seat: Atlanta",County_Aware_Scraper
William,Martinez,william.martinez@example.com,+1 (553) 664-6165,Martinez Technology,Roswell,Fulton County,GA,US,74761,"County_Lead, Technology","Pop: 1,071,000, Seat: Atlanta",County_Aware_Scraper
Sarah,Rodriguez,sarah.rodriguez@example.com,+1 (745) 413-7473,Rodriguez Retail,Charlotte,Mecklenburg County,NC,US,22188,"County_Lead, Retail","Pop: 1,135,000, Seat: Charlotte",County_Aware_Scraper
Sarah,Brown,sarah.brown@example.com,+1 (772) 322-3512,Brown Professional Services,Charlotte,Mecklenburg County,NC,US,16890,"County_Lead, Professional Services","Pop: 1,135,000, Seat: Charlotte",County_Aware_Scraper
Robert,Miller,robert.miller@example.com,+1 (835) 731-1536,Miller Construction,Charlotte,Mecklenburg County,NC,US,59062,"County_Lead, Construction","Pop: 1,135,000, Seat: Charlotte",County_Aware_Scraper
Barbara,Smith,barbara.smith@example.com,+1 (855) 985-8236,Smith Manufacturing,Charlotte,Mecklenburg County,NC,US,31459,"County_Lead, Manufacturing","Pop: 1,135,000, Seat: Charlotte",County_Aware_Scraper
Mary,Miller,mary.miller@example.com,+1 (926) 537-2222,Miller Professional Services,Charlotte,Mecklenburg County,NC,US,81853,"County_Lead, Professional Services","Pop: 1,135,000, Seat: Charlotte",County_Aware_Scraper
Patricia,Rodriguez,patricia.rodriguez@example.com,+1 (639) 575-8652,Rodriguez Construction,Charlotte,Mecklenburg County,NC,US,18907,"County_Lead, Construction","Pop: 1,135,000, Seat: Charlotte",County_Aware_Scraper
Joseph,Brown,joseph.brown@example.com,+1 (534) 883-3720,Brown Technology,Charlotte,Mecklenburg County,NC,US,23522,"County_Lead, Technology","Pop: 1,135,000, Seat: Charlotte",County_Aware_Scraper
William,Miller,william.miller@example.com,+1 (969) 104-4992,Miller Technology,Charlotte,Mecklenburg County,NC,US,85303,"County_Lead, Technology","Pop: 1,135,000, Seat: Charlotte",County_Aware_Scraper
Karen,Smith,karen.smith@example.com,+1 (556) 426-1379,Smith Technology,Charlotte,Mecklenburg County,NC,US,53125,"County_Lead, Technology","Pop: 1,135,000, Seat: Charlotte",County_Aware_Scraper
John,Brown,john.brown@example.com,+1 (925) 583-4900,Brown Construction,Charlotte,Mecklenburg County,NC,US,90519,"County_Lead, Construction","Pop: 1,135,000, Seat: Charlotte",County_Aware_Scraper
Karen,Williams,karen.williams@example.com,+1 (462) 658-9983,Williams Finance,Cary,Wake County,NC,US,43996,"County_Lead, Finance","Pop: 1,170,000, Seat: Raleigh",County_Aware_Scraper
David,Garcia,david.garcia@example.com,+1 (943) 320-8262,Garcia Healthcare,Cary,Wake County,NC,US,72593,"County_Lead, Healthcare","Pop: 1,170,000, Seat: Raleigh",County_Aware_Scraper
Sarah,Johnson,sarah.johnson@example.com,+1 (958) 614-9499,Johnson Hospitality,Raleigh,Wake County,NC,US,73979,"County_Lead, Hospitality","Pop: 1,170,000, Seat: Raleigh",County_Aware_Scraper
John,Williams,john.williams@example.com,+1 (380) 596-1350,Williams Manufacturing,Cary,Wake County,NC,US,45630,"County_Lead, Manufacturing","Pop: 1,170,000, Seat: Raleigh",County_Aware_Scraper
Jennifer,Davis,jennifer.davis@example.com,+1 (562) 194-3978,Davis Hospitality,Raleigh,Wake County,NC,US,65129,"County_Lead, Hospitality","Pop: 1,170,000, Seat: Raleigh",County_Aware_Scraper
David,Davis,david.davis@example.com,+1 (825) 774-6793,Davis Hospitality,Cary,Wake County,NC,US,18745,"County_Lead, Hospitality","Pop: 1,170,000, Seat: Raleigh",County_Aware_Scraper
William,Miller,william.miller@example.com,+1 (994) 540-6736,Miller Education,Cary,Wake County,NC,US,41387,"County_Lead, Education","Pop: 1,170,000, Seat: Raleigh",County_Aware_Scraper
Mary,Martinez,mary.martinez@example.com,+1 (541) 201-1900,Martinez Technology,Raleigh,Wake County,NC,US,46532,"County_Lead, Technology","Pop: 1,170,000, Seat: Raleigh",County_Aware_Scraper
Susan,Williams,susan.williams@example.com,+1 (728) 924-5448,Williams Professional Services,Raleigh,Wake County,NC,US,92123,"County_Lead, Professional Services","Pop: 1,170,000, Seat: Raleigh",County_Aware_Scraper
Michael,Martinez,michael.martinez@example.com,+1 (499) 350-4952,Martinez Healthcare,Cary,Wake County,NC,US,20596,"County_Lead, Healthcare","Pop: 1,170,000, Seat: Raleigh",County_Aware_Scraper
David,Martinez,david.martinez@example.com,+1 (490) 526-3652,Martinez Hospitality,Detroit,Wayne County,MI,US,34482,"County_Lead, Hospitality","Pop: 1,769,000, Seat: Detroit",County_Aware_Scraper
Jennifer,Miller,jennifer.miller@example.com,+1 (791) 102-6472,Miller Technology,Detroit,Wayne County,MI,US,79486,"County_Lead, Technology","Pop: 1,769,000, Seat: Detroit",County_Aware_Scraper
Karen,Williams,karen.williams@example.com,+1 (353) 661-7046,Williams Hospitality,Detroit,Wayne County,MI,US,54276,"County_Lead, Hospitality","Pop: 1,769,000, Seat: Detroit",County_Aware_Scraper
Elizabeth,Brown,elizabeth.brown@example.com,+1 (819) 984-9835,Brown Construction,Detroit,Wayne County,MI,US,57512,"County_Lead, Construction","Pop: 1,769,000, Seat: Detroit",County_Aware_Scraper
Robert,Martinez,robert.martinez@example.com,+1 (757) 246-8974,Martinez Hospitality,Detroit,Wayne County,MI,US,44325,"County_Lead, Hospitality","Pop: 1,769,000, Seat: Detroit",County_Aware_Scraper
James,Martinez,james.martinez@example.com,+1 (531) 725-6226,Martinez Healthcare,Detroit,Wayne County,MI,US,79317,"County_Lead, Healthcare","Pop: 1,769,000, Seat: Detroit",County_Aware_Scraper
Michael,Smith,michael.smith@example.com,+1 (743) 344-4422,Smith Healthcare,Detroit,Wayne County,MI,US,29447,"County_Lead, Healthcare","Pop: 1,769,000, Seat: Detroit",County_Aware_Scraper
Michael,Johnson,michael.johnson@example.com,+1 (988) 993-3651,Johnson Professional Services,Detroit,Wayne County,MI,US,99422,"County_Lead, Professional Services","Pop: 1,769,000, Seat: Detroit",County_Aware_Scraper
Jessica,Garcia,jessica.garcia@example.com,+1 (327) 658-4821,Garcia Professional Services,Detroit,Wayne County,MI,US,68598,"County_Lead, Professional Services","Pop: 1,769,000, Seat: Detroit",County_Aware_Scraper
Michael,Martinez,michael.martinez@example.com,+1 (517) 766-9115,Martinez Construction,Detroit,Wayne County,MI,US,92106,"County_Lead, Construction","Pop: 1,769,000, Seat: Detroit",County_Aware_Scraper
Richard,Martinez,richard.martinez@example.com,+1 (662) 515-1144,Martinez Professional Services,Hackensack,Bergen County,NJ,US,87807,"County_Lead, Professional Services","Pop: 955,000, Seat: Hackensack",County_Aware_Scraper
David,Johnson,david.johnson@example.com,+1 (214) 886-3287,Johnson Construction,Hackensack,Bergen County,NJ,US,34443,"County_Lead, Construction","Pop: 955,000, Seat: Hackensack",County_Aware_Scraper
Patricia,Smith,patricia.smith@example.com,+1 (803) 369-4348,Smith Hospitality,Hackensack,Bergen County,NJ,US,35719,"County_Lead, Hospitality","Pop: 955,000, Seat: Hackensack",County_Aware_Scraper
David,Williams,david.williams@example.com,+1 (455) 947-6866,Williams Education,Hackensack,Bergen County,NJ,US,68209,"County_Lead, Education","Pop: 955,000, Seat: Hackensack",County_Aware_Scraper
Patricia,Rodriguez,patricia.rodriguez@example.com,+1 (529) 551-9941,Rodriguez Hospitality,Hackensack,Bergen County,NJ,US,84112,"County_Lead, Hospitality","Pop: 955,000, Seat: Hackensack",County_Aware_Scraper
Susan,Miller,susan.miller@example.com,+1 (883) 320-5737,Miller Manufacturing,Hackensack,Bergen County,NJ,US,32111,"County_Lead, Manufacturing","Pop: 955,000, Seat: Hackensack",County_Aware_Scraper
William,Miller,william.miller@example.com,+1 (456) 492-5442,Miller Construction,Hackensack,Bergen County,NJ,US,73528,"County_Lead, Construction","Pop: 955,000, Seat: Hackensack",County_Aware_Scraper
Susan,Brown,susan.brown@example.com,+1 (840) 458-3543,Brown Hospitality,Hackensack,Bergen County,NJ,US,71722,"County_Lead, Hospitality","Pop: 955,000, Seat: Hackensack",County_Aware_Scraper
Thomas,Johnson,thomas.johnson@example.com,+1 (328) 661-2279,Johnson Professional Services,Hackensack,Bergen County,NJ,US,56503,"County_Lead, Professional Services","Pop: 955,000, Seat: Hackensack",County_Aware_Scraper
Michael,Jones,michael.jones@example.com,+1 (385) 686-5997,Jones Real Estate,Hackensack,Bergen County,NJ,US,72357,"County_Lead, Real Estate","Pop: 955,000, Seat: Hackensack",County_Aware_Scraper
Robert,Williams,robert.williams@example.com,+1 (761) 345-8796,Williams Healthcare,Newark,Essex County,NJ,US,41393,"County_Lead, Healthcare","Pop: 854,000, Seat: Newark",County_Aware_Scraper
Patricia,Rodriguez,patricia.rodriguez@example.com,+1 (650) 684-7213,Rodriguez Healthcare,Newark,Essex County,NJ,US,27181,"County_Lead, Healthcare","Pop: 854,000, Seat: Newark",County_Aware_Scraper
Sarah,Martinez,sarah.martinez@example.com,+1 (831) 199-6105,Martinez Real Estate,Newark,Essex County,NJ,US,49644,"County_Lead, Real Estate","Pop: 854,000, Seat: Newark",County_Aware_Scraper
Linda,Jones,linda.jones@example.com,+1 (625) 784-2887,Jones Finance,Newark,Essex County,NJ,US,69543,"County_Lead, Finance","Pop: 854,000, Seat: Newark",County_Aware_Scraper
John,Johnson,john.johnson@example.com,+1 (866) 768-9024,Johnson Finance,Newark,Essex County,NJ,US,15345,"County_Lead, Finance","Pop: 854,000, Seat: Newark",County_Aware_Scraper
James,Brown,james.brown@example.com,+1 (565) 306-2918,Brown Construction,Newark,Essex County,NJ,US,67380,"County_Lead, Construction","Pop: 854,000, Seat: Newark",County_Aware_Scraper
Elizabeth,Rodriguez,elizabeth.rodriguez@example.com,+1 (683) 321-1452,Rodriguez Technology,Newark,Essex County,NJ,US,92409,"County_Lead, Technology","Pop: 854,000, Seat: Newark",County_Aware_Scraper
Michael,Miller,michael.miller@example.com,+1 (532) 268-4888,Miller Manufacturing,Newark,Essex County,NJ,US,72195,"County_Lead, Manufacturing","Pop: 854,000, Seat: Newark",County_Aware_Scraper
Charles,Smith,charles.smith@example.com,+1 (592) 907-8542,Smith Real Estate,Newark,Essex County,NJ,US,86732,"County_Lead, Real Estate","Pop: 854,000, Seat: Newark",County_Aware_Scraper
Mary,Garcia,mary.garcia@example.com,+1 (677) 576-8750,Garcia Real Estate,Newark,Essex County,NJ,US,81859,"County_Lead, Real Estate","Pop: 854,000, Seat: Newark",County_Aware_Scraper
Barbara,Martinez,barbara.martinez@example.com,+1 (438) 743-7899,Martinez Technology,Fairfax,Fairfax County,VA,US,75254,"County_Lead, Technology","Pop: 1,144,000, Seat: Fairfax",County_Aware_Scraper
Linda,Jones,linda.jones@example.com,+1 (327) 680-7151,Jones Professional Services,Fairfax,Fairfax County,VA,US,88088,"County_Lead, Professional Services","Pop: 1,144,000, Seat: Fairfax",County_Aware_Scraper
John,Martinez,john.martinez@example.com,+1 (250) 893-9661,Martinez Manufacturing,Fairfax,Fairfax County,VA,US,87390,"County_Lead, Manufacturing","Pop: 1,144,000, Seat: Fairfax",County_Aware_Scraper
Patricia,Martinez,patricia.martinez@example.com,+1 (700) 157-6045,Martinez Professional Services,Fairfax,Fairfax County,VA,US,45332,"County_Lead, Professional Services","Pop: 1,144,000, Seat: Fairfax",County_Aware_Scraper
David,Martinez,david.martinez@example.com,+1 (220) 288-4677,Martinez Construction,Fairfax,Fairfax County,VA,US,70903,"County_Lead, Construction","Pop: 1,144,000, Seat: Fairfax",County_Aware_Scraper
Jennifer,Miller,jennifer.miller@example.com,+1 (820) 461-7678,Miller Healthcare,Fairfax,Fairfax County,VA,US,35403,"County_Lead, Healthcare","Pop: 1,144,000, Seat: Fairfax",County_Aware_Scraper
Michael,Garcia,michael.garcia@example.com,+1 (575) 918-9961,Garcia Finance,Fairfax,Fairfax County,VA,US,75355,"County_Lead, Finance","Pop: 1,144,000, Seat: Fairfax",County_Aware_Scraper
Richard,Rodriguez,richard.rodriguez@example.com,+1 (925) 208-7752,Rodriguez Healthcare,Fairfax,Fairfax County,VA,US,91356,"County_Lead, Healthcare","Pop: 1,144,000, Seat: Fairfax",County_Aware_Scraper
Barbara,Martinez,barbara.martinez@example.com,+1 (276) 806-8912,Martinez Professional Services,Fairfax,Fairfax County,VA,US,65275,"County_Lead, Professional Services","Pop: 1,144,000, Seat: Fairfax",County_Aware_Scraper
Elizabeth,Martinez,elizabeth.martinez@example.com,+1 (419) 426-5842,Martinez Retail,Fairfax,Fairfax County,VA,US,69158,"County_Lead, Retail","Pop: 1,144,000, Seat: Fairfax",County_Aware_Scraper
Jessica,Johnson,jessica.johnson@example.com,+1 (446) 337-1073,Johnson Professional Services,Kent,King County,WA,US,55393,"County_Lead, Professional Services","Pop: 2,261,000, Seat: Seattle",County_Aware_Scraper
Mary,Garcia,mary.garcia@example.com,+1 (598) 988-9282,Garcia Retail,Kent,King County,WA,US,13595,"County_Lead, Retail","Pop: 2,261,000, Seat: Seattle",County_Aware_Scraper
Robert,Brown,robert.brown@example.com,+1 (374) 783-9353,Brown Retail,Seattle,King County,WA,US,81769,"County_Lead, Retail","Pop: 2,261,000, Seat: Seattle",County_Aware_Scraper
Patricia,Garcia,patricia.garcia@example.com,+1 (226) 871-9454,Garcia Healthcare,Bellevue,King County,WA,US,73309,"County_Lead, Healthcare","Pop: 2,261,000, Seat: Seattle",County_Aware_Scraper
Mary,Williams,mary.williams@example.com,+1 (854) 957-2976,Williams Real Estate,Kent,King County,WA,US,27685,"County_Lead, Real Estate","Pop: 2,261,000, Seat: Seattle",County_Aware_Scraper
John,Davis,john.davis@example.com,+1 (742) 292-2001,Davis Hospitality,Seattle,King County,WA,US,47095,"County_Lead, Hospitality","Pop: 2,261,000, Seat: Seattle",County_Aware_Scraper
Elizabeth,Davis,elizabeth.davis@example.com,+1 (270) 974-4894,Davis Professional Services,Bellevue,King County,WA,US,55141,"County_Lead, Professional Services","Pop: 2,261,000, Seat: Seattle",County_Aware_Scraper
James,Williams,james.williams@example.com,+1 (787) 170-1837,Williams Hospitality,Bellevue,King County,WA,US,16389,"County_Lead, Hospitality","Pop: 2,261,000, Seat: Seattle",County_Aware_Scraper
Sarah,Garcia,sarah.garcia@example.com,+1 (687) 775-1433,Garcia Finance,Bellevue,King County,WA,US,66828,"County_Lead, Finance","Pop: 2,261,000, Seat: Seattle",County_Aware_Scraper
Elizabeth,Miller,elizabeth.miller@example.com,+1 (714) 687-3204,Miller Technology,Seattle,King County,WA,US,74482,"County_Lead, Technology","Pop: 2,261,000, Seat: Seattle",County_Aware_Scraper
Mary,Martinez,mary.martinez@example.com,+1 (496) 671-4855,Martinez Real Estate,Phoenix,Maricopa County,AZ,US,63727,"County_Lead, Real Estate","Pop: 4,561,000, Seat: Phoenix",County_Aware_Scraper
Robert,Smith,robert.smith@example.com,+1 (985) 265-8192,Smith Healthcare,Phoenix,Maricopa County,AZ,US,51776,"County_Lead, Healthcare","Pop: 4,561,000, Seat: Phoenix",County_Aware_Scraper
William,Johnson,william.johnson@example.com,+1 (583) 375-3023,Johnson Real Estate,Chandler,Maricopa County,AZ,US,15325,"County_Lead, Real Estate","Pop: 4,561,000, Seat: Phoenix",County_Aware_Scraper
Karen,Martinez,karen.martinez@example.com,+1 (664) 264-5025,Martinez Education,Phoenix,Maricopa County,AZ,US,46857,"County_Lead, Education","Pop: 4,561,000, Seat: Phoenix",County_Aware_Scraper
Jennifer,Brown,jennifer.brown@example.com,+1 (250) 543-2162,Brown Professional Services,Mesa,Maricopa County,AZ,US,38522,"County_Lead, Professional Services","Pop: 4,561,000, Seat: Phoenix",County_Aware_Scraper
Jessica,Johnson,jessica.johnson@example.com,+1 (986) 360-4354,Johnson Real Estate,Chandler,Maricopa County,AZ,US,76751,"County_Lead, Real Estate","Pop: 4,561,000, Seat: Phoenix",County_Aware_Scraper
Sarah,Martinez,sarah.martinez@example.com,+1 (941) 383-6469,Martinez Healthcare,Phoenix,Maricopa County,AZ,US,64991,"County_Lead, Healthcare","Pop: 4,561,000, Seat: Phoenix",County_Aware_Scraper
Michael,Garcia,michael.garcia@example.com,+1 (623) 654-8538,Garcia Technology,Phoenix,Maricopa County,AZ,US,70554,"County_Lead, Technology","Pop: 4,561,000, Seat: Phoenix",County_Aware_Scraper
Susan,Martinez,susan.martinez@example.com,+1 (701) 422-4728,Martinez Hospitality,Phoenix,Maricopa County,AZ,US,91565,"County_Lead, Hospitality","Pop: 4,561,000, Seat: Phoenix",County_Aware_Scraper
Joseph,Williams,joseph.williams@example.com,+1 (466) 957-3463,Williams Manufacturing,Mesa,Maricopa County,AZ,US,73916,"County_Lead, Manufacturing","Pop: 4,561,000, Seat: Phoenix",County_Aware_Scraper
Richard,Williams,richard.williams@example.com,+1 (593) 991-8353,Williams Healthcare,Lowell,Middlesex County,MA,US,55900,"County_Lead, Healthcare","Pop: 1,617,000, Seat: Cambridge",County_Aware_Scraper
Michael,Miller,michael.miller@example.com,+1 (676) 431-7630,Miller Education,Lowell,Middlesex County,MA,US,97933,"County_Lead, Education","Pop: 1,617,000, Seat: Cambridge",County_Aware_Scraper
Barbara,Garcia,barbara.garcia@example.com,+1 (226) 165-4559,Garcia Hospitality,Cambridge,Middlesex County,MA,US,91917,"County_Lead, Hospitality","Pop: 1,617,000, Seat: Cambridge",County_Aware_Scraper
Richard,Brown,richard.brown@example.com,+1 (567) 856-8997,Brown Real Estate,Cambridge,Middlesex County,MA,US,88052,"County_Lead, Real Estate","Pop: 1,617,000, Seat: Cambridge",County_Aware_Scraper
David,Williams,david.williams@example.com,+1 (771) 461-6289,Williams Construction,Cambridge,Middlesex County,MA,US,20654,"County_Lead, Construction","Pop: 1,617,000, Seat: Cambridge",County_Aware_Scraper
William,Miller,william.miller@example.com,+1 (859) 887-3547,Miller Retail,Cambridge,Middlesex County,MA,US,83114,"County_Lead, Retail","Pop: 1,617,000, Seat: Cambridge",County_Aware_Scraper
Charles,Williams,charles.williams@example.com,+1 (796) 644-1716,Williams Healthcare,Cambridge,Middlesex County,MA,US,78859,"County_Lead, Healthcare","Pop: 1,617,000, Seat: Cambridge",County_Aware_Scraper
Robert,Smith,robert.smith@example.com,+1 (313) 423-7711,Smith Healthcare,Lowell,Middlesex County,MA,US,79397,"County_Lead, Healthcare","Pop: 1,617,000, Seat: Cambridge",County_Aware_Scraper
Patricia,Johnson,patricia.johnson@example.com,+1 (747) 587-4834,Johnson Finance,Lowell,Middlesex County,MA,US,68733,"County_Lead, Finance","Pop: 1,617,000, Seat: Cambridge",County_Aware_Scraper
Karen,Brown,karen.brown@example.com,+1 (656) 465-6609,Brown Technology,Cambridge,Middlesex County,MA,US,49408,"County_Lead, Technology","Pop: 1,617,000, Seat: Cambridge",County_Aware_Scraper
Thomas,Johnson,thomas.johnson@example.com,+1 (654) 650-1912,Johnson Finance,Nashville,Davidson County,TN,US,19359,"County_Lead, Finance","Pop: 715,000, Seat: Nashville",County_Aware_Scraper
James,Williams,james.williams@example.com,+1 (701) 339-6346,Williams Hospitality,Nashville,Davidson County,TN,US,67980,"County_Lead, Hospitality","Pop: 715,000, Seat: Nashville",County_Aware_Scraper
David,Davis,david.davis@example.com,+1 (433) 377-2035,Davis Healthcare,Nashville,Davidson County,TN,US,68331,"County_Lead, Healthcare","Pop: 715,000, Seat: Nashville",County_Aware_Scraper
Barbara,Williams,barbara.williams@example.com,+1 (343) 280-4513,Williams Manufacturing,Nashville,Davidson County,TN,US,95049,"County_Lead, Manufacturing","Pop: 715,000, Seat: Nashville",County_Aware_Scraper
Jessica,Garcia,jessica.garcia@example.com,+1 (669) 347-3527,Garcia Education,Nashville,Davidson County,TN,US,18577,"County_Lead, Education","Pop: 715,000, Seat: Nashville",County_Aware_Scraper
Thomas,Williams,thomas.williams@example.com,+1 (676) 628-9971,Williams Healthcare,Nashville,Davidson County,TN,US,54202,"County_Lead, Healthcare","Pop: 715,000, Seat: Nashville",County_Aware_Scraper
William,Martinez,william.martinez@example.com,+1 (795) 759-6856,Martinez Hospitality,Nashville,Davidson County,TN,US,99801,"County_Lead, Hospitality","Pop: 715,000, Seat: Nashville",County_Aware_Scraper
Charles,Jones,charles.jones@example.com,+1 (779) 845-6500,Jones Construction,Nashville,Davidson County,TN,US,96495,"County_Lead, Construction","Pop: 715,000, Seat: Nashville",County_Aware_Scraper
Linda,Brown,linda.brown@example.com,+1 (735) 944-9493,Brown Retail,Nashville,Davidson County,TN,US,81449,"County_Lead, Retail","Pop: 715,000, Seat: Nashville",County_Aware_Scraper
Thomas,Smith,thomas.smith@example.com,+1 (903) 269-7119,Smith Manufacturing,Nashville,Davidson County,TN,US,24866,"County_Lead, Manufacturing","Pop: 715,000, Seat: Nashville",County_Aware_Scraper
