First Name,Last Name,Email,Phone,Company,City,State,Tags,Notes,Source
Michael,(Owner),,(469) 640-8125,Bbq by Michael,Dallas,TX,"Priority_A, TX_Business, bbq","County: Dallas, Status: new",TX_Secretary_of_State
Elena,(Owner),,(469) 972-3943,Elena Italian,Dallas,TX,"Priority_A, TX_Business, italian","County: Dallas, Status: new",TX_Secretary_of_State
Jose,(Owner),,(972) 868-3911,The Jose Chinese,Dallas,TX,"Priority_A, TX_Business, chinese","County: Dallas, Status: new",TX_Secretary_of_State
Tony,(Owner),,(214) 872-5533,Tony's Place,Dallas,TX,"Priority_A, TX_Business, vietnamese","County: Dallas, Status: new",TX_Secretary_of_State
Carmen,(Owner),,(972) 519-1724,Carmen & Family Restaurant,Dallas,TX,"Priority_A, TX_Business, restaurant","County: Dallas, Status: new",TX_Secretary_of_State
Juan,(Owner),,(214) 678-8361,Cafe by Juan,Dallas,TX,"Priority_A, TX_Business, cafe","County: Dallas, Status: new",TX_Secretary_of_State
Hector,(Owner),,(469) 783-9744,Hector & Family Cafe,Dallas,TX,"Priority_A, TX_Business, cafe","County: Dallas, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(972) 336-8597,The Jennifer Breakfast,Dallas,TX,"Priority_A, TX_Business, breakfast","County: Dallas, Status: new",TX_Secretary_of_State
Mike,(Owner),,(972) 635-1154,Mike & Family Burger,Dallas,TX,"Priority_A, TX_Business, burger","County: Dallas, Status: new",TX_Secretary_of_State
David,(Owner),,(214) 739-9212,David's Sushi,Dallas,TX,"Priority_A, TX_Business, sushi","County: Dallas, Status: new",TX_Secretary_of_State
Robert,(Owner),,(469) 792-9921,Robert & Family Deli,Dallas,TX,"Priority_A, TX_Business, deli","County: Dallas, Status: new",TX_Secretary_of_State
Emma,(Owner),,(469) 963-6491,Emma Sushi,Dallas,TX,"Priority_A, TX_Business, sushi","County: Dallas, Status: new",TX_Secretary_of_State
Robert,(Owner),,(214) 203-7198,Robert & Family Bakery,Dallas,TX,"Priority_A, TX_Business, bakery","County: Dallas, Status: new",TX_Secretary_of_State
Carlos,(Owner),,(214) 446-7553,Carlos's Place,Dallas,TX,"Priority_A, TX_Business, diner","County: Dallas, Status: new",TX_Secretary_of_State
Robert,(Owner),,(972) 253-3982,Cafe by Robert,Dallas,TX,"Priority_A, TX_Business, cafe","County: Dallas, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(469) 688-3258,The Pedro Cafe,Dallas,TX,"Priority_A, TX_Business, cafe","County: Dallas, Status: new",TX_Secretary_of_State
Lisa,(Owner),,(972) 342-3708,Lisa's Place,Dallas,TX,"Priority_A, TX_Business, restaurant","County: Dallas, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(972) 401-4522,Jennifer's Bakery,Dallas,TX,"Priority_A, TX_Business, bakery","County: Dallas, Status: new",TX_Secretary_of_State
Patricia,(Owner),,(972) 997-5857,Patricia & Family Seafood,Dallas,TX,"Priority_A, TX_Business, seafood","County: Dallas, Status: new",TX_Secretary_of_State
Mike,(Owner),,(469) 206-9698,Mike's Place,Dallas,TX,"Priority_A, TX_Business, bakery","County: Dallas, Status: new",TX_Secretary_of_State
Carlos,(Owner),,(972) 899-4496,The Carlos Vietnamese,Dallas,TX,"Priority_A, TX_Business, vietnamese","County: Dallas, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(469) 752-5502,Pedro's Bakery,Dallas,TX,"Priority_A, TX_Business, bakery","County: Dallas, Status: new",TX_Secretary_of_State
Rosa,(Owner),,(214) 527-9081,Burger by Rosa,Dallas,TX,"Priority_A, TX_Business, burger","County: Dallas, Status: new",TX_Secretary_of_State
Rosa,(Owner),,(214) 434-9215,Rosa Thai,Dallas,TX,"Priority_A, TX_Business, thai","County: Dallas, Status: new",TX_Secretary_of_State
Maria,(Owner),,(214) 474-5002,Chinese House,Dallas,TX,"Priority_A, TX_Business, chinese","County: Dallas, Status: new",TX_Secretary_of_State
Maria,(Owner),,(469) 216-9723,Bakery by Maria,Dallas,TX,"Priority_A, TX_Business, bakery","County: Dallas, Status: new",TX_Secretary_of_State
Michael,(Owner),,(972) 555-4263,Michael Restaurant,Dallas,TX,"Priority_A, TX_Business, restaurant","County: Dallas, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(972) 855-4802,Restaurant by Roberto,Dallas,TX,"Priority_A, TX_Business, restaurant","County: Dallas, Status: new",TX_Secretary_of_State
Antonio,(Owner),,(972) 360-5547,Steakhouse House,Dallas,TX,"Priority_A, TX_Business, steakhouse","County: Dallas, Status: new",TX_Secretary_of_State
William,(Owner),,(469) 354-7324,William Cafe,Dallas,TX,"Priority_A, TX_Business, cafe","County: Dallas, Status: new",TX_Secretary_of_State
Elena,(Owner),,(214) 454-7747,Steakhouse by Elena,Dallas,TX,"Priority_A, TX_Business, steakhouse","County: Dallas, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(972) 452-8473,Francisco's Burger,Dallas,TX,"Priority_A, TX_Business, burger","County: Dallas, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(972) 579-6259,Jennifer's Steakhouse,Dallas,TX,"Priority_A, TX_Business, steakhouse","County: Dallas, Status: new",TX_Secretary_of_State
Antonio,(Owner),,(214) 718-4923,Antonio & Family Bbq,Dallas,TX,"Priority_A, TX_Business, bbq","County: Dallas, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(469) 697-8044,Francisco & Family Food Truck,Dallas,TX,"Priority_A, TX_Business, food truck","County: Dallas, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(214) 264-9903,Pedro Vietnamese,Dallas,TX,"Priority_A, TX_Business, vietnamese","County: Dallas, Status: new",TX_Secretary_of_State
Isabella,(Owner),,(469) 479-1474,Burger by Isabella,Dallas,TX,"Priority_A, TX_Business, burger","County: Dallas, Status: new",TX_Secretary_of_State
William,(Owner),,(469) 468-1875,William & Family Burger,Dallas,TX,"Priority_A, TX_Business, burger","County: Dallas, Status: new",TX_Secretary_of_State
Patricia,(Owner),,(469) 388-5142,Patricia Sushi,Dallas,TX,"Priority_A, TX_Business, sushi","County: Dallas, Status: new",TX_Secretary_of_State
Antonio,(Owner),,(214) 354-9145,Cafe by Antonio,Dallas,TX,"Priority_A, TX_Business, cafe","County: Dallas, Status: new",TX_Secretary_of_State
Linda,(Owner),,(972) 784-1050,Linda's Vietnamese,Dallas,TX,"Priority_A, TX_Business, vietnamese","County: Dallas, Status: new",TX_Secretary_of_State
Elena,(Owner),,(972) 600-5546,Elena's Taqueria,Dallas,TX,"Priority_A, TX_Business, taqueria","County: Dallas, Status: new",TX_Secretary_of_State
William,(Owner),,(214) 637-1049,Burger House,Dallas,TX,"Priority_A, TX_Business, burger","County: Dallas, Status: new",TX_Secretary_of_State
Antonio,(Owner),,(469) 392-3384,Antonio Food Truck,Dallas,TX,"Priority_A, TX_Business, food truck","County: Dallas, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(972) 941-8419,Vietnamese by Pedro,Dallas,TX,"Priority_A, TX_Business, vietnamese","County: Dallas, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(972) 829-2638,Roberto Seafood,Dallas,TX,"Priority_A, TX_Business, seafood","County: Dallas, Status: new",TX_Secretary_of_State
David,(Owner),,(214) 253-7882,David's Vietnamese,Dallas,TX,"Priority_A, TX_Business, vietnamese","County: Dallas, Status: new",TX_Secretary_of_State
Rosa,(Owner),,(972) 340-3095,Sandwich House,Dallas,TX,"Priority_A, TX_Business, sandwich","County: Dallas, Status: new",TX_Secretary_of_State
Juan,(Owner),,(214) 464-8155,Burger House,Dallas,TX,"Priority_A, TX_Business, burger","County: Dallas, Status: new",TX_Secretary_of_State
Miguel,(Owner),,(972) 420-1415,Italian House,Dallas,TX,"Priority_A, TX_Business, italian","County: Dallas, Status: new",TX_Secretary_of_State
Emma,(Owner),,(214) 434-2729,Emma's Sandwich,Dallas,TX,"Priority_A, TX_Business, sandwich","County: Dallas, Status: new",TX_Secretary_of_State
Miguel,(Owner),,(972) 863-1231,Miguel Seafood,Dallas,TX,"Priority_A, TX_Business, seafood","County: Dallas, Status: new",TX_Secretary_of_State
Michael,(Owner),,(469) 361-2029,Michael's Place,Dallas,TX,"Priority_A, TX_Business, bbq","County: Dallas, Status: new",TX_Secretary_of_State
Emma,(Owner),,(214) 712-8422,Emma's Place,Dallas,TX,"Priority_A, TX_Business, burger","County: Dallas, Status: new",TX_Secretary_of_State
Mike,(Owner),,(972) 231-2944,Mike & Family Thai,Dallas,TX,"Priority_A, TX_Business, thai","County: Dallas, Status: new",TX_Secretary_of_State
Mike,(Owner),,(469) 542-3681,Mike's Place,Dallas,TX,"Priority_A, TX_Business, bakery","County: Dallas, Status: new",TX_Secretary_of_State
David,(Owner),,(214) 213-8791,Breakfast House,Dallas,TX,"Priority_A, TX_Business, breakfast","County: Dallas, Status: new",TX_Secretary_of_State
Rosa,(Owner),,(214) 438-8297,Cafe by Rosa,Dallas,TX,"Priority_A, TX_Business, cafe","County: Dallas, Status: new",TX_Secretary_of_State
Rosa,(Owner),,(214) 404-9322,Burger House,Dallas,TX,"Priority_A, TX_Business, burger","County: Dallas, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(214) 674-9549,Pedro & Family Thai,Dallas,TX,"Priority_A, TX_Business, thai","County: Dallas, Status: new",TX_Secretary_of_State
Michael,(Owner),,(469) 404-5327,Michael's Place,Dallas,TX,"Priority_A, TX_Business, thai","County: Dallas, Status: new",TX_Secretary_of_State
Isabella,(Owner),,(214) 614-3260,Isabella & Family Vietnamese,Dallas,TX,"Priority_A, TX_Business, vietnamese","County: Dallas, Status: new",TX_Secretary_of_State
Linda,(Owner),,(469) 986-9582,Linda's Steakhouse,Dallas,TX,"Priority_A, TX_Business, steakhouse","County: Dallas, Status: new",TX_Secretary_of_State
Guadalupe,(Owner),,(469) 823-1543,Guadalupe's Place,Dallas,TX,"Priority_A, TX_Business, seafood","County: Dallas, Status: new",TX_Secretary_of_State
Lisa,(Owner),,(214) 485-1785,Lisa Vietnamese,Dallas,TX,"Priority_A, TX_Business, vietnamese","County: Dallas, Status: new",TX_Secretary_of_State
Lisa,(Owner),,(214) 428-3439,Lisa Thai,Dallas,TX,"Priority_A, TX_Business, thai","County: Dallas, Status: new",TX_Secretary_of_State
Luis,(Owner),,(972) 347-5284,Sandwich by Luis,Dallas,TX,"Priority_A, TX_Business, sandwich","County: Dallas, Status: new",TX_Secretary_of_State
Antonio,(Owner),,(972) 896-2020,Antonio's Italian,Dallas,TX,"Priority_A, TX_Business, italian","County: Dallas, Status: new",TX_Secretary_of_State
Juan,(Owner),,(469) 232-6748,Sandwich House,Dallas,TX,"Priority_A, TX_Business, sandwich","County: Dallas, Status: new",TX_Secretary_of_State
Maria,(Owner),,(972) 650-7967,Maria's Vietnamese,Dallas,TX,"Priority_A, TX_Business, vietnamese","County: Dallas, Status: new",TX_Secretary_of_State
Isabella,(Owner),,(214) 498-4453,Isabella's Pizza,Dallas,TX,"Priority_A, TX_Business, pizza","County: Dallas, Status: new",TX_Secretary_of_State
Robert,(Owner),,(214) 602-8351,Robert Steakhouse,Dallas,TX,"Priority_A, TX_Business, steakhouse","County: Dallas, Status: new",TX_Secretary_of_State
Antonio,(Owner),,(972) 364-3821,Antonio & Family Pizza,Dallas,TX,"Priority_A, TX_Business, pizza","County: Dallas, Status: new",TX_Secretary_of_State
Michael,(Owner),,(469) 307-3218,Bbq House,Dallas,TX,"Priority_A, TX_Business, bbq","County: Dallas, Status: new",TX_Secretary_of_State
Juan,(Owner),,(469) 594-4851,Juan's Seafood,Dallas,TX,"Priority_A, TX_Business, seafood","County: Dallas, Status: new",TX_Secretary_of_State
Michael,(Owner),,(972) 384-8356,The Michael Restaurant,Dallas,TX,"Priority_A, TX_Business, restaurant","County: Dallas, Status: new",TX_Secretary_of_State
Rosa,(Owner),,(972) 306-6972,Rosa Cafe,Dallas,TX,"Priority_A, TX_Business, cafe","County: Dallas, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(469) 564-1211,Roberto Restaurant,Dallas,TX,"Priority_A, TX_Business, restaurant","County: Dallas, Status: new",TX_Secretary_of_State
Hector,(Owner),,(214) 884-3466,Hector's Place,Dallas,TX,"Priority_A, TX_Business, pizza","County: Dallas, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(469) 962-4795,Pedro's Seafood,Dallas,TX,"Priority_A, TX_Business, seafood","County: Dallas, Status: new",TX_Secretary_of_State
Miguel,(Owner),,(469) 755-4602,Miguel & Family Vietnamese,Dallas,TX,"Priority_A, TX_Business, vietnamese","County: Dallas, Status: new",TX_Secretary_of_State
Jose,(Owner),,(972) 463-2419,Jose's Place,Dallas,TX,"Priority_A, TX_Business, vietnamese","County: Dallas, Status: new",TX_Secretary_of_State
Carlos,(Owner),,(972) 475-6934,Taqueria by Carlos,Dallas,TX,"Priority_A, TX_Business, taqueria","County: Dallas, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(972) 610-9953,Francisco's Steakhouse,Dallas,TX,"Priority_A, TX_Business, steakhouse","County: Dallas, Status: new",TX_Secretary_of_State
Linda,(Owner),,(469) 637-1245,Linda's Place,Dallas,TX,"Priority_A, TX_Business, bbq","County: Dallas, Status: new",TX_Secretary_of_State
Mike,(Owner),,(469) 604-7843,The Mike Bbq,Dallas,TX,"Priority_A, TX_Business, bbq","County: Dallas, Status: new",TX_Secretary_of_State
Juan,(Owner),,(972) 861-2596,Juan & Family Vietnamese,Dallas,TX,"Priority_A, TX_Business, vietnamese","County: Dallas, Status: new",TX_Secretary_of_State
Mike,(Owner),,(214) 217-9291,Mike & Family Cafe,Dallas,TX,"Priority_A, TX_Business, cafe","County: Dallas, Status: new",TX_Secretary_of_State
Antonio,(Owner),,(972) 972-4068,Antonio & Family Restaurant,Dallas,TX,"Priority_A, TX_Business, restaurant","County: Dallas, Status: new",TX_Secretary_of_State
Mike,(Owner),,(469) 624-6347,Mike's Place,Dallas,TX,"Priority_A, TX_Business, steakhouse","County: Dallas, Status: new",TX_Secretary_of_State
Sofia,(Owner),,(214) 987-2021,The Sofia Food Truck,Dallas,TX,"Priority_A, TX_Business, food truck","County: Dallas, Status: new",TX_Secretary_of_State
William,(Owner),,(469) 870-5374,Bbq by William,Dallas,TX,"Priority_A, TX_Business, bbq","County: Dallas, Status: new",TX_Secretary_of_State
Juan,(Owner),,(469) 237-3323,Juan & Family Thai,Dallas,TX,"Priority_A, TX_Business, thai","County: Dallas, Status: new",TX_Secretary_of_State
Jose,(Owner),,(726) 841-1335,Jose & Family Burger,San Antonio,TX,"Priority_A, TX_Business, burger","County: Bexar, Status: new",TX_Secretary_of_State
Tony,(Owner),,(726) 890-1369,Tony & Family Food Truck,San Antonio,TX,"Priority_A, TX_Business, food truck","County: Bexar, Status: new",TX_Secretary_of_State
Isabella,(Owner),,(210) 474-4767,Isabella's Place,San Antonio,TX,"Priority_A, TX_Business, food truck","County: Bexar, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(210) 775-3690,Francisco's Place,San Antonio,TX,"Priority_A, TX_Business, sandwich","County: Bexar, Status: new",TX_Secretary_of_State
Maria,(Owner),,(210) 734-2972,The Maria Sandwich,San Antonio,TX,"Priority_A, TX_Business, sandwich","County: Bexar, Status: new",TX_Secretary_of_State
Elena,(Owner),,(210) 943-8334,Elena's Place,San Antonio,TX,"Priority_A, TX_Business, seafood","County: Bexar, Status: new",TX_Secretary_of_State
Jose,(Owner),,(210) 561-8007,The Jose Bakery,San Antonio,TX,"Priority_A, TX_Business, bakery","County: Bexar, Status: new",TX_Secretary_of_State
Tony,(Owner),,(210) 856-4599,Tony Vietnamese,San Antonio,TX,"Priority_A, TX_Business, vietnamese","County: Bexar, Status: new",TX_Secretary_of_State
William,(Owner),,(210) 307-4804,William's Place,San Antonio,TX,"Priority_A, TX_Business, burger","County: Bexar, Status: new",TX_Secretary_of_State
Linda,(Owner),,(210) 688-3255,Linda & Family Italian,San Antonio,TX,"Priority_A, TX_Business, italian","County: Bexar, Status: new",TX_Secretary_of_State
Michael,(Owner),,(210) 989-1754,Michael's Mexican,San Antonio,TX,"Priority_A, TX_Business, mexican","County: Bexar, Status: new",TX_Secretary_of_State
Patricia,(Owner),,(726) 546-9394,Patricia's Breakfast,San Antonio,TX,"Priority_A, TX_Business, breakfast","County: Bexar, Status: new",TX_Secretary_of_State
Isabella,(Owner),,(726) 605-5377,Isabella's Vietnamese,San Antonio,TX,"Priority_A, TX_Business, vietnamese","County: Bexar, Status: new",TX_Secretary_of_State
Maria,(Owner),,(210) 850-8209,Maria's Sushi,San Antonio,TX,"Priority_A, TX_Business, sushi","County: Bexar, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(210) 615-8626,Bbq by Jennifer,San Antonio,TX,"Priority_A, TX_Business, bbq","County: Bexar, Status: new",TX_Secretary_of_State
John,(Owner),,(726) 959-5268,John's Thai,San Antonio,TX,"Priority_A, TX_Business, thai","County: Bexar, Status: new",TX_Secretary_of_State
Sofia,(Owner),,(726) 731-6277,Sofia's Steakhouse,San Antonio,TX,"Priority_A, TX_Business, steakhouse","County: Bexar, Status: new",TX_Secretary_of_State
Isabella,(Owner),,(726) 816-6696,Isabella's Breakfast,San Antonio,TX,"Priority_A, TX_Business, breakfast","County: Bexar, Status: new",TX_Secretary_of_State
William,(Owner),,(210) 341-8176,Chinese by William,San Antonio,TX,"Priority_A, TX_Business, chinese","County: Bexar, Status: new",TX_Secretary_of_State
Miguel,(Owner),,(726) 725-5057,Miguel Seafood,San Antonio,TX,"Priority_A, TX_Business, seafood","County: Bexar, Status: new",TX_Secretary_of_State
Maria,(Owner),,(210) 797-1274,Food Truck House,San Antonio,TX,"Priority_A, TX_Business, food truck","County: Bexar, Status: new",TX_Secretary_of_State
John,(Owner),,(210) 663-4461,John Diner,San Antonio,TX,"Priority_A, TX_Business, diner","County: Bexar, Status: new",TX_Secretary_of_State
Hector,(Owner),,(726) 686-8508,Hector's Place,San Antonio,TX,"Priority_A, TX_Business, cafe","County: Bexar, Status: new",TX_Secretary_of_State
Michael,(Owner),,(210) 725-4742,Michael's Place,San Antonio,TX,"Priority_A, TX_Business, bakery","County: Bexar, Status: new",TX_Secretary_of_State
Carlos,(Owner),,(210) 220-4890,The Carlos Steakhouse,San Antonio,TX,"Priority_A, TX_Business, steakhouse","County: Bexar, Status: new",TX_Secretary_of_State
Michael,(Owner),,(210) 536-5766,The Michael Mexican,San Antonio,TX,"Priority_A, TX_Business, mexican","County: Bexar, Status: new",TX_Secretary_of_State
Luis,(Owner),,(210) 713-2596,The Luis Bakery,San Antonio,TX,"Priority_A, TX_Business, bakery","County: Bexar, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(210) 982-2021,Roberto's Steakhouse,San Antonio,TX,"Priority_A, TX_Business, steakhouse","County: Bexar, Status: new",TX_Secretary_of_State
Carmen,(Owner),,(726) 920-6858,Carmen's Place,San Antonio,TX,"Priority_A, TX_Business, burger","County: Bexar, Status: new",TX_Secretary_of_State
Sofia,(Owner),,(210) 971-4591,Sofia & Family Pizza,San Antonio,TX,"Priority_A, TX_Business, pizza","County: Bexar, Status: new",TX_Secretary_of_State
Emma,(Owner),,(726) 661-8438,Emma's Restaurant,San Antonio,TX,"Priority_A, TX_Business, restaurant","County: Bexar, Status: new",TX_Secretary_of_State
Robert,(Owner),,(726) 727-5492,Robert's Sandwich,San Antonio,TX,"Priority_A, TX_Business, sandwich","County: Bexar, Status: new",TX_Secretary_of_State
David,(Owner),,(210) 469-8613,David & Family Bakery,San Antonio,TX,"Priority_A, TX_Business, bakery","County: Bexar, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(726) 974-1815,Sarah & Family Taqueria,San Antonio,TX,"Priority_A, TX_Business, taqueria","County: Bexar, Status: new",TX_Secretary_of_State
Elena,(Owner),,(210) 670-8051,Elena's Place,San Antonio,TX,"Priority_A, TX_Business, italian","County: Bexar, Status: new",TX_Secretary_of_State
Juan,(Owner),,(726) 889-1283,Juan & Family Sushi,San Antonio,TX,"Priority_A, TX_Business, sushi","County: Bexar, Status: new",TX_Secretary_of_State
Lisa,(Owner),,(210) 261-6722,Deli House,San Antonio,TX,"Priority_A, TX_Business, deli","County: Bexar, Status: new",TX_Secretary_of_State
Michael,(Owner),,(210) 676-3267,Sushi House,San Antonio,TX,"Priority_A, TX_Business, sushi","County: Bexar, Status: new",TX_Secretary_of_State
Sofia,(Owner),,(726) 563-3525,Sofia Pizza,San Antonio,TX,"Priority_A, TX_Business, pizza","County: Bexar, Status: new",TX_Secretary_of_State
Luis,(Owner),,(726) 368-3053,The Luis Deli,San Antonio,TX,"Priority_A, TX_Business, deli","County: Bexar, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(726) 815-4862,Sarah's Bakery,San Antonio,TX,"Priority_A, TX_Business, bakery","County: Bexar, Status: new",TX_Secretary_of_State
Mike,(Owner),,(726) 623-2699,Mike's Place,San Antonio,TX,"Priority_A, TX_Business, cafe","County: Bexar, Status: new",TX_Secretary_of_State
Elena,(Owner),,(726) 291-4882,Elena & Family Italian,San Antonio,TX,"Priority_A, TX_Business, italian","County: Bexar, Status: new",TX_Secretary_of_State
Tony,(Owner),,(726) 543-1987,Tony Vietnamese,San Antonio,TX,"Priority_A, TX_Business, vietnamese","County: Bexar, Status: new",TX_Secretary_of_State
Sofia,(Owner),,(210) 906-3523,Sofia Diner,San Antonio,TX,"Priority_A, TX_Business, diner","County: Bexar, Status: new",TX_Secretary_of_State
Patricia,(Owner),,(210) 581-2021,Patricia's Place,San Antonio,TX,"Priority_A, TX_Business, breakfast","County: Bexar, Status: new",TX_Secretary_of_State
Tony,(Owner),,(726) 588-6570,Tony's Place,San Antonio,TX,"Priority_A, TX_Business, mexican","County: Bexar, Status: new",TX_Secretary_of_State
Hector,(Owner),,(210) 955-1709,Bbq House,San Antonio,TX,"Priority_A, TX_Business, bbq","County: Bexar, Status: new",TX_Secretary_of_State
Patricia,(Owner),,(210) 403-5196,Restaurant House,San Antonio,TX,"Priority_A, TX_Business, restaurant","County: Bexar, Status: new",TX_Secretary_of_State
Tony,(Owner),,(210) 236-8884,Tony's Place,San Antonio,TX,"Priority_A, TX_Business, food truck","County: Bexar, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(210) 456-6382,Jennifer's Food Truck,San Antonio,TX,"Priority_A, TX_Business, food truck","County: Bexar, Status: new",TX_Secretary_of_State
Juan,(Owner),,(726) 503-8568,Juan Bakery,San Antonio,TX,"Priority_A, TX_Business, bakery","County: Bexar, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(210) 686-4506,Jennifer & Family Steakhouse,San Antonio,TX,"Priority_A, TX_Business, steakhouse","County: Bexar, Status: new",TX_Secretary_of_State
Isabella,(Owner),,(210) 248-4960,Isabella Chinese,San Antonio,TX,"Priority_A, TX_Business, chinese","County: Bexar, Status: new",TX_Secretary_of_State
Guadalupe,(Owner),,(726) 229-7782,Deli by Guadalupe,San Antonio,TX,"Priority_A, TX_Business, deli","County: Bexar, Status: new",TX_Secretary_of_State
Hector,(Owner),,(726) 421-9983,Hector's Burger,San Antonio,TX,"Priority_A, TX_Business, burger","County: Bexar, Status: new",TX_Secretary_of_State
Rosa,(Owner),,(726) 832-5568,Burger House,San Antonio,TX,"Priority_A, TX_Business, burger","County: Bexar, Status: new",TX_Secretary_of_State
Tony,(Owner),,(726) 915-5827,Tony's Italian,San Antonio,TX,"Priority_A, TX_Business, italian","County: Bexar, Status: new",TX_Secretary_of_State
Guadalupe,(Owner),,(726) 330-3504,Guadalupe Vietnamese,San Antonio,TX,"Priority_A, TX_Business, vietnamese","County: Bexar, Status: new",TX_Secretary_of_State
Robert,(Owner),,(210) 300-4316,Robert Cafe,San Antonio,TX,"Priority_A, TX_Business, cafe","County: Bexar, Status: new",TX_Secretary_of_State
Linda,(Owner),,(726) 991-5165,Vietnamese House,San Antonio,TX,"Priority_A, TX_Business, vietnamese","County: Bexar, Status: new",TX_Secretary_of_State
Jose,(Owner),,(210) 661-2763,Italian by Jose,San Antonio,TX,"Priority_A, TX_Business, italian","County: Bexar, Status: new",TX_Secretary_of_State
Emma,(Owner),,(210) 252-2518,Emma's Place,San Antonio,TX,"Priority_A, TX_Business, burger","County: Bexar, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(726) 790-1831,Pedro's Place,San Antonio,TX,"Priority_A, TX_Business, thai","County: Bexar, Status: new",TX_Secretary_of_State
Luis,(Owner),,(726) 693-8520,The Luis Cafe,San Antonio,TX,"Priority_A, TX_Business, cafe","County: Bexar, Status: new",TX_Secretary_of_State
William,(Owner),,(726) 691-6260,The William Sushi,San Antonio,TX,"Priority_A, TX_Business, sushi","County: Bexar, Status: new",TX_Secretary_of_State
Tony,(Owner),,(726) 282-7582,Tony's Place,San Antonio,TX,"Priority_A, TX_Business, steakhouse","County: Bexar, Status: new",TX_Secretary_of_State
Rosa,(Owner),,(726) 992-1940,Rosa Taqueria,San Antonio,TX,"Priority_A, TX_Business, taqueria","County: Bexar, Status: new",TX_Secretary_of_State
Tony,(Owner),,(210) 514-6563,The Tony Burger,San Antonio,TX,"Priority_A, TX_Business, burger","County: Bexar, Status: new",TX_Secretary_of_State
Hector,(Owner),,(210) 637-2726,Hector's Sandwich,San Antonio,TX,"Priority_A, TX_Business, sandwich","County: Bexar, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(726) 913-8484,Mexican by Sarah,San Antonio,TX,"Priority_A, TX_Business, mexican","County: Bexar, Status: new",TX_Secretary_of_State
Guadalupe,(Owner),,(726) 615-2797,Guadalupe Taqueria,San Antonio,TX,"Priority_A, TX_Business, taqueria","County: Bexar, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(210) 340-8825,Roberto & Family Food Truck,San Antonio,TX,"Priority_A, TX_Business, food truck","County: Bexar, Status: new",TX_Secretary_of_State
Luis,(Owner),,(210) 788-6376,Luis's Place,San Antonio,TX,"Priority_A, TX_Business, sushi","County: Bexar, Status: new",TX_Secretary_of_State
Mike,(Owner),,(726) 714-6482,The Mike Mexican,San Antonio,TX,"Priority_A, TX_Business, mexican","County: Bexar, Status: new",TX_Secretary_of_State
Linda,(Owner),,(726) 983-5199,Linda's Bakery,San Antonio,TX,"Priority_A, TX_Business, bakery","County: Bexar, Status: new",TX_Secretary_of_State
Hector,(Owner),,(726) 534-9801,Hector & Family Thai,San Antonio,TX,"Priority_A, TX_Business, thai","County: Bexar, Status: new",TX_Secretary_of_State
Antonio,(Owner),,(210) 348-2604,Antonio's Place,San Antonio,TX,"Priority_A, TX_Business, bakery","County: Bexar, Status: new",TX_Secretary_of_State
David,(Owner),,(726) 841-9851,David's Italian,San Antonio,TX,"Priority_A, TX_Business, italian","County: Bexar, Status: new",TX_Secretary_of_State
Michael,(Owner),,(210) 246-5004,Michael's Place,San Antonio,TX,"Priority_A, TX_Business, food truck","County: Bexar, Status: new",TX_Secretary_of_State
Michael,(Owner),,(726) 525-9186,Michael & Family Steakhouse,San Antonio,TX,"Priority_A, TX_Business, steakhouse","County: Bexar, Status: new",TX_Secretary_of_State
Antonio,(Owner),,(210) 744-9467,Antonio & Family Vietnamese,San Antonio,TX,"Priority_A, TX_Business, vietnamese","County: Bexar, Status: new",TX_Secretary_of_State
Lisa,(Owner),,(210) 797-8598,Cafe House,San Antonio,TX,"Priority_A, TX_Business, cafe","County: Bexar, Status: new",TX_Secretary_of_State
Guadalupe,(Owner),,(210) 958-2917,The Guadalupe Deli,San Antonio,TX,"Priority_A, TX_Business, deli","County: Bexar, Status: new",TX_Secretary_of_State
David,(Owner),,(726) 295-6509,Breakfast House,San Antonio,TX,"Priority_A, TX_Business, breakfast","County: Bexar, Status: new",TX_Secretary_of_State
