First Name,Last Name,Email,Phone,Company,City,State,Tags,Notes,Source
Roberto,(Owner),,(210) 533-5133,Roberto's Sushi,San Antonio,TX,"Priority_A, TX_Business, sushi","County: Bexar, Status: new",TX_Secretary_of_State
David,(Owner),,(726) 346-5982,Seafood by David,San Antonio,TX,"Priority_A, TX_Business, seafood","County: Bexar, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(726) 863-2368,Jennifer's Place,San Antonio,TX,"Priority_A, TX_Business, steakhouse","County: Bexar, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(726) 931-1062,Sandwich by Sarah,San Antonio,TX,"Priority_A, TX_Business, sandwich","County: Bexar, Status: new",TX_Secretary_of_State
Miguel,(Owner),,(726) 418-6901,Miguel's Diner,San Antonio,TX,"Priority_A, TX_Business, diner","County: Bexar, Status: new",TX_Secretary_of_State
Sofia,(Owner),,(726) 243-7365,Sofia's Mexican,San Antonio,TX,"Priority_A, TX_Business, mexican","County: Bexar, Status: new",TX_Secretary_of_State
Robert,(Owner),,(726) 770-8411,Breakfast by Robert,San Antonio,TX,"Priority_A, TX_Business, breakfast","County: Bexar, Status: new",TX_Secretary_of_State
Rosa,(Owner),,(210) 250-8137,Rosa's Sandwich,San Antonio,TX,"Priority_A, TX_Business, sandwich","County: Bexar, Status: new",TX_Secretary_of_State
Mike,(Owner),,(726) 470-2150,Vietnamese by Mike,San Antonio,TX,"Priority_A, TX_Business, vietnamese","County: Bexar, Status: new",TX_Secretary_of_State
Tony,(Owner),,(726) 703-8774,The Tony Italian,San Antonio,TX,"Priority_A, TX_Business, italian","County: Bexar, Status: new",TX_Secretary_of_State
Hector,(Owner),,(210) 965-4394,Pizza House,San Antonio,TX,"Priority_A, TX_Business, pizza","County: Bexar, Status: new",TX_Secretary_of_State
Mike,(Owner),,(726) 692-7595,Mike's Diner,San Antonio,TX,"Priority_A, TX_Business, diner","County: Bexar, Status: new",TX_Secretary_of_State
William,(Owner),,(726) 423-6781,William's Vietnamese,San Antonio,TX,"Priority_A, TX_Business, vietnamese","County: Bexar, Status: new",TX_Secretary_of_State
Carlos,(Owner),,(210) 208-6871,Carlos's Restaurant,San Antonio,TX,"Priority_A, TX_Business, restaurant","County: Bexar, Status: new",TX_Secretary_of_State
Robert,(Owner),,(726) 823-7705,Chinese by Robert,San Antonio,TX,"Priority_A, TX_Business, chinese","County: Bexar, Status: new",TX_Secretary_of_State
Linda,(Owner),,(210) 745-4406,The Linda Cafe,San Antonio,TX,"Priority_A, TX_Business, cafe","County: Bexar, Status: new",TX_Secretary_of_State
Antonio,(Owner),,(726) 579-4494,Vietnamese by Antonio,San Antonio,TX,"Priority_A, TX_Business, vietnamese","County: Bexar, Status: new",TX_Secretary_of_State
Lisa,(Owner),,(726) 724-3479,Taqueria House,San Antonio,TX,"Priority_A, TX_Business, taqueria","County: Bexar, Status: new",TX_Secretary_of_State
Lisa,(Owner),,(726) 293-3964,Lisa's Burger,San Antonio,TX,"Priority_A, TX_Business, burger","County: Bexar, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(210) 802-5849,Deli by Roberto,San Antonio,TX,"Priority_A, TX_Business, deli","County: Bexar, Status: new",TX_Secretary_of_State
Patricia,(Owner),,(726) 492-1894,Patricia's Place,San Antonio,TX,"Priority_A, TX_Business, restaurant","County: Bexar, Status: new",TX_Secretary_of_State
Lisa,(Owner),,(726) 853-8816,Lisa's Vietnamese,San Antonio,TX,"Priority_A, TX_Business, vietnamese","County: Bexar, Status: new",TX_Secretary_of_State
Isabella,(Owner),,(726) 588-9907,Isabella's Sandwich,San Antonio,TX,"Priority_A, TX_Business, sandwich","County: Bexar, Status: new",TX_Secretary_of_State
Jose,(Owner),,(210) 304-1326,Jose Taqueria,San Antonio,TX,"Priority_A, TX_Business, taqueria","County: Bexar, Status: new",TX_Secretary_of_State
Hector,(Owner),,(726) 640-5752,Hector's Bakery,San Antonio,TX,"Priority_A, TX_Business, bakery","County: Bexar, Status: new",TX_Secretary_of_State
Patricia,(Owner),,(210) 867-9022,Patricia Breakfast,San Antonio,TX,"Priority_A, TX_Business, breakfast","County: Bexar, Status: new",TX_Secretary_of_State
Maria,(Owner),,(726) 302-5814,Maria's Deli,San Antonio,TX,"Priority_A, TX_Business, deli","County: Bexar, Status: new",TX_Secretary_of_State
John,(Owner),,(726) 980-8258,John & Family Bbq,San Antonio,TX,"Priority_A, TX_Business, bbq","County: Bexar, Status: new",TX_Secretary_of_State
Robert,(Owner),,(210) 839-5768,Diner House,San Antonio,TX,"Priority_A, TX_Business, diner","County: Bexar, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(210) 872-5408,Pedro's Diner,San Antonio,TX,"Priority_A, TX_Business, diner","County: Bexar, Status: new",TX_Secretary_of_State
William,(Owner),,(210) 250-4784,William's Vietnamese,San Antonio,TX,"Priority_A, TX_Business, vietnamese","County: Bexar, Status: new",TX_Secretary_of_State
Antonio,(Owner),,(210) 290-6729,Antonio & Family Burger,San Antonio,TX,"Priority_A, TX_Business, burger","County: Bexar, Status: new",TX_Secretary_of_State
David,(Owner),,(210) 231-1102,David Breakfast,San Antonio,TX,"Priority_A, TX_Business, breakfast","County: Bexar, Status: new",TX_Secretary_of_State
Patricia,(Owner),,(210) 713-2048,Taqueria House,San Antonio,TX,"Priority_A, TX_Business, taqueria","County: Bexar, Status: new",TX_Secretary_of_State
Carmen,(Owner),,(210) 770-8127,Deli by Carmen,San Antonio,TX,"Priority_A, TX_Business, deli","County: Bexar, Status: new",TX_Secretary_of_State
Michael,(Owner),,(726) 558-5347,The Michael Sandwich,San Antonio,TX,"Priority_A, TX_Business, sandwich","County: Bexar, Status: new",TX_Secretary_of_State
Tony,(Owner),,(726) 620-1092,Tony's Place,San Antonio,TX,"Priority_A, TX_Business, thai","County: Bexar, Status: new",TX_Secretary_of_State
Emma,(Owner),,(726) 735-2644,Pizza House,San Antonio,TX,"Priority_A, TX_Business, pizza","County: Bexar, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(726) 366-7143,Jennifer Pizza,San Antonio,TX,"Priority_A, TX_Business, pizza","County: Bexar, Status: new",TX_Secretary_of_State
Juan,(Owner),,(726) 352-2299,The Juan Steakhouse,San Antonio,TX,"Priority_A, TX_Business, steakhouse","County: Bexar, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(726) 706-3544,Jennifer's Breakfast,San Antonio,TX,"Priority_A, TX_Business, breakfast","County: Bexar, Status: new",TX_Secretary_of_State
Linda,(Owner),,(726) 772-7807,The Linda Vietnamese,San Antonio,TX,"Priority_A, TX_Business, vietnamese","County: Bexar, Status: new",TX_Secretary_of_State
Emma,(Owner),,(210) 592-8133,Emma & Family Italian,San Antonio,TX,"Priority_A, TX_Business, italian","County: Bexar, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(210) 455-3361,Jennifer & Family Diner,San Antonio,TX,"Priority_A, TX_Business, diner","County: Bexar, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(210) 975-5208,Pedro's Chinese,San Antonio,TX,"Priority_A, TX_Business, chinese","County: Bexar, Status: new",TX_Secretary_of_State
Miguel,(Owner),,(210) 830-8506,Miguel Steakhouse,San Antonio,TX,"Priority_A, TX_Business, steakhouse","County: Bexar, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(210) 952-6991,Restaurant House,San Antonio,TX,"Priority_A, TX_Business, restaurant","County: Bexar, Status: new",TX_Secretary_of_State
Maria,(Owner),,(726) 645-7181,Cafe by Maria,San Antonio,TX,"Priority_A, TX_Business, cafe","County: Bexar, Status: new",TX_Secretary_of_State
Miguel,(Owner),,(210) 612-1853,Miguel & Family Sandwich,San Antonio,TX,"Priority_A, TX_Business, sandwich","County: Bexar, Status: new",TX_Secretary_of_State
Tony,(Owner),,(726) 696-7287,Tony's Place,San Antonio,TX,"Priority_A, TX_Business, vietnamese","County: Bexar, Status: new",TX_Secretary_of_State
Antonio,(Owner),,(726) 204-2046,Antonio's Place,San Antonio,TX,"Priority_A, TX_Business, seafood","County: Bexar, Status: new",TX_Secretary_of_State
John,(Owner),,(726) 786-2308,Breakfast by John,San Antonio,TX,"Priority_A, TX_Business, breakfast","County: Bexar, Status: new",TX_Secretary_of_State
Patricia,(Owner),,(726) 578-8674,Patricia's Place,San Antonio,TX,"Priority_A, TX_Business, pizza","County: Bexar, Status: new",TX_Secretary_of_State
Elena,(Owner),,(210) 593-8870,Elena & Family Taqueria,San Antonio,TX,"Priority_A, TX_Business, taqueria","County: Bexar, Status: new",TX_Secretary_of_State
Hector,(Owner),,(210) 439-8970,Hector & Family Cafe,San Antonio,TX,"Priority_A, TX_Business, cafe","County: Bexar, Status: new",TX_Secretary_of_State
Elena,(Owner),,(726) 505-1172,Elena & Family Pizza,San Antonio,TX,"Priority_A, TX_Business, pizza","County: Bexar, Status: new",TX_Secretary_of_State
Antonio,(Owner),,(726) 828-5420,Antonio's Sandwich,San Antonio,TX,"Priority_A, TX_Business, sandwich","County: Bexar, Status: new",TX_Secretary_of_State
Emma,(Owner),,(210) 385-2910,Emma Thai,San Antonio,TX,"Priority_A, TX_Business, thai","County: Bexar, Status: new",TX_Secretary_of_State
Isabella,(Owner),,(726) 749-7265,Isabella's Food Truck,San Antonio,TX,"Priority_A, TX_Business, food truck","County: Bexar, Status: new",TX_Secretary_of_State
Sofia,(Owner),,(726) 330-5166,The Sofia Chinese,San Antonio,TX,"Priority_A, TX_Business, chinese","County: Bexar, Status: new",TX_Secretary_of_State
Hector,(Owner),,(210) 749-5352,Burger House,San Antonio,TX,"Priority_A, TX_Business, burger","County: Bexar, Status: new",TX_Secretary_of_State
Isabella,(Owner),,(726) 359-5230,Isabella's Place,San Antonio,TX,"Priority_A, TX_Business, italian","County: Bexar, Status: new",TX_Secretary_of_State
Guadalupe,(Owner),,(726) 931-2935,Guadalupe's Place,San Antonio,TX,"Priority_A, TX_Business, mexican","County: Bexar, Status: new",TX_Secretary_of_State
Linda,(Owner),,(726) 283-7959,Sandwich by Linda,San Antonio,TX,"Priority_A, TX_Business, sandwich","County: Bexar, Status: new",TX_Secretary_of_State
Carmen,(Owner),,(726) 463-2338,Sushi by Carmen,San Antonio,TX,"Priority_A, TX_Business, sushi","County: Bexar, Status: new",TX_Secretary_of_State
Carlos,(Owner),,(210) 956-2966,Carlos's Diner,San Antonio,TX,"Priority_A, TX_Business, diner","County: Bexar, Status: new",TX_Secretary_of_State
Linda,(Owner),,(726) 363-6526,The Linda Burger,San Antonio,TX,"Priority_A, TX_Business, burger","County: Bexar, Status: new",TX_Secretary_of_State
Elena,(Owner),,(726) 835-5837,The Elena Bakery,San Antonio,TX,"Priority_A, TX_Business, bakery","County: Bexar, Status: new",TX_Secretary_of_State
Juan,(Owner),,(210) 990-2733,Juan's Place,San Antonio,TX,"Priority_A, TX_Business, mexican","County: Bexar, Status: new",TX_Secretary_of_State
Isabella,(Owner),,(726) 523-5753,Isabella Seafood,San Antonio,TX,"Priority_A, TX_Business, seafood","County: Bexar, Status: new",TX_Secretary_of_State
John,(Owner),,(210) 990-3238,John's Place,San Antonio,TX,"Priority_A, TX_Business, burger","County: Bexar, Status: new",TX_Secretary_of_State
Michael,(Owner),,(726) 933-3541,Sushi House,San Antonio,TX,"Priority_A, TX_Business, sushi","County: Bexar, Status: new",TX_Secretary_of_State
Maria,(Owner),,(737) 682-2287,Thai by Maria,Austin,TX,"Priority_A, TX_Business, thai","County: Travis, Status: new",TX_Secretary_of_State
Antonio,(Owner),,(512) 239-9831,The Antonio Restaurant,Austin,TX,"Priority_A, TX_Business, restaurant","County: Travis, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(737) 996-2396,Taqueria by Jennifer,Austin,TX,"Priority_A, TX_Business, taqueria","County: Travis, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(512) 979-3393,Francisco's Restaurant,Austin,TX,"Priority_A, TX_Business, restaurant","County: Travis, Status: new",TX_Secretary_of_State
Carmen,(Owner),,(737) 370-9582,Carmen's Chinese,Austin,TX,"Priority_A, TX_Business, chinese","County: Travis, Status: new",TX_Secretary_of_State
Mike,(Owner),,(512) 895-4418,Mike's Taqueria,Austin,TX,"Priority_A, TX_Business, taqueria","County: Travis, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(737) 700-7777,Jennifer's Breakfast,Austin,TX,"Priority_A, TX_Business, breakfast","County: Travis, Status: new",TX_Secretary_of_State
Jose,(Owner),,(512) 242-6293,Jose's Breakfast,Austin,TX,"Priority_A, TX_Business, breakfast","County: Travis, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(512) 464-5849,Sushi by Jennifer,Austin,TX,"Priority_A, TX_Business, sushi","County: Travis, Status: new",TX_Secretary_of_State
Robert,(Owner),,(737) 755-8542,Pizza House,Austin,TX,"Priority_A, TX_Business, pizza","County: Travis, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(512) 378-7943,Burger by Jennifer,Austin,TX,"Priority_A, TX_Business, burger","County: Travis, Status: new",TX_Secretary_of_State
William,(Owner),,(737) 386-5365,Thai House,Austin,TX,"Priority_A, TX_Business, thai","County: Travis, Status: new",TX_Secretary_of_State
Guadalupe,(Owner),,(737) 508-1349,Guadalupe's Diner,Austin,TX,"Priority_A, TX_Business, diner","County: Travis, Status: new",TX_Secretary_of_State
Hector,(Owner),,(512) 830-3882,Hector & Family Cafe,Austin,TX,"Priority_A, TX_Business, cafe","County: Travis, Status: new",TX_Secretary_of_State
Maria,(Owner),,(737) 777-1489,Maria Steakhouse,Austin,TX,"Priority_A, TX_Business, steakhouse","County: Travis, Status: new",TX_Secretary_of_State
Miguel,(Owner),,(737) 476-8030,The Miguel Bbq,Austin,TX,"Priority_A, TX_Business, bbq","County: Travis, Status: new",TX_Secretary_of_State
Mike,(Owner),,(512) 396-7681,Mike & Family Sushi,Austin,TX,"Priority_A, TX_Business, sushi","County: Travis, Status: new",TX_Secretary_of_State
John,(Owner),,(737) 491-1694,Thai House,Austin,TX,"Priority_A, TX_Business, thai","County: Travis, Status: new",TX_Secretary_of_State
Hector,(Owner),,(737) 284-9041,The Hector Restaurant,Austin,TX,"Priority_A, TX_Business, restaurant","County: Travis, Status: new",TX_Secretary_of_State
Isabella,(Owner),,(512) 812-9815,Deli House,Austin,TX,"Priority_A, TX_Business, deli","County: Travis, Status: new",TX_Secretary_of_State
Luis,(Owner),,(737) 571-7264,Luis Chinese,Austin,TX,"Priority_A, TX_Business, chinese","County: Travis, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(512) 286-4178,Sarah's Cafe,Austin,TX,"Priority_A, TX_Business, cafe","County: Travis, Status: new",TX_Secretary_of_State
Juan,(Owner),,(737) 988-7674,Juan's Place,Austin,TX,"Priority_A, TX_Business, food truck","County: Travis, Status: new",TX_Secretary_of_State
Jose,(Owner),,(512) 859-3335,Jose & Family Chinese,Austin,TX,"Priority_A, TX_Business, chinese","County: Travis, Status: new",TX_Secretary_of_State
Jennifer,(Owner),,(512) 894-5407,Jennifer & Family Steakhouse,Austin,TX,"Priority_A, TX_Business, steakhouse","County: Travis, Status: new",TX_Secretary_of_State
Linda,(Owner),,(737) 423-3096,Linda Seafood,Austin,TX,"Priority_A, TX_Business, seafood","County: Travis, Status: new",TX_Secretary_of_State
Jose,(Owner),,(512) 215-3253,Jose's Burger,Austin,TX,"Priority_A, TX_Business, burger","County: Travis, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(512) 561-1450,Breakfast House,Austin,TX,"Priority_A, TX_Business, breakfast","County: Travis, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(737) 789-6375,The Pedro Food Truck,Austin,TX,"Priority_A, TX_Business, food truck","County: Travis, Status: new",TX_Secretary_of_State
Isabella,(Owner),,(512) 877-6808,Isabella's Food Truck,Austin,TX,"Priority_A, TX_Business, food truck","County: Travis, Status: new",TX_Secretary_of_State
Tony,(Owner),,(512) 903-6305,Tony & Family Deli,Austin,TX,"Priority_A, TX_Business, deli","County: Travis, Status: new",TX_Secretary_of_State
Carmen,(Owner),,(737) 857-7375,Italian House,Austin,TX,"Priority_A, TX_Business, italian","County: Travis, Status: new",TX_Secretary_of_State
Carmen,(Owner),,(737) 523-3441,Thai by Carmen,Austin,TX,"Priority_A, TX_Business, thai","County: Travis, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(512) 511-8857,Francisco's Diner,Austin,TX,"Priority_A, TX_Business, diner","County: Travis, Status: new",TX_Secretary_of_State
William,(Owner),,(737) 649-2537,William's Deli,Austin,TX,"Priority_A, TX_Business, deli","County: Travis, Status: new",TX_Secretary_of_State
Linda,(Owner),,(512) 786-9967,Mexican by Linda,Austin,TX,"Priority_A, TX_Business, mexican","County: Travis, Status: new",TX_Secretary_of_State
Rosa,(Owner),,(737) 470-3797,Rosa's Deli,Austin,TX,"Priority_A, TX_Business, deli","County: Travis, Status: new",TX_Secretary_of_State
Carlos,(Owner),,(737) 337-9665,Sushi House,Austin,TX,"Priority_A, TX_Business, sushi","County: Travis, Status: new",TX_Secretary_of_State
Michael,(Owner),,(737) 655-6084,Michael's Diner,Austin,TX,"Priority_A, TX_Business, diner","County: Travis, Status: new",TX_Secretary_of_State
Maria,(Owner),,(512) 951-8802,Maria's Vietnamese,Austin,TX,"Priority_A, TX_Business, vietnamese","County: Travis, Status: new",TX_Secretary_of_State
Lisa,(Owner),,(512) 447-4439,Lisa Pizza,Austin,TX,"Priority_A, TX_Business, pizza","County: Travis, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(737) 584-7148,Sarah's Italian,Austin,TX,"Priority_A, TX_Business, italian","County: Travis, Status: new",TX_Secretary_of_State
Patricia,(Owner),,(512) 575-6956,Taqueria by Patricia,Austin,TX,"Priority_A, TX_Business, taqueria","County: Travis, Status: new",TX_Secretary_of_State
Jose,(Owner),,(512) 641-8965,Jose Cafe,Austin,TX,"Priority_A, TX_Business, cafe","County: Travis, Status: new",TX_Secretary_of_State
Tony,(Owner),,(737) 226-8375,The Tony Restaurant,Austin,TX,"Priority_A, TX_Business, restaurant","County: Travis, Status: new",TX_Secretary_of_State
Mike,(Owner),,(737) 819-7979,Food Truck House,Austin,TX,"Priority_A, TX_Business, food truck","County: Travis, Status: new",TX_Secretary_of_State
Elena,(Owner),,(737) 372-8564,Vietnamese House,Austin,TX,"Priority_A, TX_Business, vietnamese","County: Travis, Status: new",TX_Secretary_of_State
Lisa,(Owner),,(737) 331-4957,The Lisa Burger,Austin,TX,"Priority_A, TX_Business, burger","County: Travis, Status: new",TX_Secretary_of_State
Michael,(Owner),,(512) 813-2273,Michael's Food Truck,Austin,TX,"Priority_A, TX_Business, food truck","County: Travis, Status: new",TX_Secretary_of_State
Carmen,(Owner),,(737) 513-2715,Carmen's Burger,Austin,TX,"Priority_A, TX_Business, burger","County: Travis, Status: new",TX_Secretary_of_State
Robert,(Owner),,(512) 702-2098,The Robert Vietnamese,Austin,TX,"Priority_A, TX_Business, vietnamese","County: Travis, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(737) 932-1005,Sarah Italian,Austin,TX,"Priority_A, TX_Business, italian","County: Travis, Status: new",TX_Secretary_of_State
Isabella,(Owner),,(737) 691-1775,Cafe by Isabella,Austin,TX,"Priority_A, TX_Business, cafe","County: Travis, Status: new",TX_Secretary_of_State
Michael,(Owner),,(512) 593-3043,Michael's Deli,Austin,TX,"Priority_A, TX_Business, deli","County: Travis, Status: new",TX_Secretary_of_State
Sofia,(Owner),,(737) 734-6283,Sofia's Italian,Austin,TX,"Priority_A, TX_Business, italian","County: Travis, Status: new",TX_Secretary_of_State
Antonio,(Owner),,(737) 567-3808,The Antonio Italian,Austin,TX,"Priority_A, TX_Business, italian","County: Travis, Status: new",TX_Secretary_of_State
Patricia,(Owner),,(512) 687-3321,Patricia Taqueria,Austin,TX,"Priority_A, TX_Business, taqueria","County: Travis, Status: new",TX_Secretary_of_State
Emma,(Owner),,(737) 528-1977,The Emma Mexican,Austin,TX,"Priority_A, TX_Business, mexican","County: Travis, Status: new",TX_Secretary_of_State
Hector,(Owner),,(512) 926-9866,The Hector Burger,Austin,TX,"Priority_A, TX_Business, burger","County: Travis, Status: new",TX_Secretary_of_State
Rosa,(Owner),,(737) 562-9934,Deli by Rosa,Austin,TX,"Priority_A, TX_Business, deli","County: Travis, Status: new",TX_Secretary_of_State
Robert,(Owner),,(512) 810-1541,Robert's Vietnamese,Austin,TX,"Priority_A, TX_Business, vietnamese","County: Travis, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(512) 732-4071,Sarah & Family Sushi,Austin,TX,"Priority_A, TX_Business, sushi","County: Travis, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(737) 937-1976,Pedro's Diner,Austin,TX,"Priority_A, TX_Business, diner","County: Travis, Status: new",TX_Secretary_of_State
Rosa,(Owner),,(512) 222-6832,Rosa & Family Restaurant,Austin,TX,"Priority_A, TX_Business, restaurant","County: Travis, Status: new",TX_Secretary_of_State
Carlos,(Owner),,(512) 736-7271,Carlos & Family Burger,Austin,TX,"Priority_A, TX_Business, burger","County: Travis, Status: new",TX_Secretary_of_State
Jose,(Owner),,(737) 744-9680,Food Truck House,Austin,TX,"Priority_A, TX_Business, food truck","County: Travis, Status: new",TX_Secretary_of_State
Juan,(Owner),,(512) 649-4892,Juan's Place,Austin,TX,"Priority_A, TX_Business, pizza","County: Travis, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(737) 972-8998,Chinese House,Austin,TX,"Priority_A, TX_Business, chinese","County: Travis, Status: new",TX_Secretary_of_State
Tony,(Owner),,(737) 564-1167,Vietnamese House,Austin,TX,"Priority_A, TX_Business, vietnamese","County: Travis, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(512) 270-8712,Roberto's Diner,Austin,TX,"Priority_A, TX_Business, diner","County: Travis, Status: new",TX_Secretary_of_State
David,(Owner),,(737) 714-5284,The David Steakhouse,Austin,TX,"Priority_A, TX_Business, steakhouse","County: Travis, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(737) 369-5977,Steakhouse by Pedro,Austin,TX,"Priority_A, TX_Business, steakhouse","County: Travis, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(512) 535-6115,Mexican by Roberto,Austin,TX,"Priority_A, TX_Business, mexican","County: Travis, Status: new",TX_Secretary_of_State
Miguel,(Owner),,(737) 598-2987,The Miguel Steakhouse,Austin,TX,"Priority_A, TX_Business, steakhouse","County: Travis, Status: new",TX_Secretary_of_State
David,(Owner),,(512) 895-5568,David Diner,Austin,TX,"Priority_A, TX_Business, diner","County: Travis, Status: new",TX_Secretary_of_State
Emma,(Owner),,(737) 954-8064,The Emma Sandwich,Austin,TX,"Priority_A, TX_Business, sandwich","County: Travis, Status: new",TX_Secretary_of_State
Robert,(Owner),,(737) 725-4139,Robert's Italian,Austin,TX,"Priority_A, TX_Business, italian","County: Travis, Status: new",TX_Secretary_of_State
Robert,(Owner),,(512) 494-7353,Robert's Sandwich,Austin,TX,"Priority_A, TX_Business, sandwich","County: Travis, Status: new",TX_Secretary_of_State
Elena,(Owner),,(737) 800-2110,The Elena Diner,Austin,TX,"Priority_A, TX_Business, diner","County: Travis, Status: new",TX_Secretary_of_State
Tony,(Owner),,(512) 491-5049,Burger House,Austin,TX,"Priority_A, TX_Business, burger","County: Travis, Status: new",TX_Secretary_of_State
Juan,(Owner),,(737) 749-6514,Juan's Mexican,Austin,TX,"Priority_A, TX_Business, mexican","County: Travis, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(737) 684-8957,Francisco Thai,Austin,TX,"Priority_A, TX_Business, thai","County: Travis, Status: new",TX_Secretary_of_State
David,(Owner),,(512) 249-1561,David's Chinese,Austin,TX,"Priority_A, TX_Business, chinese","County: Travis, Status: new",TX_Secretary_of_State
Hector,(Owner),,(737) 439-3884,Hector's Steakhouse,Austin,TX,"Priority_A, TX_Business, steakhouse","County: Travis, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(512) 865-8943,Sarah's Place,Austin,TX,"Priority_A, TX_Business, bakery","County: Travis, Status: new",TX_Secretary_of_State
Luis,(Owner),,(737) 210-7022,Italian by Luis,Austin,TX,"Priority_A, TX_Business, italian","County: Travis, Status: new",TX_Secretary_of_State
Juan,(Owner),,(737) 783-4728,Juan & Family Italian,Austin,TX,"Priority_A, TX_Business, italian","County: Travis, Status: new",TX_Secretary_of_State
Miguel,(Owner),,(512) 675-4556,Miguel's Pizza,Austin,TX,"Priority_A, TX_Business, pizza","County: Travis, Status: new",TX_Secretary_of_State
Jose,(Owner),,(737) 483-5822,The Jose Breakfast,Austin,TX,"Priority_A, TX_Business, breakfast","County: Travis, Status: new",TX_Secretary_of_State
Linda,(Owner),,(512) 884-5980,Linda Sandwich,Austin,TX,"Priority_A, TX_Business, sandwich","County: Travis, Status: new",TX_Secretary_of_State
Rosa,(Owner),,(512) 230-8360,Rosa's Diner,Austin,TX,"Priority_A, TX_Business, diner","County: Travis, Status: new",TX_Secretary_of_State
William,(Owner),,(737) 423-4790,Mexican by William,Austin,TX,"Priority_A, TX_Business, mexican","County: Travis, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(512) 726-7978,Sarah's Food Truck,Austin,TX,"Priority_A, TX_Business, food truck","County: Travis, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(737) 646-5284,Sarah's Seafood,Austin,TX,"Priority_A, TX_Business, seafood","County: Travis, Status: new",TX_Secretary_of_State
Jose,(Owner),,(737) 286-5767,Jose Chinese,Austin,TX,"Priority_A, TX_Business, chinese","County: Travis, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(737) 322-1522,Francisco's Diner,Austin,TX,"Priority_A, TX_Business, diner","County: Travis, Status: new",TX_Secretary_of_State
Sarah,(Owner),,(737) 967-7811,Sarah's Bakery,Austin,TX,"Priority_A, TX_Business, bakery","County: Travis, Status: new",TX_Secretary_of_State
Pedro,(Owner),,(737) 772-2596,Pedro's Cafe,Austin,TX,"Priority_A, TX_Business, cafe","County: Travis, Status: new",TX_Secretary_of_State
Antonio,(Owner),,(512) 813-3832,Sushi House,Austin,TX,"Priority_A, TX_Business, sushi","County: Travis, Status: new",TX_Secretary_of_State
William,(Owner),,(512) 847-4568,William Italian,Austin,TX,"Priority_A, TX_Business, italian","County: Travis, Status: new",TX_Secretary_of_State
Robert,(Owner),,(737) 854-5136,Robert Bbq,Austin,TX,"Priority_A, TX_Business, bbq","County: Travis, Status: new",TX_Secretary_of_State
Elena,(Owner),,(512) 748-3089,Elena Breakfast,Austin,TX,"Priority_A, TX_Business, breakfast","County: Travis, Status: new",TX_Secretary_of_State
Linda,(Owner),,(737) 753-4899,Italian by Linda,Austin,TX,"Priority_A, TX_Business, italian","County: Travis, Status: new",TX_Secretary_of_State
Roberto,(Owner),,(512) 964-7190,Bbq by Roberto,Austin,TX,"Priority_A, TX_Business, bbq","County: Travis, Status: new",TX_Secretary_of_State
Francisco,(Owner),,(737) 372-7661,Francisco's Bbq,Austin,TX,"Priority_A, TX_Business, bbq","County: Travis, Status: new",TX_Secretary_of_State
Michael,(Owner),,(512) 933-8548,Michael's Deli,Austin,TX,"Priority_A, TX_Business, deli","County: Travis, Status: new",TX_Secretary_of_State
Jose,(Owner),,(512) 518-6461,Seafood by Jose,Austin,TX,"Priority_A, TX_Business, seafood","County: Travis, Status: new",TX_Secretary_of_State
Miguel,(Owner),,(512) 766-9749,Taqueria House,Austin,TX,"Priority_A, TX_Business, taqueria","County: Travis, Status: new",TX_Secretary_of_State
Miguel,(Owner),,(737) 644-7248,Miguel's Place,Austin,TX,"Priority_A, TX_Business, breakfast","County: Travis, Status: new",TX_Secretary_of_State
