id,company_name,contact_name,email,phone,address,city,county,state,zip,business_type,priority,source,tags,scraped_at,pos_system,estimated_volume,notes
TN-KNO-0100,Knoxville Grill,Michael Johnson,info@knoxvillegrill.com,+1 (423) 432-9907,5607 Main St,Knoxville,Knox,TN,38414,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.458946,,High,"Population: 478,971"
TN-KNO-0101,Knoxville Eatery,Elizabeth Lopez,info@knoxvilleeatery.com,+1 (931) 186-8047,1654 Main St,Knoxville,Knox,TN,38246,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.458955,Aloha,Low,"Population: 478,971"
TN-KNO-0102,Knoxville Eatery,Robert Garcia,info@knoxvilleeatery.com,+1 (931) 134-7862,4456 Main St,Knoxville,Knox,TN,38403,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.458967,Toast,High,"Population: 478,971"
TN-KNO-0103,Knoxville Coffee Co,Barbara Lopez,info@knoxvillecoffee.com,+1 (423) 822-8420,3207 Main St,Knoxville,Knox,TN,37356,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Knox,Cafe",2026-04-29T20:55:45.458975,,Medium,"Population: 478,971"
TN-KNO-0104,Knoxville Kitchen,Jessica Lopez,knoxvillek@yahoo.com,+1 (629) 126-7542,1041 Main St,Knoxville,Knox,TN,37421,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.458983,Aloha,Low,"Population: 478,971"
TN-KNO-0105,Knoxville Coffee Co,Mary Lopez,info@knoxvillecoffee.com,+1 (865) 116-8944,3869 Main St,Knoxville,Knox,TN,37930,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Knox,Cafe",2026-04-29T20:55:45.458992,,Low,"Population: 478,971"
TN-KNO-0106,Knoxville Pub,Richard Hernandez,knoxvillep@knoxvillepub.com,+1 (629) 666-8815,2220 Main St,Knoxville,Knox,TN,37738,Bar,B,TN_Restaurant_Scraper,"Restaurant,Knox,Bar",2026-04-29T20:55:45.459000,,Medium,"Population: 478,971"
TN-KNO-0107,Knoxville Bar & Grill,Susan Hernandez,info@knoxvillebarand.com,+1 (901) 341-6656,1984 Main St,Knoxville,Knox,TN,38235,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.459009,,High,"Population: 478,971"
TN-KNO-0108,Knoxville Coffee Co,Michael Davis,info@knoxvillecoffee.com,+1 (615) 938-7536,2243 Main St,Knoxville,Knox,TN,37338,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Knox,Cafe",2026-04-29T20:55:45.459020,,Medium,"Population: 478,971"
TN-KNO-0109,Knoxville Eatery,Patricia Anderson,knoxvillee@outlook.com,+1 (629) 356-6966,7994 Main St,Knoxville,Knox,TN,37811,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.459028,Square,Medium,"Population: 478,971"
TN-KNO-0110,Knoxville Kitchen,Richard Lopez,info@knoxvillekitche.com,+1 (931) 890-1113,9178 Main St,Knoxville,Knox,TN,37121,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.459037,Toast,High,"Population: 478,971"
TN-KNO-0111,Knoxville Pub,Jennifer Williams,info@knoxvillepub.com,+1 (731) 136-5559,6534 Main St,Knoxville,Knox,TN,37546,Bar,B,TN_Restaurant_Scraper,"Restaurant,Knox,Bar",2026-04-29T20:55:45.459045,Aloha,Medium,"Population: 478,971"
TN-KNO-0112,Knoxville Cafe,Elizabeth Rodriguez,info@knoxvillecafe.com,+1 (423) 372-4237,5907 Main St,Knoxville,Knox,TN,37185,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Knox,Cafe",2026-04-29T20:55:45.459056,,Low,"Population: 478,971"
TN-KNO-0113,Knoxville Coffee Co,William Wilson,info@knoxvillecoffee.com,+1 (931) 585-7515,3668 Main St,Knoxville,Knox,TN,37582,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Knox,Cafe",2026-04-29T20:55:45.459064,,High,"Population: 478,971"
TN-KNO-0114,Knoxville Kitchen,Robert Martinez,info@knoxvillekitche.com,+1 (731) 212-1763,1396 Main St,Knoxville,Knox,TN,37755,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.459075,,Medium,"Population: 478,971"
TN-KNO-0115,Knoxville Bar & Grill,Richard Anderson,info@knoxvillebarand.com,+1 (931) 652-1532,1887 Main St,Knoxville,Knox,TN,37771,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.459091,,Medium,"Population: 478,971"
TN-KNO-0116,Knoxville Bar & Grill,Richard Hernandez,knoxvilleb@gmail.com,+1 (865) 613-7324,5143 Main St,Knoxville,Knox,TN,38063,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.459103,Square,Low,"Population: 478,971"
TN-KNO-0117,Knoxville Eatery,Patricia Brown,info@knoxvilleeatery.com,+1 (731) 539-8115,5040 Main St,Knoxville,Knox,TN,37776,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.459111,,Medium,"Population: 478,971"
TN-KNO-0118,Knoxville Bar & Grill,William Williams,knoxvilleb@gmail.com,+1 (423) 716-4643,4603 Main St,Knoxville,Knox,TN,37030,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.459120,,Low,"Population: 478,971"
TN-KNO-0119,Knoxville Eatery,William Johnson,info@knoxvilleeatery.com,+1 (615) 296-1172,4787 Main St,Knoxville,Knox,TN,38285,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.459128,,High,"Population: 478,971"
TN-KNO-0120,Knoxville Eatery,Robert Brown,knoxvillee@outlook.com,+1 (901) 965-1783,1247 Main St,Knoxville,Knox,TN,38448,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.459136,Aloha,Low,"Population: 478,971"
TN-KNO-0121,Knoxville Coffee Co,Jennifer Hernandez,info@knoxvillecoffee.com,+1 (865) 699-3941,6660 Main St,Knoxville,Knox,TN,37764,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Knox,Cafe",2026-04-29T20:55:45.459145,Clover,Low,"Population: 478,971"
TN-KNO-0122,Knoxville Kitchen,Richard Jones,info@knoxvillekitche.com,+1 (901) 331-6196,1071 Main St,Knoxville,Knox,TN,37739,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.459156,,Medium,"Population: 478,971"
TN-KNO-0123,Knoxville Grill,Michael Smith,info@knoxvillegrill.com,+1 (865) 241-1873,4204 Main St,Knoxville,Knox,TN,37144,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.459165,Toast,High,"Population: 478,971"
TN-KNO-0124,Knoxville Eatery,Linda Wilson,info@knoxvilleeatery.com,+1 (901) 446-3690,136 Main St,Knoxville,Knox,TN,38439,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.459177,Clover,High,"Population: 478,971"
TN-KNO-0125,Knoxville Eatery,John Jones,info@knoxvilleeatery.com,+1 (423) 703-9960,144 Main St,Knoxville,Knox,TN,37337,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.459185,Clover,Medium,"Population: 478,971"
TN-KNO-0126,Knoxville Cafe,Robert Rodriguez,info@knoxvillecafe.com,+1 (731) 423-5921,1859 Main St,Knoxville,Knox,TN,37389,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Knox,Cafe",2026-04-29T20:55:45.459193,,Medium,"Population: 478,971"
TN-KNO-0127,Knoxville Kitchen,Robert Anderson,info@knoxvillekitche.com,+1 (901) 679-8135,4808 Main St,Knoxville,Knox,TN,37900,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.459201,Toast,High,"Population: 478,971"
TN-KNO-0128,Knoxville Pub,Mary Rodriguez,info@knoxvillepub.com,+1 (615) 317-2862,6412 Main St,Knoxville,Knox,TN,37821,Bar,B,TN_Restaurant_Scraper,"Restaurant,Knox,Bar",2026-04-29T20:55:45.459209,Square,High,"Population: 478,971"
TN-KNO-0129,Knoxville Cafe,Robert Garcia,knoxvillec@yahoo.com,+1 (615) 262-5842,2007 Main St,Knoxville,Knox,TN,37736,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Knox,Cafe",2026-04-29T20:55:45.459218,Clover,High,"Population: 478,971"
TN-KNO-0130,Knoxville Kitchen,Joseph Smith,info@knoxvillekitche.com,+1 (865) 497-9035,6824 Main St,Knoxville,Knox,TN,37220,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.459226,,Medium,"Population: 478,971"
TN-KNO-0131,Knoxville Bistro,Patricia Hernandez,knoxvilleb@knoxvillebistro.com,+1 (731) 580-5835,1626 Main St,Knoxville,Knox,TN,37655,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.459235,,Low,"Population: 478,971"
TN-KNO-0132,Knoxville Bar & Grill,Jennifer Johnson,info@knoxvillebarand.com,+1 (731) 495-7399,7282 Main St,Knoxville,Knox,TN,37550,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.459251,,Low,"Population: 478,971"
TN-KNO-0133,Knoxville Cafe,Susan Anderson,info@knoxvillecafe.com,+1 (901) 646-2688,4527 Main St,Knoxville,Knox,TN,37829,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Knox,Cafe",2026-04-29T20:55:45.459261,,High,"Population: 478,971"
TN-KNO-0134,Knoxville Kitchen,Susan Davis,info@knoxvillekitche.com,+1 (901) 129-4453,371 Main St,Knoxville,Knox,TN,38212,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Knox,Restaurant",2026-04-29T20:55:45.459269,,Medium,"Population: 478,971"
TN-KNO-0135,Knoxville Cafe,Robert Jones,knoxvillec@knoxvillecafe.com,+1 (901) 653-9997,8699 Main St,Knoxville,Knox,TN,37735,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Knox,Cafe",2026-04-29T20:55:45.459278,,Medium,"Population: 478,971"
TN-HAM-0000,Chattanooga Bistro,James Johnson,info@chattanoogabist.com,+1 (731) 930-6262,3270 Main St,Chattanooga,Hamilton,TN,37347,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459293,,Medium,"Population: 379,864"
TN-HAM-0001,Chattanooga Pub,Robert Wilson,chattanoog@gmail.com,+1 (901) 925-1078,3069 Main St,Chattanooga,Hamilton,TN,37487,Bar,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Bar",2026-04-29T20:55:45.459302,Toast,Low,"Population: 379,864"
TN-HAM-0002,Chattanooga Kitchen,James Davis,info@chattanoogakitc.com,+1 (865) 993-8155,9697 Main St,Chattanooga,Hamilton,TN,37162,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459311,,Low,"Population: 379,864"
TN-HAM-0003,Chattanooga Cafe,Mary Brown,chattanoog@yahoo.com,+1 (423) 750-5469,755 Main St,Chattanooga,Hamilton,TN,37654,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Cafe",2026-04-29T20:55:45.459322,Toast,High,"Population: 379,864"
TN-HAM-0004,Chattanooga Eatery,John Jones,info@chattanoogaeate.com,+1 (931) 341-2858,5859 Main St,Chattanooga,Hamilton,TN,38384,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459340,,Medium,"Population: 379,864"
TN-HAM-0005,Chattanooga Eatery,Joseph Jones,info@chattanoogaeate.com,+1 (423) 238-4586,3980 Main St,Chattanooga,Hamilton,TN,38217,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459362,,Medium,"Population: 379,864"
TN-HAM-0006,Chattanooga Kitchen,Patricia Smith,info@chattanoogakitc.com,+1 (615) 451-6487,5539 Main St,Chattanooga,Hamilton,TN,37281,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459384,,Medium,"Population: 379,864"
TN-HAM-0007,Chattanooga Pub,Richard Garcia,info@chattanoogapub.com,+1 (865) 218-4174,4133 Main St,Chattanooga,Hamilton,TN,37289,Bar,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Bar",2026-04-29T20:55:45.459422,,Low,"Population: 379,864"
TN-HAM-0008,Chattanooga Cafe,Susan Brown,chattanoog@chattanoogacafe.com,+1 (615) 209-8649,1365 Main St,Chattanooga,Hamilton,TN,37725,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Cafe",2026-04-29T20:55:45.459436,,High,"Population: 379,864"
TN-HAM-0009,Chattanooga Kitchen,Barbara Davis,chattanoog@gmail.com,+1 (423) 557-5888,1677 Main St,Chattanooga,Hamilton,TN,37552,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459446,Square,Medium,"Population: 379,864"
TN-HAM-0010,Chattanooga Bistro,Barbara Smith,chattanoog@outlook.com,+1 (629) 436-5002,7761 Main St,Chattanooga,Hamilton,TN,37444,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459456,Toast,High,"Population: 379,864"
TN-HAM-0011,Chattanooga Bistro,David Williams,chattanoog@chattanoogabist.com,+1 (629) 374-1469,9156 Main St,Chattanooga,Hamilton,TN,37651,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459466,,Medium,"Population: 379,864"
TN-HAM-0012,Chattanooga Eatery,David Rodriguez,info@chattanoogaeate.com,+1 (865) 380-8761,323 Main St,Chattanooga,Hamilton,TN,37808,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459475,Aloha,Low,"Population: 379,864"
TN-HAM-0013,Chattanooga Bistro,Patricia Davis,chattanoog@outlook.com,+1 (901) 128-4006,3678 Main St,Chattanooga,Hamilton,TN,38466,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459492,Clover,Medium,"Population: 379,864"
TN-HAM-0014,Chattanooga Cafe,Mary Anderson,info@chattanoogacafe.com,+1 (931) 775-2984,781 Main St,Chattanooga,Hamilton,TN,37295,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Cafe",2026-04-29T20:55:45.459501,Square,Medium,"Population: 379,864"
TN-HAM-0015,Chattanooga Eatery,Joseph Anderson,chattanoog@outlook.com,+1 (423) 143-1384,1206 Main St,Chattanooga,Hamilton,TN,38219,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459510,,High,"Population: 379,864"
TN-HAM-0016,Chattanooga Kitchen,Susan Garcia,info@chattanoogakitc.com,+1 (931) 324-1046,3547 Main St,Chattanooga,Hamilton,TN,37511,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459521,,High,"Population: 379,864"
TN-HAM-0017,Chattanooga Pub,Richard Brown,chattanoog@outlook.com,+1 (615) 425-8203,1839 Main St,Chattanooga,Hamilton,TN,37190,Bar,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Bar",2026-04-29T20:55:45.459530,,Low,"Population: 379,864"
TN-HAM-0018,Chattanooga Grill,Barbara Williams,info@chattanoogagril.com,+1 (731) 556-2996,3347 Main St,Chattanooga,Hamilton,TN,37838,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459538,,High,"Population: 379,864"
TN-HAM-0019,Chattanooga Eatery,William Rodriguez,info@chattanoogaeate.com,+1 (865) 128-2236,9104 Main St,Chattanooga,Hamilton,TN,37051,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459546,,Low,"Population: 379,864"
TN-HAM-0020,Chattanooga Bar & Grill,Susan Jones,info@chattanoogabara.com,+1 (931) 451-7447,3431 Main St,Chattanooga,Hamilton,TN,37344,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459558,,Low,"Population: 379,864"
TN-HAM-0021,Chattanooga Bar & Grill,James Jones,chattanoog@chattanoogabara.com,+1 (931) 447-4667,2292 Main St,Chattanooga,Hamilton,TN,37551,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459566,Square,Low,"Population: 379,864"
TN-HAM-0022,Chattanooga Kitchen,Michael Williams,chattanoog@outlook.com,+1 (901) 778-5229,1610 Main St,Chattanooga,Hamilton,TN,37515,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459578,,Medium,"Population: 379,864"
TN-HAM-0023,Chattanooga Pub,David Gonzalez,info@chattanoogapub.com,+1 (901) 566-2561,2567 Main St,Chattanooga,Hamilton,TN,38184,Bar,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Bar",2026-04-29T20:55:45.459586,Toast,Low,"Population: 379,864"
TN-HAM-0024,Chattanooga Bar & Grill,David Johnson,info@chattanoogabara.com,+1 (731) 211-9569,9059 Main St,Chattanooga,Hamilton,TN,37322,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459595,,High,"Population: 379,864"
TN-HAM-0025,Chattanooga Grill,John Anderson,info@chattanoogagril.com,+1 (423) 758-5472,6341 Main St,Chattanooga,Hamilton,TN,38243,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459604,Clover,High,"Population: 379,864"
TN-HAM-0026,Chattanooga Bistro,Robert Hernandez,info@chattanoogabist.com,+1 (931) 647-3223,3891 Main St,Chattanooga,Hamilton,TN,37845,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459615,Square,High,"Population: 379,864"
TN-HAM-0027,Chattanooga Coffee Co,William Hernandez,info@chattanoogacoff.com,+1 (615) 749-2076,1766 Main St,Chattanooga,Hamilton,TN,37777,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Cafe",2026-04-29T20:55:45.459624,,High,"Population: 379,864"
TN-HAM-0028,Chattanooga Grill,Susan Martinez,info@chattanoogagril.com,+1 (931) 849-5423,1955 Main St,Chattanooga,Hamilton,TN,37007,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459633,,Medium,"Population: 379,864"
TN-HAM-0029,Chattanooga Kitchen,Mary Johnson,info@chattanoogakitc.com,+1 (629) 410-8533,4233 Main St,Chattanooga,Hamilton,TN,37492,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459641,,Medium,"Population: 379,864"
TN-HAM-0030,Chattanooga Bar & Grill,Mary Gonzalez,info@chattanoogabara.com,+1 (615) 955-8003,8262 Main St,Chattanooga,Hamilton,TN,38093,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459653,Aloha,High,"Population: 379,864"
TN-HAM-0031,Chattanooga Grill,Susan Wilson,info@chattanoogagril.com,+1 (931) 468-2841,5754 Main St,Chattanooga,Hamilton,TN,38390,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459661,Aloha,High,"Population: 379,864"
TN-HAM-0032,Chattanooga Bistro,Jennifer Johnson,chattanoog@outlook.com,+1 (629) 435-5313,8983 Main St,Chattanooga,Hamilton,TN,37725,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459671,Toast,Low,"Population: 379,864"
TN-HAM-0033,Chattanooga Pub,Richard Gonzalez,info@chattanoogapub.com,+1 (615) 282-8437,2383 Main St,Chattanooga,Hamilton,TN,38027,Bar,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Bar",2026-04-29T20:55:45.459679,,Medium,"Population: 379,864"
TN-HAM-0034,Chattanooga Bistro,James Wilson,info@chattanoogabist.com,+1 (901) 504-4880,6992 Main St,Chattanooga,Hamilton,TN,38292,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459688,Toast,Medium,"Population: 379,864"
TN-HAM-0035,Chattanooga Eatery,Robert Martinez,info@chattanoogaeate.com,+1 (423) 236-1682,572 Main St,Chattanooga,Hamilton,TN,38281,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459696,,Low,"Population: 379,864"
TN-HAM-0036,Chattanooga Bistro,Jennifer Wilson,info@chattanoogabist.com,+1 (731) 140-8777,3064 Main St,Chattanooga,Hamilton,TN,37059,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459707,,High,"Population: 379,864"
TN-HAM-0037,Chattanooga Bistro,Robert Garcia,info@chattanoogabist.com,+1 (901) 897-7151,6825 Main St,Chattanooga,Hamilton,TN,37270,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459715,Toast,Medium,"Population: 379,864"
TN-HAM-0038,Chattanooga Kitchen,Jessica Gonzalez,chattanoog@gmail.com,+1 (629) 343-4041,3860 Main St,Chattanooga,Hamilton,TN,37241,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459724,Clover,Low,"Population: 379,864"
TN-HAM-0039,Chattanooga Kitchen,David Wilson,info@chattanoogakitc.com,+1 (865) 791-5061,8240 Main St,Chattanooga,Hamilton,TN,37352,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459739,Toast,Medium,"Population: 379,864"
TN-HAM-0040,Chattanooga Kitchen,Jennifer Williams,info@chattanoogakitc.com,+1 (865) 111-7258,4634 Main St,Chattanooga,Hamilton,TN,37362,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459748,,Low,"Population: 379,864"
TN-HAM-0041,Chattanooga Cafe,Elizabeth Smith,info@chattanoogacafe.com,+1 (731) 521-6546,5410 Main St,Chattanooga,Hamilton,TN,37562,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Cafe",2026-04-29T20:55:45.459760,,Low,"Population: 379,864"
TN-HAM-0042,Chattanooga Pub,Mary Rodriguez,info@chattanoogapub.com,+1 (865) 123-5721,5051 Main St,Chattanooga,Hamilton,TN,37714,Bar,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Bar",2026-04-29T20:55:45.459769,,Low,"Population: 379,864"
TN-HAM-0043,Chattanooga Eatery,Richard Jones,info@chattanoogaeate.com,+1 (731) 528-8197,902 Main St,Chattanooga,Hamilton,TN,37836,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459777,,Medium,"Population: 379,864"
TN-HAM-0044,Chattanooga Pub,Michael Miller,info@chattanoogapub.com,+1 (615) 121-2110,5952 Main St,Chattanooga,Hamilton,TN,38095,Bar,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Bar",2026-04-29T20:55:45.459786,,High,"Population: 379,864"
TN-HAM-0045,Chattanooga Cafe,Joseph Gonzalez,chattanoog@yahoo.com,+1 (629) 609-4742,4671 Main St,Chattanooga,Hamilton,TN,37671,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Cafe",2026-04-29T20:55:45.459794,,High,"Population: 379,864"
TN-HAM-0046,Chattanooga Grill,Barbara Miller,chattanoog@gmail.com,+1 (731) 646-1974,5598 Main St,Chattanooga,Hamilton,TN,37727,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459806,Aloha,Medium,"Population: 379,864"
TN-HAM-0047,Chattanooga Coffee Co,David Brown,info@chattanoogacoff.com,+1 (423) 445-9877,9891 Main St,Chattanooga,Hamilton,TN,37116,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Cafe",2026-04-29T20:55:45.459817,,High,"Population: 379,864"
TN-HAM-0048,Chattanooga Pub,Richard Brown,chattanoog@gmail.com,+1 (901) 908-4311,7103 Main St,Chattanooga,Hamilton,TN,37421,Bar,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Bar",2026-04-29T20:55:45.459825,Clover,Low,"Population: 379,864"
TN-HAM-0049,Chattanooga Bistro,William Lopez,info@chattanoogabist.com,+1 (731) 596-6957,6751 Main St,Chattanooga,Hamilton,TN,37314,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459833,,Low,"Population: 379,864"
TN-HAM-0050,Chattanooga Bistro,Jennifer Lopez,chattanoog@yahoo.com,+1 (731) 688-4564,9693 Main St,Chattanooga,Hamilton,TN,38428,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459842,,Low,"Population: 379,864"
TN-HAM-0051,Chattanooga Grill,Richard Smith,info@chattanoogagril.com,+1 (615) 680-4595,9576 Main St,Chattanooga,Hamilton,TN,38003,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459850,,High,"Population: 379,864"
TN-HAM-0052,Chattanooga Pub,John Miller,chattanoog@yahoo.com,+1 (731) 280-7912,9608 Main St,Chattanooga,Hamilton,TN,38353,Bar,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Bar",2026-04-29T20:55:45.459858,Square,Medium,"Population: 379,864"
TN-HAM-0053,Chattanooga Bar & Grill,Susan Davis,chattanoog@outlook.com,+1 (865) 904-3391,3330 Main St,Chattanooga,Hamilton,TN,37622,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459867,Toast,Medium,"Population: 379,864"
TN-HAM-0054,Chattanooga Coffee Co,Richard Anderson,info@chattanoogacoff.com,+1 (901) 251-1356,4775 Main St,Chattanooga,Hamilton,TN,37444,Cafe,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Cafe",2026-04-29T20:55:45.459875,,Medium,"Population: 379,864"
TN-HAM-0055,Chattanooga Pub,Jennifer Lopez,info@chattanoogapub.com,+1 (731) 130-3324,1681 Main St,Chattanooga,Hamilton,TN,37191,Bar,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Bar",2026-04-29T20:55:45.459887,,Medium,"Population: 379,864"
TN-HAM-0056,Chattanooga Grill,Michael Anderson,chattanoog@yahoo.com,+1 (629) 538-8028,6487 Main St,Chattanooga,Hamilton,TN,38241,Restaurant,B,TN_Restaurant_Scraper,"Restaurant,Hamilton,Restaurant",2026-04-29T20:55:45.459898,,High,"Population: 379,864"
