full_name,first_name,last_name,email,phone,brokerage,city,state,metro_area,license_number,license_state,years_experience,transactions_12mo,sales_volume,cream_fit_score,priority,priority_tier,rating,source,source_url,scraped_at
Joshua King,Joshua,King,jking@realtor.com,(775) 730-1797,United Real Estate,Las Vegas,NV,Las Vegas,NV939549,NV,1,18,7650000,74,B,B,4.8,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Jessica Taylor,Jessica,Taylor,jessicataylor4@century21.com,(479) 378-7838,Century 21,Denver,CO,Denver,CO433481,CO,10,16,8800000,78,A,A,4.9,realtor_scraper,https://www.kw.com/agent,2026-04-21T07:00:00.000000+00:00
Rebecca Bailey,Rebecca,Bailey,baileyrebecca@homesmart.com,(318) 679-1437,Local Brokerage,Minneapolis,MN,Minneapolis,MN833457,MN,10,25,8750000,98,A,A,3.3,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Thomas Hall,Thomas,Hall,thomas.hall@gmail.com,(318) 500-3739,eXp Realty,Denver,CO,Denver,CO347230,CO,8,16,8800000,86,A,A,4.6,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Rebecca Chavez,Rebecca,Chavez,chavez.r@weichert.com,(303) 288-9701,Independent Agent,Miami,FL,Miami,FL478409,FL,4,30,12000000,94,A,A,4.3,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Carol Adams,Carol,Adams,adamscarol@hotmail.com,(316) 684-4922,Corcoran Global Living,Minneapolis,MN,Minneapolis,MN585578,MN,8,25,8750000,83,A,A,4.7,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Linda Miller,Linda,Miller,linda_miller@realtor.com,(205) 353-1130,Marcus & Millichap,Las Vegas,NV,Las Vegas,NV575997,NV,4,12,5100000,76,B,B,4.0,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Ronald Mitchell,Ronald,Mitchell,rmitchell@coldwellbanker.com,(865) 314-5919,Zillow Premier Agent,Tucson,AZ,Tucson,AZ604952,AZ,7,28,12600000,77,B,B,4.4,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Gregory Morgan,Gregory,Morgan,gregorymorgan@aol.com,(423) 798-3386,Windermere Real Estate,Omaha,NE,Omaha,NE252908,NE,1,45,10350000,84,B,B,4.8,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Dorothy Mendoza,Dorothy,Mendoza,dorothymendoza28@aol.com,(513) 965-7894,RE/MAX,Jackson,MS,Jackson,MS680680,MS,3,20,3600000,71,C,C,4.0,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
David Harris,David,Harris,davidharris20@aol.com,(212) 668-9418,JPMorgan Real Estate,Louisville,KY,Louisville,KY251915,KY,7,28,6300000,85,B,B,4.1,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Larry Long,Larry,Long,larry.long@exp.com,(405) 889-7972,Sotheby's International Realty,Las Vegas,NV,Las Vegas,NV120254,NV,4,15,6375000,83,B,B,3.7,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Joshua Roberts,Joshua,Roberts,joshuaroberts@gmail.com,(503) 361-8610,Zillow Premier Agent,Minneapolis,MN,Minneapolis,MN363744,MN,6,60,21000000,82,A,A,3.3,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Jason Adams,Jason,Adams,jason_adams@remax.com,(216) 826-2983,Realty ONE Group,Seattle,WA,Seattle,WA840057,WA,5,16,9600000,70,A,A,4.4,realtor_scraper,https://www.kw.com/agent,2026-04-21T07:00:00.000000+00:00
Janet Bailey,Janet,Bailey,janetbailey@realtor.com,(509) 586-6406,Independent Agent,Washington,DC,Washington,DC642741,DC,5,30,21000000,90,A,A,3.7,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
George Perez,George,Perez,georgeperez32@kw.com,(865) 210-3299,Berkshire Hathaway HomeServices,Salt Lake City,UT,Salt Lake City,UT809936,UT,10,35,17500000,87,B,B,3.2,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Nicholas Anderson,Nicholas,Anderson,nicholasanderson60@remax.com,(509) 498-6144,Marcus & Millichap,Phoenix,AZ,Phoenix,AZ287688,AZ,6,30,13500000,99,A,A,4.9,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
Kenneth Reyes,Kenneth,Reyes,kenneth_reyes@exp.com,(813) 596-5612,Independent Agent,Detroit,MI,Detroit,MI999073,MI,6,4,1100000,76,B,B,3.5,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Barbara Hernandez,Barbara,Hernandez,barbarahernandez@exp.com,(541) 703-5697,United Real Estate,Fort Collins,CO,Fort Collins,CO995771,CO,2,3,1650000,79,C,C,4.6,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
Jason Bailey,Jason,Bailey,bailey.j@homesmart.com,(585) 833-6456,Realty ONE Group,Colorado Springs,CO,Colorado Springs,CO742248,CO,4,28,15400000,78,C,C,5.0,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
Alexander Ward,Alexander,Ward,alexanderward8@exp.com,(816) 585-2584,JPMorgan Real Estate,Minneapolis,MN,Minneapolis,MN223515,MN,5,20,7000000,92,A,A,3.9,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
Brenda Rogers,Brenda,Rogers,rogersbrenda@weichert.com,(806) 300-9441,eXp Realty,Washington,DC,Washington,DC795934,DC,6,50,35000000,91,A,A,3.7,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Rebecca Wright,Rebecca,Wright,rebecca_wright@weichert.com,(912) 629-8359,Realty ONE Group,San Francisco,CA,San Francisco,CA679496,CA,7,25,18750000,100,A,A,3.2,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Jeffrey Price,Jeffrey,Price,jeffrey.price@compass.com,(205) 426-5285,Berkshire Hathaway HomeServices,Baltimore,MD,Baltimore,MD608267,MD,3,12,5100000,70,B,B,4.4,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Daniel Flores,Daniel,Flores,danielflores42@compass.com,(608) 323-5172,JPMorgan Real Estate,Boston,MA,Boston,MA236322,MA,6,35,22750000,100,A,A,3.9,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Michelle Price,Michelle,Price,price.m@kw.com,(208) 737-8468,Better Homes and Gardens Real Estate,Oklahoma City,OK,Oklahoma City,OK415492,OK,3,12,2520000,84,B,B,3.8,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Rachel Lopez,Rachel,Lopez,rachellopez@yahoo.com,(260) 247-4915,Better Homes and Gardens Real Estate,Colorado Springs,CO,Colorado Springs,CO804264,CO,2,10,5500000,72,C,C,3.5,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Susan Sanchez,Susan,Sanchez,sanchezsusan@weichert.com,(719) 759-5235,Zillow Premier Agent,Little Rock,AR,Little Rock,AR181279,AR,7,10,1950000,79,C,C,4.4,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Patrick Robinson,Patrick,Robinson,robinsonpatrick@realtor.com,(314) 975-7077,ERA Real Estate,San Diego,CA,San Diego,CA461962,CA,12,12,9000000,87,A,A,3.7,realtor_scraper,https://www.kw.com/agent,2026-04-21T07:00:00.000000+00:00
Joshua Taylor,Joshua,Taylor,joshua_taylor@kw.com,(512) 233-7199,JLL,Las Vegas,NV,Las Vegas,NV570161,NV,3,12,5100000,72,B,B,4.4,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Elizabeth Stewart,Elizabeth,Stewart,elizabeth_stewart@yahoo.com,(404) 951-4310,Corcoran Global Living,Atlanta,GA,Atlanta,GA653591,GA,7,16,5200000,74,A,A,3.7,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Sandra Garcia,Sandra,Garcia,sandragarcia@coldwellbanker.com,(502) 396-7373,Berkshire Hathaway HomeServices,Chicago,IL,Chicago,IL943107,IL,15,16,4800000,89,A,A,4.4,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Christine Cooper,Christine,Cooper,cooper.c@sothebysrealty.com,(617) 511-1732,Marcus & Millichap,Phoenix,AZ,Phoenix,AZ400049,AZ,5,12,5400000,87,A,A,3.2,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Kenneth Edwards,Kenneth,Edwards,edwards.k@homesmart.com,(601) 550-9720,Realty ONE Group,Indianapolis,IN,Indianapolis,IN564464,IN,5,8,1920000,69,B,B,3.1,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Patricia Castillo,Patricia,Castillo,patricia.castillo@century21.com,(313) 937-6643,Marcus & Millichap,San Antonio,TX,San Antonio,TX384487,TX,3,12,4200000,74,B,B,4.1,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Donald Robinson,Donald,Robinson,robinsondonald@aol.com,(407) 674-6077,ERA Real Estate,Louisville,KY,Louisville,KY852569,KY,4,28,6300000,89,B,B,3.8,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Brenda Myers,Brenda,Myers,brendamyers@outlook.com,(801) 685-9802,Independent Agent,Boston,MA,Boston,MA188607,MA,15,40,26000000,83,A,A,3.6,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Charles Adams,Charles,Adams,charlesadams62@compass.com,(216) 997-3506,Sotheby's International Realty,Little Rock,AR,Little Rock,AR956992,AR,3,6,1170000,64,C,C,3.0,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Jessica Scott,Jessica,Scott,jessica_scott@hotmail.com,(404) 241-1892,Keller Williams,Chicago,IL,Chicago,IL454224,IL,6,60,18000000,100,A,A,5.0,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Kimberly Hughes,Kimberly,Hughes,kimberly.hughes@weichert.com,(843) 781-8624,Cushman & Wakefield,San Francisco,CA,San Francisco,CA157587,CA,10,30,22500000,78,A,A,4.6,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Michelle Bennett,Michelle,Bennett,michellebennett3@exp.com,(402) 524-7309,Compass,San Antonio,TX,San Antonio,TX633176,TX,5,12,4200000,63,B,B,4.1,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Jonathan Stewart,Jonathan,Stewart,stewartjonathan@kw.com,(816) 464-6427,Sotheby's International Realty,Nashville,TN,Nashville,TN786457,TN,12,12,3840000,74,A,A,3.6,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Mark Lopez,Mark,Lopez,mark_lopez@homesmart.com,(912) 827-5038,Windermere Real Estate,Los Angeles,CA,Los Angeles,CA630890,CA,2,20,15000000,71,A,A,3.7,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
William James,William,James,williamjames84@kw.com,(864) 727-9453,Zillow Premier Agent,Orlando,FL,Orlando,FL224633,FL,2,12,4800000,72,B,B,3.3,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Stephen Sanchez,Stephen,Sanchez,stephensanchez51@aol.com,(407) 653-4086,JPMorgan Real Estate,Charleston,SC,Charleston,SC436771,SC,6,15,4350000,79,C,C,4.3,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Kimberly Hernandez,Kimberly,Hernandez,kimberly_hernandez@compass.com,(503) 390-8804,Century 21,Orlando,FL,Orlando,FL278722,FL,1,4,1600000,65,B,B,4.6,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Margaret Parker,Margaret,Parker,parkermargaret@yahoo.com,(713) 753-3059,Windermere Real Estate,Baltimore,MD,Baltimore,MD125218,MD,7,8,3400000,89,B,B,3.4,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Emily Roberts,Emily,Roberts,emilyroberts77@aol.com,(305) 626-5845,Weichert Realtors,Fresno,CA,Fresno,CA523500,CA,3,10,7500000,62,B,B,4.4,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Christine Morris,Christine,Morris,christinemorris48@outlook.com,(615) 267-5122,CBRE,Savannah,GA,Savannah,GA496622,GA,4,8,2600000,79,C,C,4.4,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Richard Baker,Richard,Baker,richard.baker@century21.com,(208) 557-2945,Sotheby's International Realty,Bend,OR,Bend,OR373019,OR,4,15,7500000,77,C,C,3.8,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
Carolyn Evans,Carolyn,Evans,carolynevans79@yahoo.com,(336) 735-2545,Marcus & Millichap,Shreveport,LA,Shreveport,LA865321,LA,5,3,690000,72,C,C,4.3,realtor_scraper,https://www.kw.com/agent,2026-04-21T07:00:00.000000+00:00
Deborah Sanchez,Deborah,Sanchez,deborahsanchez@outlook.com,(407) 324-4958,JLL,Mobile,AL,Mobile,AL944698,AL,1,20,4400000,89,C,C,3.7,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Kimberly Allen,Kimberly,Allen,kimberly.allen@kw.com,(408) 520-3323,Zillow Premier Agent,Atlanta,GA,Atlanta,GA887808,GA,10,50,16250000,87,A,A,4.4,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Joseph Martinez,Joseph,Martinez,joseph_martinez@kw.com,(843) 734-9903,Sotheby's International Realty,Charleston,SC,Charleston,SC445806,SC,2,10,2900000,64,C,C,3.4,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Laura Richardson,Laura,Richardson,laura_richardson@coldwellbanker.com,(260) 931-9283,Keller Williams,Miami,FL,Miami,FL608890,FL,3,25,10000000,96,A,A,3.7,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Susan Nguyen,Susan,Nguyen,nguyen.s@weichert.com,(407) 299-9847,Local Brokerage,Dallas,TX,Dallas,TX781771,TX,5,30,10500000,89,A,A,3.2,realtor_scraper,https://www.kw.com/agent,2026-04-21T07:00:00.000000+00:00
Dorothy Richardson,Dorothy,Richardson,drichardson@aol.com,(208) 349-8627,Redfin,Asheville,NC,Asheville,NC304312,NC,4,10,3100000,77,C,C,3.5,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Benjamin Rogers,Benjamin,Rogers,benjaminrogers70@century21.com,(479) 873-9667,JPMorgan Real Estate,Los Angeles,CA,Los Angeles,CA280176,CA,15,30,22500000,94,A,A,3.8,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Angela Peterson,Angela,Peterson,angela_peterson@weichert.com,(414) 529-4371,Sotheby's International Realty,Detroit,MI,Detroit,MI339333,MI,5,15,4125000,76,B,B,4.8,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
George Foster,George,Foster,george.foster@sothebysrealty.com,(509) 499-7476,Compass,Atlanta,GA,Atlanta,GA875253,GA,5,25,8125000,78,A,A,3.2,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Thomas Thomas,Thomas,Thomas,tthomas@hotmail.com,(412) 466-9073,eXp Realty,Pittsburgh,PA,Pittsburgh,PA989394,PA,3,15,4350000,82,B,B,4.4,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Christine Hall,Christine,Hall,chall@yahoo.com,(585) 450-1253,JLL,Tampa,FL,Tampa,FL130244,FL,8,12,4800000,69,B,B,3.2,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Barbara Moore,Barbara,Moore,barbara.moore@homesmart.com,(850) 647-6085,Berkshire Hathaway HomeServices,Tucson,AZ,Tucson,AZ761437,AZ,3,8,3600000,76,B,B,4.5,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Katherine Long,Katherine,Long,katherine_long@century21.com,(813) 595-8313,ERA Real Estate,Charleston,SC,Charleston,SC802882,SC,7,12,3480000,88,C,C,3.4,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Ashley Morris,Ashley,Morris,morris.a@hotmail.com,(850) 950-6815,Keller Williams,Fresno,CA,Fresno,CA525907,CA,1,4,3000000,85,B,B,3.8,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Paul Cook,Paul,Cook,paulcook@century21.com,(502) 826-1582,Redfin,Cleveland,OH,Cleveland,OH105566,OH,7,35,8750000,81,B,B,4.0,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Melissa Roberts,Melissa,Roberts,melissaroberts69@weichert.com,(319) 663-3261,Zillow Premier Agent,Salt Lake City,UT,Salt Lake City,UT893258,UT,1,8,4000000,61,B,B,4.4,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
Stephanie Ortiz,Stephanie,Ortiz,stephanieortiz85@exp.com,(205) 912-6826,JPMorgan Real Estate,Nashville,TN,Nashville,TN870170,TN,3,30,9600000,98,A,A,3.2,realtor_scraper,https://www.kw.com/agent,2026-04-21T07:00:00.000000+00:00
Kathleen Flores,Kathleen,Flores,kathleenflores@realtor.com,(206) 986-7716,Zillow Premier Agent,Charlotte,NC,Charlotte,NC148765,NC,7,4,1240000,78,B,B,4.6,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Deborah Gomez,Deborah,Gomez,deborahgomez9@yahoo.com,(402) 863-3113,Coldwell Banker,Shreveport,LA,Shreveport,LA655615,LA,5,20,4600000,82,C,C,3.3,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Andrew Brooks,Andrew,Brooks,abrooks@century21.com,(313) 448-4182,United Real Estate,St. Louis,MO,St. Louis,MO740165,MO,7,15,3900000,92,B,B,4.8,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
James Campbell,James,Campbell,jamescampbell22@outlook.com,(541) 764-8654,Local Brokerage,New York,NY,New York,NY946852,NY,8,50,42500000,97,A,A,3.1,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Linda Moore,Linda,Moore,linda.moore@weichert.com,(503) 269-1824,JLL,San Jose,CA,San Jose,CA826432,CA,7,20,15000000,79,A,A,3.9,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Raymond Ramos,Raymond,Ramos,raymond_ramos@compass.com,(208) 644-2138,ERA Real Estate,Savannah,GA,Savannah,GA428122,GA,8,12,3900000,85,C,C,4.5,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Kenneth Ramos,Kenneth,Ramos,ramoskenneth@kw.com,(520) 670-8666,RE/MAX,Denver,CO,Denver,CO896717,CO,5,25,13750000,76,A,A,5.0,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Jennifer Ruiz,Jennifer,Ruiz,jruiz@sothebysrealty.com,(260) 714-7390,Century 21,Austin,TX,Austin,TX305279,TX,7,25,8750000,83,A,A,3.7,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Patrick Evans,Patrick,Evans,patrick.evans@kw.com,(509) 411-1593,Corcoran Global Living,Phoenix,AZ,Phoenix,AZ152139,AZ,7,30,13500000,91,A,A,3.6,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Stephanie Hall,Stephanie,Hall,stephanie.hall@outlook.com,(479) 963-9786,Sotheby's International Realty,Spokane,WA,Spokane,WA817216,WA,4,6,3600000,81,C,C,4.0,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
John Cook,John,Cook,johncook@sothebysrealty.com,(509) 616-3285,Zillow Premier Agent,Richmond,VA,Richmond,VA270539,VA,8,4,1500000,66,B,B,3.6,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
David Castillo,David,Castillo,castillo.d@outlook.com,(804) 569-2514,Marcus & Millichap,Montgomery,AL,Montgomery,AL300169,AL,3,3,660000,78,C,C,3.6,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Catherine Cook,Catherine,Cook,ccook@homesmart.com,(505) 853-2642,eXp Realty,Baltimore,MD,Baltimore,MD616218,MD,6,18,7650000,74,B,B,4.8,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Jessica Nguyen,Jessica,Nguyen,jnguyen@aol.com,(801) 335-9260,Realty ONE Group,Miami,FL,Miami,FL519650,FL,10,25,10000000,86,A,A,3.6,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Nicole Mendoza,Nicole,Mendoza,nicole.mendoza@yahoo.com,(503) 515-4708,Cushman & Wakefield,New Orleans,LA,New Orleans,LA369113,LA,4,12,2760000,67,B,B,3.5,realtor_scraper,https://www.redfin.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Janet Alvarez,Janet,Alvarez,alvarez.j@exp.com,(919) 887-7253,Berkshire Hathaway HomeServices,Denver,CO,Denver,CO868789,CO,8,60,33000000,93,A,A,3.6,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Lisa Wood,Lisa,Wood,lisawood56@exp.com,(617) 415-1339,Weichert Realtors,New York,NY,New York,NY808651,NY,12,20,17000000,76,A,A,3.3,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Timothy Young,Timothy,Young,young.t@realtor.com,(415) 812-1440,Century 21,Fayetteville,AR,Fayetteville,AR715310,AR,1,10,1950000,77,C,C,3.9,realtor_scraper,https://www.bhhs.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Michael Hill,Michael,Hill,michael_hill@outlook.com,(602) 644-4945,Marcus & Millichap,Salt Lake City,UT,Salt Lake City,UT670924,UT,1,15,7500000,82,B,B,4.1,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Paul Ramos,Paul,Ramos,paulramos94@outlook.com,(313) 575-4045,Cushman & Wakefield,St. Louis,MO,St. Louis,MO638591,MO,3,4,1040000,71,B,B,3.7,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Nancy Kelly,Nancy,Kelly,kelly.n@compass.com,(615) 621-4057,Redfin,Raleigh,NC,Raleigh,NC369294,NC,1,35,10850000,74,B,B,4.7,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
Raymond Green,Raymond,Green,raymond_green@weichert.com,(504) 869-8625,Coldwell Banker,Houston,TX,Houston,TX369482,TX,3,20,7000000,89,A,A,3.2,realtor_scraper,https://www.realtor.com/realestateagents/,2026-04-21T07:00:00.000000+00:00
Jason Gutierrez,Jason,Gutierrez,gutierrez.j@sothebysrealty.com,(313) 456-5503,Cushman & Wakefield,Nashville,TN,Nashville,TN674618,TN,4,20,6400000,74,A,A,3.6,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Emily Martinez,Emily,Martinez,emily.martinez@outlook.com,(575) 434-1141,Independent Agent,San Francisco,CA,San Francisco,CA285963,CA,8,25,18750000,88,A,A,4.1,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Jacob Richardson,Jacob,Richardson,jacobrichardson19@outlook.com,(402) 217-2017,Local Brokerage,Salt Lake City,UT,Salt Lake City,UT461640,UT,7,45,22500000,97,B,B,3.3,realtor_scraper,https://www.homes.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Stephen Harris,Stephen,Harris,harrisstephen@aol.com,(813) 995-2573,Sotheby's International Realty,Santa Fe,NM,Santa Fe,NM804522,NM,7,3,825000,66,C,C,3.2,realtor_scraper,https://www.remax.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
Gary Davis,Gary,Davis,garydavis@gmail.com,(575) 864-9983,ERA Real Estate,Miami,FL,Miami,FL317256,FL,4,30,12000000,89,A,A,3.4,realtor_scraper,https://www.kw.com/agent,2026-04-21T07:00:00.000000+00:00
Dorothy Carter,Dorothy,Carter,dorothy_carter@aol.com,(775) 792-4324,Berkshire Hathaway HomeServices,Minneapolis,MN,Minneapolis,MN936697,MN,4,16,5600000,92,A,A,5.0,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Gary Patel,Gary,Patel,patelgary@coldwellbanker.com,(402) 392-9152,Sotheby's International Realty,Phoenix,AZ,Phoenix,AZ422408,AZ,8,35,15750000,79,A,A,3.4,realtor_scraper,https://www.zillow.com/professionals/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Stephen Gutierrez,Stephen,Gutierrez,stephengutierrez@aol.com,(804) 779-7288,Zillow Premier Agent,Cleveland,OH,Cleveland,OH928005,OH,4,18,4500000,67,B,B,4.4,realtor_scraper,https://www.kw.com/agent,2026-04-21T07:00:00.000000+00:00
Benjamin Alvarez,Benjamin,Alvarez,balvarez@exp.com,(213) 444-1564,Corcoran Global Living,Houston,TX,Houston,TX701398,TX,4,16,5600000,89,A,A,4.8,realtor_scraper,https://www.trulia.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Michael Harris,Michael,Harris,michaelharris68@gmail.com,(512) 599-1093,RE/MAX,Shreveport,LA,Shreveport,LA996207,LA,3,8,1840000,63,C,C,4.7,realtor_scraper,https://www.movoto.com/real-estate-agents/,2026-04-21T07:00:00.000000+00:00
Katherine Ross,Katherine,Ross,katherine_ross@realtor.com,(608) 798-3802,Better Homes and Gardens Real Estate,Savannah,GA,Savannah,GA551181,GA,2,6,1950000,79,C,C,4.5,realtor_scraper,https://www.kw.com/agent,2026-04-21T07:00:00.000000+00:00
Michael Moore,Michael,Moore,michaelmoore@aol.com,(719) 404-9403,Century 21,Oklahoma City,OK,Oklahoma City,OK130581,OK,4,10,2100000,85,B,B,4.1,realtor_scraper,https://www.coldwellbanker.com/real-estate-agents,2026-04-21T07:00:00.000000+00:00
