First Name,Last Name,Email,Phone,Company,City,County,State,Country,Priority,Email_Valid,Tags,Notes,Source,Postal Code,SOS_Business_ID,SOS_Registration_Date,SOS_Status,County_Registry_ID,License_Type,License_Status,Data_Source,Integration_Date
Francisco,(Owner),,(469) 697-8044,Francisco & Family Food Truck,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, food truck, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,75737,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Pedro,(Owner),,(214) 264-9903,Pedro Vietnamese,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, vietnamese, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,73690,SOS-TX-15825,2019-12-11,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Isabella,(Owner),,(469) 479-1474,Burger by Isabella,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, burger, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,83254,SOS-TX-80505,2025-09-24,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
William,(Owner),,(469) 468-1875,William & Family Burger,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, burger, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,82505,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Patricia,(Owner),,(469) 388-5142,Patricia Sushi,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, sushi, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,80951,SOS-TX-35586,2016-02-23,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Antonio,(Owner),,(214) 354-9145,Cafe by Antonio,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, cafe, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,74229,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Linda,(Owner),,(972) 784-1050,Linda's Vietnamese,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, vietnamese, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,74178,SOS-TX-56331,2020-07-24,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Elena,(Owner),,(972) 600-5546,Elena's Taqueria,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, taqueria, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,77060,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
William,(Owner),,(214) 637-1049,Burger House,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, burger, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,80735,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Antonio,(Owner),,(469) 392-3384,Antonio Food Truck,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, food truck, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,79108,SOS-TX-82936,2025-06-12,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Pedro,(Owner),,(972) 941-8419,Vietnamese by Pedro,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, vietnamese, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,81308,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Roberto,(Owner),,(972) 829-2638,Roberto Seafood,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, seafood, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,79084,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
David,(Owner),,(214) 253-7882,David's Vietnamese,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, vietnamese, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,77737,SOS-TX-55084,2014-12-01,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Rosa,(Owner),,(972) 340-3095,Sandwich House,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, sandwich, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,74887,SOS-TX-47380,2020-04-22,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Juan,(Owner),,(214) 464-8155,Burger House,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, burger, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,78322,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Miguel,(Owner),,(972) 420-1415,Italian House,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, italian, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,78816,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Emma,(Owner),,(214) 434-2729,Emma's Sandwich,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, sandwich, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,73442,SOS-TX-40921,2023-12-25,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Miguel,(Owner),,(972) 863-1231,Miguel Seafood,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, seafood, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,76473,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,(Owner),,(469) 361-2029,Michael's Place,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, bbq, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,78873,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Emma,(Owner),,(214) 712-8422,Emma's Place,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, burger, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,79302,SOS-TX-53010,2024-02-15,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Mike,(Owner),,(972) 231-2944,Mike & Family Thai,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, thai, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,74054,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Mike,(Owner),,(469) 542-3681,Mike's Place,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, bakery, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,82358,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
David,(Owner),,(214) 213-8791,Breakfast House,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, breakfast, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,80136,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Rosa,(Owner),,(214) 438-8297,Cafe by Rosa,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, cafe, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,73528,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Rosa,(Owner),,(214) 404-9322,Burger House,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, burger, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,81384,SOS-TX-49285,2023-10-20,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Pedro,(Owner),,(214) 674-9549,Pedro & Family Thai,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, thai, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,75806,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,(Owner),,(469) 404-5327,Michael's Place,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, thai, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,77151,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Isabella,(Owner),,(214) 614-3260,Isabella & Family Vietnamese,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, vietnamese, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,78706,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Linda,(Owner),,(469) 986-9582,Linda's Steakhouse,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, steakhouse, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,77139,SOS-TX-81108,2010-12-05,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Guadalupe,(Owner),,(469) 823-1543,Guadalupe's Place,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, seafood, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,74361,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Lisa,(Owner),,(214) 485-1785,Lisa Vietnamese,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, vietnamese, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,75648,SOS-TX-15825,2019-12-11,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Lisa,(Owner),,(214) 428-3439,Lisa Thai,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, thai, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,76395,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Luis,(Owner),,(972) 347-5284,Sandwich by Luis,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, sandwich, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,79866,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Antonio,(Owner),,(972) 896-2020,Antonio's Italian,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, italian, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,76810,SOS-TX-29343,2013-01-19,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Juan,(Owner),,(469) 232-6748,Sandwich House,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, sandwich, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,78273,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Maria,(Owner),,(972) 650-7967,Maria's Vietnamese,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, vietnamese, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,81100,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Isabella,(Owner),,(214) 498-4453,Isabella's Pizza,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, pizza, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,80661,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Robert,(Owner),,(214) 602-8351,Robert Steakhouse,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, steakhouse, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,75850,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Antonio,(Owner),,(972) 364-3821,Antonio & Family Pizza,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, pizza, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,76618,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,(Owner),,(469) 307-3218,Bbq House,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, bbq, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,82884,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Juan,(Owner),,(469) 594-4851,Juan's Seafood,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, seafood, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,81270,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,(Owner),,(972) 384-8356,The Michael Restaurant,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, restaurant, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,75960,SOS-TX-42235,2016-01-01,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Rosa,(Owner),,(972) 306-6972,Rosa Cafe,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, cafe, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,75889,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Roberto,(Owner),,(469) 564-1211,Roberto Restaurant,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, restaurant, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,75759,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Hector,(Owner),,(214) 884-3466,Hector's Place,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, pizza, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,74770,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Pedro,(Owner),,(469) 962-4795,Pedro's Seafood,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, seafood, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,79251,SOS-TX-30968,2016-11-07,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Miguel,(Owner),,(469) 755-4602,Miguel & Family Vietnamese,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, vietnamese, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,82986,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jose,(Owner),,(972) 463-2419,Jose's Place,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, vietnamese, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,82627,SOS-TX-36743,2025-12-01,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Carlos,(Owner),,(972) 475-6934,Taqueria by Carlos,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, taqueria, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,77858,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Francisco,(Owner),,(972) 610-9953,Francisco's Steakhouse,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, steakhouse, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,77500,SOS-TX-81108,2010-12-05,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Linda,(Owner),,(469) 637-1245,Linda's Place,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, bbq, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,73998,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Mike,(Owner),,(469) 604-7843,The Mike Bbq,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, bbq, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,74394,SOS-TX-82853,2015-07-11,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Juan,(Owner),,(972) 861-2596,Juan & Family Vietnamese,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, vietnamese, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,75584,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Mike,(Owner),,(214) 217-9291,Mike & Family Cafe,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, cafe, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,74205,SOS-TX-67373,2020-09-25,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Antonio,(Owner),,(972) 972-4068,Antonio & Family Restaurant,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, restaurant, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,77913,SOS-TX-67373,2020-09-25,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Mike,(Owner),,(469) 624-6347,Mike's Place,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, steakhouse, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,75035,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Sofia,(Owner),,(214) 987-2021,The Sofia Food Truck,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, food truck, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,76078,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
William,(Owner),,(469) 870-5374,Bbq by William,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, bbq, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,73959,SOS-TX-82986,2016-07-28,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Juan,(Owner),,(469) 237-3323,Juan & Family Thai,Dallas,N/A,TX,,C,No,"Priority_A, TX_Business, thai, State_Level, Invalid_Email","County: Dallas, Status: new",TX_Secretary_of_State,78980,SOS-TX-66906,2011-11-28,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jose,(Owner),,(726) 841-1335,Jose & Family Burger,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, burger, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,79536,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Tony,(Owner),,(726) 890-1369,Tony & Family Food Truck,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, food truck, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,73425,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Isabella,(Owner),,(210) 474-4767,Isabella's Place,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, food truck, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,82983,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Francisco,(Owner),,(210) 775-3690,Francisco's Place,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, sandwich, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,73788,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Maria,(Owner),,(210) 734-2972,The Maria Sandwich,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, sandwich, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,74783,SOS-TX-36743,2025-12-01,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Elena,(Owner),,(210) 943-8334,Elena's Place,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, seafood, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,77374,SOS-TX-75922,2010-09-10,Inactive,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jose,(Owner),,(210) 561-8007,The Jose Bakery,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, bakery, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,74959,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Tony,(Owner),,(210) 856-4599,Tony Vietnamese,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, vietnamese, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,75561,SOS-TX-12987,2014-05-13,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
William,(Owner),,(210) 307-4804,William's Place,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, burger, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,79234,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Linda,(Owner),,(210) 688-3255,Linda & Family Italian,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, italian, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,82525,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,(Owner),,(210) 989-1754,Michael's Mexican,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, mexican, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,74637,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Patricia,(Owner),,(726) 546-9394,Patricia's Breakfast,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, breakfast, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,80132,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Isabella,(Owner),,(726) 605-5377,Isabella's Vietnamese,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, vietnamese, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,79202,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Maria,(Owner),,(210) 850-8209,Maria's Sushi,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, sushi, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,76879,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Jennifer,(Owner),,(210) 615-8626,Bbq by Jennifer,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, bbq, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,77638,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
John,(Owner),,(726) 959-5268,John's Thai,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, thai, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,75047,SOS-TX-15008,2010-07-23,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Sofia,(Owner),,(726) 731-6277,Sofia's Steakhouse,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, steakhouse, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,78989,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Isabella,(Owner),,(726) 816-6696,Isabella's Breakfast,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, breakfast, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,80641,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
William,(Owner),,(210) 341-8176,Chinese by William,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, chinese, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,75534,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Miguel,(Owner),,(726) 725-5057,Miguel Seafood,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, seafood, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,79170,SOS-TX-51151,2011-06-17,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Maria,(Owner),,(210) 797-1274,Food Truck House,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, food truck, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,75797,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
John,(Owner),,(210) 663-4461,John Diner,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, diner, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,79578,SOS-TX-87568,2022-01-09,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Hector,(Owner),,(726) 686-8508,Hector's Place,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, cafe, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,78721,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,(Owner),,(210) 725-4742,Michael's Place,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, bakery, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,74040,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Carlos,(Owner),,(210) 220-4890,The Carlos Steakhouse,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, steakhouse, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,80989,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Michael,(Owner),,(210) 536-5766,The Michael Mexican,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, mexican, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,81862,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Luis,(Owner),,(210) 713-2596,The Luis Bakery,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, bakery, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,76740,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Roberto,(Owner),,(210) 982-2021,Roberto's Steakhouse,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, steakhouse, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,75670,SOS-TX-66906,2011-11-28,Active,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Carmen,(Owner),,(726) 920-6858,Carmen's Place,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, burger, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,81369,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Sofia,(Owner),,(210) 971-4591,Sofia & Family Pizza,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, pizza, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,79840,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
Emma,(Owner),,(726) 661-8438,Emma's Restaurant,San Antonio,N/A,TX,,C,No,"Priority_A, TX_Business, restaurant, State_Level, Invalid_Email","County: Bexar, Status: new",TX_Secretary_of_State,81447,N/A,N/A,N/A,N/A,N/A,N/A,Multi-Source (County + SOS + Registry),2026-03-31
